,coef
R-HSA-1181150,7.2288734e-05
R-HSA-382556,8.376553e-06
R-HSA-72766,0.010823304
R-HSA-1566977,0.0
R-HSA-597592,0.00012435831
R-HSA-1500620,1.9823872e-07
R-HSA-75067,1.4752352e-07
R-HSA-73887,0.0028330588
R-HSA-1566948,0.0004448877
R-HSA-189445,9.542034e-06
R-HSA-452723,8.10394e-11
R-HSA-73893,1.7462387e-05
R-HSA-194315,0.00029378905
R-HSA-429914,5.8692403e-06
R-HSA-5660526,0.0
R-HSA-216083,3.734754e-08
R-HSA-74158,1.7362e-05
R-HSA-199991,0.0014708928
R-HSA-983712,1.8045739e-07
R-HSA-112307,6.0061495e-07
R-HSA-15869,2.166166e-05
R-HSA-9006934,0.00087774487
R-HSA-446728,2.2912918e-06
R-HSA-9006931,3.9337433e-06
R-HSA-68874,2.2899296e-09
R-HSA-1592230,3.984242e-08
R-HSA-5619507,0.00010748288
R-HSA-9033241,9.905721e-05
R-HSA-5619115,2.1542774e-06
R-HSA-381340,7.90338e-05
R-HSA-5218859,1.3063486e-08
R-HSA-1296071,1.8639003e-08
R-HSA-2161522,4.6392232e-09
R-HSA-6805567,0.0012876651
R-HSA-196854,0.00022263249
R-HSA-5205685,0.00016114116
R-HSA-6794362,2.9115283e-06
R-HSA-73884,0.0005013753
R-HSA-75944,0.0
R-HSA-9006921,3.1327e-05
R-HSA-5358508,7.278902e-05
R-HSA-72306,2.555055e-08
R-HSA-72086,4.4099215e-07
R-HSA-8935690,4.7357435e-06
R-HSA-373753,5.101398e-07
R-HSA-5663202,0.00024313052
R-HSA-5668914,9.67651e-07
R-HSA-168249,8.7678956e-05
R-HSA-5693532,0.0003603541
R-HSA-391160,8.4774605e-09
R-HSA-390522,3.0499132e-06
R-HSA-5358351,0.00013139861
R-HSA-75892,6.608454e-07
R-HSA-525793,1.1412206e-09
R-HSA-73942,1.0478439e-06
R-HSA-5223345,1.5274561e-06
R-HSA-1483249,8.360229e-06
R-HSA-73864,9.753296e-06
R-HSA-195721,0.0036512082
R-HSA-186712,4.4646978e-07
R-HSA-1474290,0.00013778983
R-HSA-2173782,0.0020321454
R-HSA-418346,2.9266816e-06
R-HSA-72203,5.148859e-05
R-HSA-69620,0.00019349843
R-HSA-165159,8.376678e-07
R-HSA-983231,5.0244025e-06
R-HSA-1362409,0.0
R-HSA-2262752,2.6948053e-05
R-HSA-8949215,6.493628e-07
R-HSA-71737,9.314568e-10
R-HSA-3000157,6.643737e-07
R-HSA-163685,1.9595715e-05
R-HSA-1632852,6.3058064e-07
R-HSA-422475,0.008894494
R-HSA-1268020,1.341384e-06
R-HSA-1368071,1.8088533e-10
R-HSA-2028269,4.843537e-06
R-HSA-927802,1.199166e-07
R-HSA-391251,0.0019573467
R-HSA-977225,4.131779e-05
R-HSA-8981607,0.0
R-HSA-6783310,1.123449e-05
R-HSA-194441,0.0
R-HSA-72312,5.9147096e-05
R-HSA-445717,5.503137e-09
R-HSA-5676934,2.0254238e-11
R-HSA-112315,1.4290855e-07
R-HSA-211859,4.5462184e-07
R-HSA-381119,6.1911064e-06
R-HSA-73886,2.0607672e-08
R-HSA-1368108,0.0007983364
R-HSA-450531,3.5275884e-06
R-HSA-9006927,2.4182507e-05
R-HSA-109581,5.2230325e-06
R-HSA-445355,4.4638935e-07
R-HSA-202131,7.386003e-05
R-HSA-75205,3.4737894e-08
R-HSA-1428517,1.5049913e-05
R-HSA-1187000,1.4805227e-09
R-HSA-2586552,4.3250606e-10
R-HSA-8863678,1.9026835e-06
R-HSA-9006925,1.5153129e-06
R-HSA-2564830,0.0
R-HSA-202733,1.0163782e-05
R-HSA-1280215,3.372139e-05
R-HSA-8963676,4.3648947e-09
R-HSA-212165,0.0004725812
R-HSA-71291,0.00015845959
R-HSA-174824,1.14619725e-05
R-HSA-3000178,0.00045744624
R-HSA-5423599,1.5587466e-07
R-HSA-140877,8.139043e-07
R-HSA-5663205,0.0013060969
R-HSA-1475029,0.0
R-HSA-69278,0.003041595
R-HSA-1474228,9.1477335e-07
R-HSA-372790,3.3339278e-05
R-HSA-3247509,0.00047450847
R-HSA-3000171,3.8654434e-06
R-HSA-69239,0.00025677818
R-HSA-8934903,0.0
R-HSA-1280218,0.011038615
R-HSA-556833,0.0006621552
R-HSA-5576891,0.00023783802
R-HSA-917937,3.351633e-08
R-HSA-8941237,2.772113e-05
R-HSA-73857,0.0001736472
R-HSA-71387,7.289921e-05
R-HSA-1368082,2.9864254e-06
R-HSA-9006936,0.000519018
R-HSA-76002,3.5154262e-05
R-HSA-5260271,4.597237e-07
R-HSA-1480926,1.8219632e-07
R-HSA-5696398,0.008766328
R-HSA-425407,6.082294e-05
R-HSA-5683057,0.001187597
R-HSA-3781865,2.1386548e-05
R-HSA-5682910,4.4848933e-10
R-HSA-5617833,0.0007519577
R-HSA-381426,0.00015855422
R-HSA-211000,9.920601e-06
R-HSA-157118,0.00015743129
R-HSA-428359,0.0
R-HSA-5683826,7.552379e-06
R-HSA-75072,1.7390813e-11
R-HSA-2980736,8.882536e-05
