,coef
R-HSA-8953897,2.631943e-05
R-HSA-162582,0.006877469
R-HSA-1640170,0.0032350319
R-HSA-8953854,0.00010166883
R-HSA-392499,0.008993416
R-HSA-382551,5.9890244e-05
R-HSA-1643685,0.0015234489
R-HSA-73894,0.009671272
R-HSA-5357801,5.2370933e-06
R-HSA-5205647,0.00016114178
R-HSA-8963743,4.731164e-06
R-HSA-5653656,0.0035030234
R-HSA-112316,2.4351075e-06
R-HSA-1430728,0.0006542344
R-HSA-1266738,0.007506528
R-HSA-1474165,1.146426e-07
R-HSA-397014,0.00024132642
R-HSA-1852241,0.000752002
R-HSA-168256,0.011092581
R-HSA-1474244,0.00011722821
R-HSA-109582,3.280312e-05
R-HSA-4839726,0.00047451773
R-HSA-400253,0.0007953522
R-HSA-69306,0.00025677323
R-HSA-74160,0.00031645029
R-HSA-1500931,1.7737124e-06
