,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
RIN2,0.0001357293,1.0,0.0001357293,0.058559783,0.16802976
RGP1,0.00010584342,3.0,0.00010584342,0.03268609,-0.14669916
SESN1,4.1875364e-06,1.0,4.1875364e-06,-0.055322487,0.08390498
TOMM40L,0.0,0.0,0.0,-0.058947846,0.22903492
TRMT2B,0.0,0.0,0.0,-0.058947846,0.22903492
ENKD1,0.0,0.0,0.0,-0.058947846,0.22903492
FAM89B,0.0,0.0,0.0,-0.058947846,0.22903492
PLD3,1.9874087e-06,2.0,1.9874087e-06,-0.05722725,-0.065310076
TXLNG,0.0,0.0,0.0,-0.058947846,0.22903492
MANBA,5.787429e-06,2.0,5.787429e-06,-0.053937383,-0.06287985
LRSAM1,1.3485699e-07,1.0,1.3485699e-07,-0.058831092,0.08131318
IRX3,0.0,0.0,0.0,-0.058947846,0.22903492
TBL1XR1,5.2974046e-05,4.0,5.2974046e-05,-0.013085569,-0.32831866
ESRRA,2.9280152e-06,3.0,2.9280152e-06,-0.05641292,-0.21251653
EHD4,0.0,0.0,0.0,-0.058947846,0.22903492
CSTF2T,4.678178e-06,4.0,4.678178e-06,-0.054897714,-0.35920528
MTX3,0.0,0.0,0.0,-0.058947846,0.22903492
CS,2.249417e-05,2.0,2.249417e-05,-0.039473522,-0.052195407
STAG1,8.6893624e-07,7.0,8.6893624e-07,-0.058195565,-0.80506545
DCAF16,8.334373e-08,1.0,8.334373e-08,-0.05887569,0.08128024
UBE2G2,1.8223215e-06,2.0,1.8223215e-06,-0.05737017,-0.06541566
IQCK,0.0,0.0,0.0,-0.058947846,0.22903492
YIPF1,0.0,0.0,0.0,-0.058947846,0.22903492
CAMTA2,0.0,0.0,0.0,-0.058947846,0.22903492
DDX55,0.0,0.0,0.0,-0.058947846,0.22903492
TXNDC11,0.0,0.0,0.0,-0.058947846,0.22903492
CENPBD1,0.0,0.0,0.0,-0.058947846,0.22903492
MYNN,0.0,0.0,0.0,-0.058947846,0.22903492
LPCAT3,7.8617046e-07,3.0,7.8617046e-07,-0.058267225,-0.21388632
KRTAP5-11,0.0,0.0,0.0,-0.058947846,0.22903492
LSMEM1,0.0,0.0,0.0,-0.058947846,0.22903492
ZNF433,0.0,0.0,0.0,-0.058947846,0.22903492
IFT20,1.0739543e-08,1.0,1.0739543e-08,-0.058938548,0.0812338
SLC25A40,0.0,0.0,0.0,-0.058947846,0.22903492
SLC35E1,0.0,0.0,0.0,-0.058947846,0.22903492
MXI1,0.0,0.0,0.0,-0.058947846,0.22903492
MUL1,0.00012066058,1.0,0.00012066058,0.045514043,0.15839286
ZBTB7B,0.0,0.0,0.0,-0.058947846,0.22903492
ATAD5,0.0,0.0,0.0,-0.058947846,0.22903492
CR2,0.00031701475,1.0,0.00031701475,0.21550767,0.28396705
CREB3,1.8018512e-06,1.0,1.8018512e-06,-0.057387892,0.08237927
TRAF7,1.1706788e-07,1.0,1.1706788e-07,-0.058846492,0.0813018
NFXL1,0.0,0.0,0.0,-0.058947846,0.22903492
MRPS25,3.7138583e-05,3.0,3.7138583e-05,-0.02679512,-0.19063789
NDUFA12,1.3195915e-06,1.0,1.3195915e-06,-0.05780541,0.08207085
CRTC3,0.0,0.0,0.0,-0.058947846,0.22903492
TMEM59,0.0,0.0,0.0,-0.058947846,0.22903492
TRA2B,9.259712e-07,1.0,9.259712e-07,-0.058146186,0.081819125
SAP30L,9.167525e-09,2.0,9.167525e-09,-0.05893991,-0.06657522
SNRNP48,2.9943354e-07,1.0,2.9943354e-07,-0.05868861,0.081418425
SLC30A7,2.6181146e-06,2.0,2.6181146e-06,-0.056681216,-0.064906724
DTNBP1,3.953314e-08,1.0,3.953314e-08,-0.058913622,0.08125221
DLG1,2.5715457e-07,4.0,2.5715457e-07,-0.058725215,-0.36203265
AGA,8.624069e-08,1.0,8.624069e-08,-0.058873184,0.08128209
ARFGAP2,6.140894e-06,2.0,6.140894e-06,-0.05363137,-0.0626538
DCANP1,0.0,0.0,0.0,-0.058947846,0.22903492
TIPRL,0.0,0.0,0.0,-0.058947846,0.22903492
HTR3D,0.0,0.0,0.0,-0.058947846,0.22903492
ANKRD34C,0.0,0.0,0.0,-0.058947846,0.22903492
IPO8,0.00020584949,1.0,0.00020584949,0.11926633,0.21287364
SUZ12,1.4004054e-05,7.0,1.4004054e-05,-0.046823837,-0.7966651
DPP3,0.0,0.0,0.0,-0.058947846,0.22903492
ZNF512B,0.0,0.0,0.0,-0.058947846,0.22903492
SFXN1,0.0,0.0,0.0,-0.058947846,0.22903492
TM2D2,0.0,0.0,0.0,-0.058947846,0.22903492
GOLPH3L,0.0,0.0,0.0,-0.058947846,0.22903492
DDX39A,7.3141136e-06,3.0,7.3141136e-06,-0.052615654,-0.2097115
FBXL19,4.5391621e-07,2.0,4.5391621e-07,-0.05855487,-0.06629079
ATAT1,0.0,0.0,0.0,-0.058947846,0.22903492
ELF1,9.880573e-08,2.0,9.880573e-08,-0.058862306,-0.06651789
FBRS,0.0,0.0,0.0,-0.058947846,0.22903492
LPAR5,3.720147e-07,1.0,3.720147e-07,-0.058625776,0.08146484
STX16,1.9188516e-05,2.0,1.9188516e-05,-0.04233539,-0.05430947
