,coef
R-HSA-199991,0.0012054584
R-HSA-8935690,8.827291e-06
R-HSA-72086,0.0004954407
R-HSA-927802,0.0011571115
R-HSA-5619115,5.2055733e-05
R-HSA-5617833,2.2209151e-05
R-HSA-983231,0.0011890396
R-HSA-2564830,7.858334e-08
R-HSA-373753,1.9643607e-05
R-HSA-1268020,0.000124858
R-HSA-195721,0.0003222246
R-HSA-8863678,1.3744022e-07
R-HSA-1475029,1.2005873e-08
R-HSA-168249,0.0024257398
R-HSA-5358508,9.017704e-06
R-HSA-1474290,1.2164235e-05
R-HSA-1592230,4.3874093e-06
R-HSA-73942,1.0788569e-07
R-HSA-73886,0.00016456273
R-HSA-1474228,2.2121847e-06
R-HSA-109581,4.4011398e-05
R-HSA-1187000,1.0684548e-05
R-HSA-5260271,1.4918644e-05
R-HSA-445717,2.7247013e-05
R-HSA-73857,0.00095782406
R-HSA-73887,8.116069e-05
R-HSA-8949215,2.7600989e-05
R-HSA-1368082,0.0014003683
R-HSA-5358351,0.0011914704
R-HSA-1296071,0.00020200157
R-HSA-2161522,0.0
R-HSA-5423599,3.953221e-07
R-HSA-381119,0.00011164175
R-HSA-418346,5.205121e-05
R-HSA-212165,0.0027471397
R-HSA-75067,2.45831e-06
R-HSA-5660526,0.00016139226
R-HSA-445355,0.00021929809
R-HSA-157118,0.00053397997
R-HSA-72766,0.0018868417
R-HSA-73884,4.4301323e-05
R-HSA-73864,4.7428205e-07
R-HSA-390522,8.210351e-05
R-HSA-9006925,0.00014451305
R-HSA-381426,0.00039497885
R-HSA-75944,2.1790132e-05
R-HSA-194315,0.0018942105
R-HSA-9006934,0.00060150074
R-HSA-372790,0.00039540327
R-HSA-69278,3.1415842e-05
R-HSA-429914,3.2406617e-05
R-HSA-1566948,0.000107987245
R-HSA-3000178,3.16164e-06
R-HSA-69239,0.00096692867
R-HSA-381340,4.6692244e-07
R-HSA-75892,7.4568243e-06
R-HSA-9033241,5.420345e-09
R-HSA-1280218,0.047710408
R-HSA-525793,5.6379013e-05
R-HSA-211000,0.0005855911
R-HSA-1632852,2.9883713e-05
R-HSA-5696398,4.2469048e-05
R-HSA-5218859,6.477616e-08
R-HSA-75072,4.3705944e-07
R-HSA-1368108,6.139119e-06
R-HSA-391160,4.3825955e-07
R-HSA-5576891,1.1071992e-05
R-HSA-194441,3.164848e-07
R-HSA-391251,0.003878036
R-HSA-196854,0.00095571997
R-HSA-68874,0.0007920451
R-HSA-163685,8.504726e-06
R-HSA-5223345,8.880398e-07
R-HSA-1566977,0.0
R-HSA-597592,0.0035274047
R-HSA-3000157,3.3843294e-06
R-HSA-71387,0.00023519468
R-HSA-74158,4.428972e-06
R-HSA-9006936,2.7939313e-05
R-HSA-1362409,1.5866974e-05
R-HSA-72306,7.818904e-05
R-HSA-9006931,5.7945173e-05
R-HSA-15869,0.000120691264
R-HSA-2028269,2.57044e-06
R-HSA-186712,2.620731e-08
R-HSA-1428517,2.4242314e-05
R-HSA-452723,8.4743266e-07
R-HSA-422475,7.2675005e-07
R-HSA-112307,2.13598e-06
R-HSA-5205685,1.8233941e-06
R-HSA-72312,0.0025291862
R-HSA-2586552,1.1616877e-06
R-HSA-5683057,0.0010224596
R-HSA-2262752,0.004226424
R-HSA-174824,0.00017612397
R-HSA-69620,2.0978125e-07
R-HSA-75205,6.600491e-08
R-HSA-211859,6.2099507e-06
R-HSA-2173782,2.8608198e-05
R-HSA-1181150,2.7290076e-05
R-HSA-216083,1.4709549e-05
R-HSA-71291,6.127177e-05
R-HSA-3247509,1.9175615e-05
R-HSA-8934903,0.003454397
R-HSA-5663205,0.0006124883
R-HSA-1480926,0.00039754232
R-HSA-9006927,9.721515e-07
R-HSA-917937,9.461272e-05
R-HSA-2980736,0.00013005214
R-HSA-140877,2.7319746e-05
R-HSA-1280215,0.007567372
R-HSA-8941237,2.095178e-05
R-HSA-5663202,0.00088080484
R-HSA-5676934,1.9477557e-05
R-HSA-71737,0.0
R-HSA-428359,1.2521751e-06
R-HSA-202131,6.445807e-05
R-HSA-450531,0.00034507684
R-HSA-72203,0.00027974712
R-HSA-446728,3.2735858e-05
R-HSA-382556,1.9688861e-05
R-HSA-9006921,5.1864903e-05
R-HSA-6794362,8.628696e-05
R-HSA-5682910,8.338905e-07
R-HSA-5693532,0.0033559194
R-HSA-983712,1.4586096e-05
R-HSA-556833,0.0025779824
R-HSA-5683826,1.9656236e-05
R-HSA-6805567,1.0714505e-05
R-HSA-76002,0.000884371
R-HSA-977225,2.7054653e-05
R-HSA-202733,1.3878016e-06
R-HSA-425407,5.384373e-05
R-HSA-1368071,9.3263425e-06
R-HSA-6783310,3.694532e-05
R-HSA-5668914,0.0025431728
R-HSA-112315,4.137017e-05
R-HSA-1483249,0.00017496987
R-HSA-73893,0.00044293166
R-HSA-3000171,1.8554012e-07
R-HSA-8963676,0.0
R-HSA-5619507,0.00012905856
R-HSA-165159,4.0244187e-05
R-HSA-1500620,0.0010339889
R-HSA-189445,0.0008199017
R-HSA-3781865,0.00075808377
R-HSA-8981607,0.0
