,coef
R-HSA-2408522,9.682689e-06
R-HSA-5661270,9.076158e-06
R-HSA-210744,1.8189626e-08
R-HSA-5602358,1.4918289e-05
R-HSA-210746,0.0
R-HSA-2168880,3.5688024e-07
R-HSA-198933,0.00024005688
R-HSA-5619084,0.00012211078
R-HSA-166208,3.121343e-05
R-HSA-1980143,0.0005797071
R-HSA-2161517,0.0
R-HSA-418360,3.549309e-06
R-HSA-166520,0.00011264717
R-HSA-140875,7.3755227e-06
R-HSA-3858494,0.00021194918
R-HSA-194138,8.556764e-05
R-HSA-73943,2.4442135e-09
R-HSA-425366,9.586591e-06
R-HSA-8868766,5.2162577e-05
R-HSA-5362517,7.408101e-07
R-HSA-73777,8.6260854e-08
R-HSA-453279,7.1723764e-07
R-HSA-201451,9.25769e-06
R-HSA-6802957,5.0336996e-05
R-HSA-189085,8.827293e-06
R-HSA-2022090,1.2253142e-05
R-HSA-5688426,0.0018134357
R-HSA-69618,2.784073e-07
R-HSA-1855191,3.5878568e-07
R-HSA-5687613,9.176133e-05
R-HSA-2151201,1.595532e-05
R-HSA-6788656,1.9612264e-07
R-HSA-69190,0.00022902309
R-HSA-1368108,6.137582e-06
R-HSA-429958,1.3129204e-07
R-HSA-5609975,0.0
R-HSA-449147,0.007080346
R-HSA-5221030,9.804739e-06
R-HSA-195253,1.8894902e-05
R-HSA-2262749,0.0048865695
R-HSA-157858,0.00038983204
R-HSA-110314,0.00022727452
R-HSA-8934903,0.0034543986
R-HSA-68886,2.8440763e-06
R-HSA-917729,0.0017868058
R-HSA-9012852,1.6060825e-06
R-HSA-5545483,1.8464961e-07
R-HSA-1855183,9.3574845e-06
R-HSA-1433617,2.7293261e-05
R-HSA-8951664,9.5152285e-07
R-HSA-2160456,0.0
R-HSA-72613,0.0012461419
R-HSA-5357769,5.892108e-05
R-HSA-1566977,0.0
R-HSA-4791275,4.128389e-06
R-HSA-6781827,4.305141e-05
R-HSA-75892,7.4566024e-06
R-HSA-5173105,3.601981e-05
R-HSA-203765,6.445671e-05
R-HSA-1502540,1.0731039e-09
R-HSA-376176,1.5755239e-06
R-HSA-69481,9.322348e-10
R-HSA-426496,5.5703526e-06
R-HSA-196849,0.00033476457
R-HSA-5213460,6.520808e-08
R-HSA-3296482,0.0017017067
R-HSA-186797,8.820901e-09
R-HSA-163125,8.488076e-06
R-HSA-201681,9.148754e-05
R-HSA-75158,6.566722e-05
R-HSA-71336,2.7881986e-06
R-HSA-5632928,1.5017135e-07
R-HSA-5250913,0.0004104911
R-HSA-2990846,0.0014847564
R-HSA-5223345,8.879052e-07
R-HSA-192456,1.5362986e-12
R-HSA-163316,3.0532916e-05
R-HSA-8876384,0.00063583447
R-HSA-6784531,1.3118714e-08
R-HSA-8982491,0.00046400956
R-HSA-72172,0.00025661866
R-HSA-189483,2.0046484e-05
R-HSA-8849932,7.117488e-05
R-HSA-71406,2.3607732e-05
R-HSA-392154,5.1664152e-08
R-HSA-9018678,1.479427e-05
R-HSA-1227986,2.9725854e-05
R-HSA-2892245,4.2094067e-07
R-HSA-73856,2.200257e-05
R-HSA-71737,3.685067e-11
R-HSA-5576893,1.4139081e-05
R-HSA-975956,3.4174087e-07
R-HSA-8876725,1.1475238e-07
R-HSA-156580,1.634798e-06
R-HSA-72202,2.5624875e-05
R-HSA-112313,1.5654049e-06
R-HSA-6798695,0.00011254347
R-HSA-429947,2.0362886e-05
R-HSA-446203,1.9090963e-05
R-HSA-982772,0.0001105775
R-HSA-390522,8.2104685e-05
R-HSA-3214815,1.7628763e-05
R-HSA-2564830,7.5802404e-08
R-HSA-8852405,0.0
R-HSA-6806834,2.4261559e-05
R-HSA-2586552,1.16054e-06
R-HSA-8956319,7.6074975e-05
R-HSA-5660489,0.0001614094
R-HSA-428359,1.2523493e-06
R-HSA-5632684,3.2315133e-05
R-HSA-168898,0.00016673189
R-HSA-379724,1.7914568e-05
R-HSA-1855229,0.0
R-HSA-5578749,0.0010490277
R-HSA-2022377,5.302274e-07
