,coef
RIN2,0.0001357293
RGP1,0.00010584342
SESN1,4.1875364e-06
TOMM40L,0.0
TRMT2B,0.0
ENKD1,0.0
FAM89B,0.0
PLD3,1.9874087e-06
TXLNG,0.0
MANBA,5.787429e-06
LRSAM1,1.3485699e-07
IRX3,0.0
TBL1XR1,5.2974046e-05
ESRRA,2.9280152e-06
EHD4,0.0
CSTF2T,4.678178e-06
MTX3,0.0
CS,2.249417e-05
STAG1,8.6893624e-07
DCAF16,8.334373e-08
UBE2G2,1.8223215e-06
IQCK,0.0
YIPF1,0.0
CAMTA2,0.0
DDX55,0.0
TXNDC11,0.0
CENPBD1,0.0
MYNN,0.0
LPCAT3,7.8617046e-07
KRTAP5-11,0.0
LSMEM1,0.0
ZNF433,0.0
IFT20,1.0739543e-08
SLC25A40,0.0
SLC35E1,0.0
MXI1,0.0
MUL1,0.00012066058
ZBTB7B,0.0
ATAD5,0.0
CR2,0.00031701475
CREB3,1.8018512e-06
TRAF7,1.1706788e-07
NFXL1,0.0
MRPS25,3.7138583e-05
NDUFA12,1.3195915e-06
CRTC3,0.0
TMEM59,0.0
TRA2B,9.259712e-07
SAP30L,9.167525e-09
SNRNP48,2.9943354e-07
SLC30A7,2.6181146e-06
DTNBP1,3.953314e-08
DLG1,2.5715457e-07
AGA,8.624069e-08
ARFGAP2,6.140894e-06
DCANP1,0.0
TIPRL,0.0
HTR3D,0.0
ANKRD34C,0.0
IPO8,0.00020584949
SUZ12,1.4004054e-05
DPP3,0.0
ZNF512B,0.0
SFXN1,0.0
TM2D2,0.0
GOLPH3L,0.0
DDX39A,7.3141136e-06
FBXL19,4.5391621e-07
ATAT1,0.0
ELF1,9.880573e-08
FBRS,0.0
LPAR5,3.720147e-07
STX16,1.9188516e-05
SRP14,3.4024873e-05
STOML2,1.08110044e-07
MMACHC,6.41051e-05
ARHGAP6,7.238517e-09
SEC31B,0.0
RNASEH2B,0.0
UCK1,3.9122415e-06
NDUFC1,1.9336103e-06
LY6G5C,0.0
TEX10,1.1226864e-05
ZNF613,0.0
RTKN,9.864776e-08
FMNL2,6.911976e-09
CAAP1,0.0
DUSP13,0.0
ZBTB33,0.0
SRC,0.00047346973
DENND2D,1.5159694e-05
SAMD12,0.0
CCDC96,0.0
SLC7A6,4.725377e-07
ANG,0.0
ZCCHC7,0.0
ZNF32,0.0
ALKBH6,0.0
ABCF3,0.0
EEF1B2,0.0
SRA1,0.0
CDCP1,0.0
TMEM87B,0.0
POGZ,0.0
GPR68,0.0
ARG1,2.4605843e-05
FAM76B,0.0
HSFX1,0.0
FBXO4,0.00013453758
RPS8,0.0010220453
SCAF4,0.0
TTC9C,0.0
IBSP,2.3049022e-07
ERGIC2,0.0
IMP3,0.000101521786
HIST1H2BE,0.0
MANEA,2.6101427e-06
HMCES,0.0
EIF4EBP2,0.0
YPEL5,1.7804176e-05
NEURL2,1.6609712e-07
FZD7,7.2610273e-06
ZW10,4.444427e-06
RNH1,0.0
CASP8,6.265287e-05
TMEM141,0.0
NXF1,3.4562006e-05
ARL1,3.9368268e-07
CEP131,2.8536213e-06
CAPZA2,0.010028191
MANSC1,0.0
NFATC4,0.0
VCX2,0.0
ZNF746,0.0
ANKAR,0.0
LYPD3,0.0
CNTNAP2,0.0
