,coef
SLC1A4,0.0014459483
ZNF514,0.0
NMI,0.0
PPFIA1,0.0001175493
RPL17,1.0180676e-06
COQ10B,0.0
RNF7,0.00028628763
DARS2,1.6659342e-06
DPH6,2.2526931e-08
ANKRD23,0.0
ZPR1,0.0
CUTC,4.7828876e-06
MRTO4,0.0
PECR,4.6237e-06
ANAPC10,0.0002100041
MED26,1.3442295e-09
CXCR4,6.124045e-05
SMPDL3A,0.0
CBL,4.7280126e-05
SEZ6,0.0
MINK1,7.467368e-06
TERF1,1.6636026e-06
SLC9B1,0.0
PLCB2,3.066218e-05
ACADS,7.1735385e-06
SDCBP,6.1054896e-05
ASGR1,0.0
SLC5A3,3.5447687e-05
COL5A1,8.791956e-08
PRKAR1A,6.9340764e-05
TSEN15,6.6325287e-09
MRPS14,7.711824e-08
PPIL3,1.3842244e-07
ATAT1,0.0
RPAP2,2.4773044e-07
UQCRHL,0.0
DERL2,5.648601e-07
ADK,2.3468685e-05
RPS27L,1.5249975e-06
CCDC126,0.0
SLC9A3R1,0.0
AKAP11,0.0
FAAH2,0.0
MORF4L2,9.726421e-09
MYCBP2,0.0
GATB,0.0
CDK10,0.0
TAPBPL,0.0
TRIT1,6.6885746e-09
ZNF100,0.0
SLC30A9,0.0
CAP1,0.00021131338
MEGF9,0.0
COX16,0.0
SENP6,0.0
VAPB,6.604934e-07
SGCB,0.0
MDM1,0.0
MRPL1,6.916337e-08
FAM120B,1.3600732e-09
FAM83F,0.0
SULT1A1,0.0
UPK3B,0.0
IRF9,0.0
PTPRU,0.0
CTH,1.9248768e-05
TP63,1.2368164e-06
TNFRSF13C,2.4366411e-06
TMEM186,0.0
GLCE,8.828687e-07
GLI3,3.13685e-05
ATN1,5.3989115e-05
POLD2,1.9106887e-05
RAB37,4.6880928e-06
TRAF5,0.0
WDR24,0.0
WDR46,2.0892273e-06
DNAH6,0.0
SEC31B,0.0
LMAN1,1.0532211e-07
GLCCI1,0.0
EXOSC3,7.2830835e-06
MIA3,2.5743418e-06
MTRF1,0.0
PALD1,0.0
PHF20L1,0.0
YWHAE,0.00012328687
NR1H3,4.9324776e-06
MYPOP,0.0
LAMP1,2.8864883e-05
ZNF585A,0.0
PLD3,2.1464823e-06
TMEM202,0.0
FBXL13,0.000110825575
SMCHD1,0.0
TMEM99,0.0
ANP32A,4.1647045e-08
MKNK1,4.1188236e-05
TTLL4,3.3673025e-08
EREG,2.8422224e-05
ARPC1A,1.8152954e-05
LRRC8A,4.818809e-05
PIGG,1.10099965e-08
HMGN4,0.0
URB1,0.0
CAPZA1,1.9468807e-05
KRCC1,0.0
CNN2,2.5215406e-05
ELK3,0.0
DNAH12,0.0
HYAL4,0.0
ZSWIM3,0.0
ZNF207,0.0
ZNF354B,0.0
CEBPE,0.0
PRKAR2A,2.6327807e-08
FLCN,0.0
DCAF7,3.9600086e-06
LAMTOR5,9.610831e-05
KDM6B,4.9650727e-05
TRIM26,0.0
INTU,0.0
RASSF4,0.0
TCEA3,0.0
