,coef
R-HSA-3304349,9.914015e-07
R-HSA-4641263,1.8015731e-05
R-HSA-977225,6.020964e-05
R-HSA-5694530,4.1831253e-08
R-HSA-8878159,4.4668465e-07
R-HSA-1855191,1.5992981e-06
R-HSA-5688354,7.114463e-11
R-HSA-5619077,0.0
R-HSA-5358565,8.0935926e-05
R-HSA-429958,2.3207287e-05
R-HSA-112122,2.6609237e-06
R-HSA-9018679,9.171793e-08
R-HSA-2555396,9.391603e-06
R-HSA-2730905,4.7062327e-05
R-HSA-109688,2.026577e-06
R-HSA-8964058,1.6467416e-08
R-HSA-2173791,8.248633e-06
R-HSA-9013700,6.9618704e-07
R-HSA-4793953,0.0
R-HSA-2559585,9.367448e-05
R-HSA-163358,3.844881e-06
R-HSA-199220,2.9248882e-08
R-HSA-428643,0.00043394885
R-HSA-8941237,6.3856237e-07
R-HSA-168138,0.00038423308
R-HSA-159854,1.1286585e-09
R-HSA-6794361,0.0006853157
R-HSA-163316,8.49101e-08
R-HSA-9604323,0.00023470786
R-HSA-388844,5.2487834e-05
R-HSA-1296067,1.6844777e-10
R-HSA-432040,0.00013984618
R-HSA-73863,6.3001954e-07
R-HSA-5362798,6.087559e-07
R-HSA-5619104,0.0
R-HSA-2408517,1.0101159e-07
R-HSA-5602415,0.0
R-HSA-2892245,1.1031445e-09
R-HSA-1663150,4.0245113e-06
R-HSA-4641265,0.00095178565
R-HSA-6802952,1.4146008e-06
R-HSA-1442490,5.871896e-06
R-HSA-5619062,0.0
R-HSA-1169410,0.0004519267
R-HSA-373753,3.6997918e-07
R-HSA-5223345,0.00025128416
R-HSA-8937144,1.6966214e-09
R-HSA-6783984,1.8686617e-09
R-HSA-196843,6.8607756e-07
R-HSA-194306,0.0
R-HSA-5579030,0.0
R-HSA-1538133,4.6278265e-07
R-HSA-418555,4.3049786e-07
R-HSA-73928,0.0002531452
R-HSA-6809583,0.0
R-HSA-73728,2.8982973e-07
R-HSA-71288,2.5882485e-07
R-HSA-933541,0.0004041129
R-HSA-3560796,0.0
R-HSA-437239,5.413555e-10
R-HSA-174577,0.0
R-HSA-8874211,1.880223e-06
R-HSA-5340588,1.8288654e-08
R-HSA-422085,4.0453642e-08
R-HSA-446652,0.002713307
R-HSA-140342,1.7263038e-07
R-HSA-8849175,8.557467e-06
R-HSA-5579021,0.0
R-HSA-5619079,0.0
R-HSA-75892,9.208133e-06
R-HSA-5693571,6.3876585e-05
R-HSA-5579022,0.0
R-HSA-5578996,0.0
R-HSA-4641258,0.00014388586
R-HSA-380994,1.6329895e-07
R-HSA-5683177,0.0
R-HSA-111471,1.18976065e-08
R-HSA-430039,2.293391e-07
R-HSA-5083633,5.420048e-11
R-HSA-2660825,3.1699228e-06
R-HSA-425561,0.0005633494
R-HSA-6802949,6.0298056e-08
R-HSA-5619098,0.0
R-HSA-110381,1.5218355e-09
R-HSA-191859,2.7942544e-06
R-HSA-5689877,1.8313139e-06
R-HSA-3656244,0.0
R-HSA-73777,1.2432324e-06
R-HSA-5419276,4.2745175e-08
R-HSA-5083629,1.8097046e-09
R-HSA-5579016,0.0
R-HSA-75094,2.7124977e-06
R-HSA-442755,1.3500683e-05
R-HSA-5607764,4.599029e-05
R-HSA-1963640,6.3023384e-05
R-HSA-2453864,1.9218231e-11
R-HSA-9013507,7.921361e-06
R-HSA-210991,0.001995925
R-HSA-8848584,0.00014226077
R-HSA-674695,0.000251355
R-HSA-2161517,0.0
R-HSA-5579012,0.0
R-HSA-1855196,0.0
R-HSA-3371571,2.9937726e-05
R-HSA-8942233,0.0
R-HSA-5656364,0.0
R-HSA-5660686,0.0
R-HSA-5619095,0.0
R-HSA-5602636,1.5638077e-08
R-HSA-8934903,0.0001068855
R-HSA-5619110,6.53258e-11
R-HSA-156902,5.2550655e-07
R-HSA-4724325,0.0
R-HSA-69186,1.5938213e-05
R-HSA-1855167,1.7861728e-07
R-HSA-181431,6.962434e-10
R-HSA-380972,5.987831e-05
R-HSA-400685,6.043243e-07
R-HSA-4719377,0.0
R-HSA-6807505,8.489711e-05
R-HSA-3215018,1.4169311e-05
R-HSA-3595172,1.6530813e-11
R-HSA-445095,2.1601593e-08
R-HSA-75102,6.987787e-10
R-HSA-264876,7.808292e-06
R-HSA-3214842,1.0004508e-06
R-HSA-2122947,0.00017387346
R-HSA-70688,0.0
R-HSA-2468052,7.692649e-09
R-HSA-392517,0.00035660947
R-HSA-1222499,0.0
R-HSA-8981607,0.0
R-HSA-163765,4.3926482e-07
R-HSA-5603037,3.1065215e-06
R-HSA-3928664,2.5451624e-05
R-HSA-5358606,6.798244e-07
R-HSA-5655291,0.0
R-HSA-196299,0.00023953739
R-HSA-8949613,6.48671e-08
R-HSA-110312,6.5279696e-06
R-HSA-5620924,1.8650514e-08
R-HSA-1251932,5.114301e-08
R-HSA-6814122,2.5025047e-06
R-HSA-5679001,0.0
R-HSA-212676,2.3853058e-06
R-HSA-5340573,0.0
R-HSA-983168,0.0020219663
R-HSA-5635838,7.245584e-11
R-HSA-450604,1.4627603e-05
R-HSA-2428924,1.2759242e-06
R-HSA-71737,5.8414507e-06
R-HSA-5362768,4.877077e-09
R-HSA-5579000,0.0
R-HSA-182971,1.0532143e-05
R-HSA-4420332,1.3067854e-06
R-HSA-71262,2.7331389e-08
R-HSA-5210891,4.307483e-07
R-HSA-9036866,1.9467732e-08
R-HSA-181429,7.615974e-07
R-HSA-2029481,0.00026158715
R-HSA-5620916,1.588106e-07
R-HSA-446107,8.140037e-05
R-HSA-3000497,9.007089e-07
R-HSA-5658471,0.0
R-HSA-163680,1.3550015e-05
R-HSA-375170,5.3098125e-07
R-HSA-425381,6.4115e-05
R-HSA-433692,2.1445214e-05
R-HSA-418592,5.0245494e-06
R-HSA-5689603,4.263217e-08
R-HSA-69656,1.4616149e-09
R-HSA-3642278,8.4788866e-08
R-HSA-2894858,7.76168e-09
R-HSA-4793950,0.0
R-HSA-68949,4.8401366e-06
R-HSA-1300642,3.482538e-08
R-HSA-210990,2.3352677e-05
R-HSA-210500,7.6079127e-06
R-HSA-5679090,0.0
R-HSA-111457,1.6827786e-10
R-HSA-72086,4.2726997e-06
R-HSA-110320,3.8087515e-07
R-HSA-350562,1.7283311e-06
R-HSA-5687583,0.0
R-HSA-3656234,0.0
R-HSA-110357,3.606118e-08
R-HSA-427601,8.327206e-06
R-HSA-5682910,1.8293793e-08
R-HSA-1306955,1.2004145e-07
R-HSA-450408,2.6586197e-06
R-HSA-6785470,2.914922e-07
R-HSA-159234,7.1704444e-06
R-HSA-3656225,0.0
R-HSA-2408557,5.204847e-06
R-HSA-8850843,3.943877e-06
R-HSA-5619085,0.0
R-HSA-4793954,0.0
R-HSA-198693,0.00027694798
R-HSA-193697,2.056679e-05
R-HSA-5609977,0.0
R-HSA-447115,6.786016e-05
R-HSA-3700989,1.9932771e-05
R-HSA-69109,1.363614e-06
R-HSA-8981373,0.0
R-HSA-5627083,8.615939e-07
R-HSA-5661182,0.0
R-HSA-3595177,5.315423e-10
R-HSA-2644605,2.1588762e-07
R-HSA-209931,0.0
R-HSA-1300645,0.0
R-HSA-1989781,1.7083064e-05
R-HSA-193692,4.3825626e-06
R-HSA-428543,1.5341919e-05
R-HSA-1237044,6.7648784e-06
R-HSA-420499,2.0599545e-11
R-HSA-2032785,8.597581e-09
R-HSA-373076,0.004150297
R-HSA-5624138,1.514242e-08
R-HSA-5679096,0.0
R-HSA-418457,6.794996e-08
R-HSA-399997,2.6259584e-06
R-HSA-168181,0.00013383059
R-HSA-6790901,1.8271645e-05
R-HSA-2408499,0.0
R-HSA-1855184,0.0
R-HSA-75108,5.094285e-06
R-HSA-5579009,0.0
R-HSA-5619055,0.0
R-HSA-5358493,6.0332627e-07
R-HSA-5682113,0.0
R-HSA-1369007,1.3012512e-06
R-HSA-9013508,4.161041e-05
R-HSA-1461973,2.8944402e-07
R-HSA-72165,2.0893332e-05
R-HSA-164378,3.2572088e-06
R-HSA-2028269,1.4357288e-06
R-HSA-5619058,4.1185986e-15
R-HSA-5579019,0.0
R-HSA-2871809,1.1016819e-05
R-HSA-1793185,0.0010487121
R-HSA-1170546,0.00047261443
R-HSA-5655332,9.0089136e-10
R-HSA-1236975,0.00040714402
R-HSA-210455,3.7965287e-07
R-HSA-114294,1.4481392e-07
R-HSA-2534343,0.0
R-HSA-264642,6.857538e-09
R-HSA-69580,3.1136582e-07
R-HSA-166016,9.4721145e-05
R-HSA-181430,7.511609e-09
R-HSA-1296061,3.326923e-06
R-HSA-8857538,2.7354776e-07
R-HSA-5619045,0.0
R-HSA-1855192,0.0
R-HSA-6807070,0.0028568683
R-HSA-201722,0.00012747414
R-HSA-5673001,4.8917473e-06
R-HSA-5683329,0.0
R-HSA-189200,0.0012771392
R-HSA-5620922,3.529357e-09
R-HSA-140834,1.6164798e-08
R-HSA-4549356,0.0
R-HSA-8951664,0.00017782759
R-HSA-73817,7.2554462e-06
R-HSA-9013695,2.7230017e-06
R-HSA-8847993,1.1755509e-05
R-HSA-5609976,0.0
R-HSA-5578997,0.0
R-HSA-3371497,7.429476e-07
R-HSA-1369062,3.779327e-05
R-HSA-2151209,2.508789e-07
R-HSA-5619068,0.0
R-HSA-426496,2.3475272e-08
R-HSA-2122948,0.0004888489
R-HSA-141405,0.002808425
R-HSA-622312,8.031207e-06
R-HSA-5579007,0.0
R-HSA-5579028,0.0
R-HSA-5627117,0.00012315584
R-HSA-6785631,7.635018e-05
R-HSA-114452,7.366739e-07
R-HSA-1299287,0.0
R-HSA-75157,3.0332385e-05
R-HSA-5661270,2.295404e-08
R-HSA-392023,1.4413644e-08
R-HSA-192456,7.773813e-07
R-HSA-162710,5.007611e-07
R-HSA-1475029,0.0002463877
R-HSA-5619076,0.0
R-HSA-888590,1.6642011e-07
R-HSA-8865999,4.983078e-07
R-HSA-428890,7.3520027e-06
R-HSA-499943,3.7290608e-06
R-HSA-203927,3.7582176e-06
R-HSA-168176,0.0
R-HSA-5657560,0.0
R-HSA-5625970,2.8289634e-07
R-HSA-76061,3.5838067e-08
R-HSA-5654743,9.906281e-06
R-HSA-5578768,4.6749605e-12
R-HSA-975957,0.00013152127
R-HSA-5678895,2.1319922e-06
R-HSA-3769402,0.0010129072
R-HSA-421837,3.042477e-07
R-HSA-918233,4.2065e-05
R-HSA-71240,7.2559874e-07
R-HSA-5688849,1.411591e-10
R-HSA-1234174,2.192372e-05
R-HSA-3560801,8.0106005e-08
R-HSA-8849471,3.5913783e-06
R-HSA-5683826,8.577464e-06
R-HSA-5625740,0.00019696417
R-HSA-70263,3.15308e-06
R-HSA-73614,2.1780689e-07
R-HSA-399721,6.4549627e-06
R-HSA-381038,4.659757e-06
R-HSA-1300652,1.1808904e-05
R-HSA-450520,2.4906307e-05
R-HSA-5619088,0.0
R-HSA-4043916,0.0
R-HSA-5609978,0.0
R-HSA-5619063,0.0
R-HSA-8875878,2.7662403e-05
R-HSA-917729,1.8158376e-05
