,coef
R-HSA-3304351,3.534705e-05
R-HSA-163754,6.446012e-08
R-HSA-379724,2.0228069e-07
R-HSA-388841,1.4394573e-07
R-HSA-391160,2.540287e-06
R-HSA-5362517,8.3224563e-07
R-HSA-194840,0.002297932
R-HSA-112303,3.0221256e-10
R-HSA-3371497,5.476435e-07
R-HSA-432030,0.0
R-HSA-5619084,6.141919e-05
R-HSA-163125,2.1536575e-08
R-HSA-912446,3.7633256e-06
R-HSA-392851,1.7384167e-05
R-HSA-373752,4.5178476e-05
R-HSA-9007101,1.4786512e-05
R-HSA-373760,0.00021452662
R-HSA-5576892,1.8587525e-07
R-HSA-6784531,1.6191066e-06
R-HSA-1855184,0.0
R-HSA-5693571,1.503665e-05
R-HSA-8963898,1.8548932e-05
R-HSA-76046,0.00011996933
R-HSA-1368108,7.532192e-08
R-HSA-381033,1.7096871e-09
R-HSA-5657655,5.388204e-07
R-HSA-6803157,4.121249e-06
R-HSA-2682334,0.0003762354
R-HSA-209952,0.0
R-HSA-69618,6.106838e-06
R-HSA-76009,6.8229773e-09
R-HSA-1226099,0.00013038807
R-HSA-5578749,2.1836508e-06
R-HSA-5358606,4.800798e-05
R-HSA-210747,0.0
R-HSA-209776,1.7408418e-07
R-HSA-71406,7.829682e-06
R-HSA-77588,9.38169e-06
R-HSA-418360,2.4610154e-08
R-HSA-5173105,6.301273e-11
R-HSA-3000480,1.7968642e-08
R-HSA-430039,1.8187035e-06
R-HSA-8876725,6.1272176e-10
R-HSA-8963678,0.0
R-HSA-76005,0.00059608096
R-HSA-500792,0.00032426504
R-HSA-8849932,5.0517377e-09
R-HSA-201681,0.00019013662
R-HSA-8964572,6.481898e-08
R-HSA-2160456,0.0
R-HSA-203927,2.1860305e-06
R-HSA-2172127,5.5742335e-06
R-HSA-8852135,1.3537317e-08
R-HSA-1237044,1.2974864e-05
R-HSA-453276,3.1109772e-05
R-HSA-3214858,1.741988e-08
R-HSA-9012852,1.8795397e-05
R-HSA-2161517,0.0
R-HSA-6809371,6.3031395e-05
R-HSA-5576894,2.4763335e-06
R-HSA-6798163,7.3857956e-07
R-HSA-1369062,2.9123325e-05
R-HSA-264876,1.8496937e-06
R-HSA-1855156,0.0
R-HSA-445355,3.3497217e-06
R-HSA-8852405,0.0
R-HSA-2672351,2.5094062e-07
R-HSA-2978092,3.808867e-07
R-HSA-140834,4.9717993e-08
R-HSA-69242,0.00036217878
R-HSA-3214815,1.7029546e-05
R-HSA-168898,0.00027398087
R-HSA-3858494,0.00028065857
R-HSA-982772,7.783116e-08
R-HSA-392517,3.8677285e-06
R-HSA-2534343,0.0
R-HSA-5632927,2.0229649e-05
R-HSA-446203,1.803712e-06
R-HSA-6782315,5.9123128e-08
R-HSA-375170,9.609969e-05
R-HSA-375165,1.9648111e-07
R-HSA-5334118,1.1260661e-07
R-HSA-1592389,9.778713e-08
R-HSA-1855215,0.0
R-HSA-73780,1.8779198e-07
R-HSA-6787450,3.9673527e-08
R-HSA-5578775,3.5335507e-08
R-HSA-1834949,8.1865755e-06
R-HSA-453274,2.251818e-05
R-HSA-212436,0.00019350139
R-HSA-112314,3.7613302e-06
R-HSA-8978934,3.6322836e-06
R-HSA-1855204,3.5004807e-05
R-HSA-6806834,5.7318706e-05
R-HSA-2022090,2.905444e-10
R-HSA-5632968,1.15196435e-05
R-HSA-1369007,0.0025602423
R-HSA-73933,5.295173e-06
R-HSA-210746,0.0
R-HSA-1247673,5.6978943e-06
R-HSA-5579029,3.099456e-06
R-HSA-69190,1.0656833e-05
R-HSA-5576893,1.0928119e-06
R-HSA-8856828,2.8861305e-05
R-HSA-2028269,5.94213e-07
R-HSA-77075,5.4905723e-07
R-HSA-5223345,0.00013771927
R-HSA-168254,0.00023959891
R-HSA-1632852,2.1164689e-07
R-HSA-2129379,5.2577622e-08
R-HSA-68952,3.865213e-06
R-HSA-774815,9.1784335e-07
R-HSA-210991,4.7675923e-05
R-HSA-69615,2.8333478e-05
R-HSA-450520,7.934061e-06
R-HSA-425393,0.00026317898
R-HSA-8876384,1.4781695e-05
R-HSA-1630316,7.124187e-05
R-HSA-6781827,0.00012130497
R-HSA-5617472,6.184993e-06
R-HSA-1442490,8.014051e-08
R-HSA-70614,5.4028815e-06
R-HSA-392518,3.691494e-05
R-HSA-112313,7.123437e-07
R-HSA-163765,1.1724078e-06
R-HSA-157579,1.328675e-06
R-HSA-165181,9.09847e-09
R-HSA-72172,0.0010523957
R-HSA-5661270,5.4606215e-08
R-HSA-400508,2.6602893e-09
R-HSA-8939211,6.685624e-05
R-HSA-8979227,2.3646948e-05
R-HSA-1222556,4.9682e-07
R-HSA-162906,0.00013654692
R-HSA-8873719,2.6909962e-07
R-HSA-192456,6.5458444e-08
R-HSA-1221632,1.6442432e-07
R-HSA-5653890,2.3001068e-08
R-HSA-354192,6.3927528e-06
R-HSA-450385,6.3589964e-06
R-HSA-3214847,3.3454643e-07
R-HSA-70326,8.414919e-05
R-HSA-351202,5.2602718e-05
R-HSA-5693538,1.5510425e-06
R-HSA-5683826,6.4102723e-09
R-HSA-73777,6.287096e-08
R-HSA-1855167,4.564182e-06
R-HSA-8853383,3.8925901e-07
R-HSA-376176,0.0002744176
R-HSA-381042,1.1343357e-07
R-HSA-8862803,0.0002048352
R-HSA-8848584,5.13697e-07
R-HSA-163841,6.1041355e-08
R-HSA-72613,2.2607735e-06
R-HSA-6811442,2.7582503e-06
R-HSA-5632684,1.6815107e-05
R-HSA-9033500,4.89154e-07
R-HSA-156842,6.484446e-06
R-HSA-4791275,8.917024e-05
R-HSA-5687613,2.2649391e-07
R-HSA-8866376,1.4496652e-06
R-HSA-432142,8.95613e-08
R-HSA-9018678,2.3808241e-05
R-HSA-5688426,4.2777715e-06
R-HSA-390522,5.8313475e-05
R-HSA-1614635,2.339132e-05
R-HSA-163680,6.4777686e-07
R-HSA-73856,7.942096e-06
R-HSA-977225,2.060606e-10
R-HSA-2219528,0.0014070033
R-HSA-389977,4.136844e-08
R-HSA-975957,8.324228e-05
R-HSA-5676934,3.93751e-06
R-HSA-73863,4.7569497e-07
R-HSA-2395516,5.128133e-08
R-HSA-8874211,1.5256929e-07
R-HSA-210745,2.2248007e-07
R-HSA-917977,9.7752876e-05
R-HSA-2644603,0.0021878409
R-HSA-3296482,5.3562843e-07
R-HSA-6807505,2.57064e-05
R-HSA-8848021,6.003558e-05
R-HSA-6783310,3.8984263e-06
R-HSA-195253,0.000106245105
R-HSA-3781860,0.0
R-HSA-5652084,1.2356723e-05
R-HSA-429947,2.8804159e-06
R-HSA-211945,5.0134186e-06
R-HSA-202403,1.6379292e-05
R-HSA-1268020,6.007901e-08
R-HSA-1643713,4.215968e-05
R-HSA-8851680,1.1265941e-05
R-HSA-73943,8.60421e-07
R-HSA-3000497,4.416365e-09
R-HSA-194138,3.296153e-06
R-HSA-2161541,6.012425e-08
R-HSA-9013694,2.5141503e-06
R-HSA-3000178,8.047147e-07
R-HSA-3214842,1.1812763e-07
R-HSA-166208,4.072373e-06
