,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
TBL1XR1,0.00012360212,4.0,0.00012360212,1.373543,0.67242414
RBFA,0.0,0.0,0.0,-0.12266909,0.20277628
ZNF354A,0.0,0.0,0.0,-0.12266909,0.20277628
ALG1,0.0,0.0,0.0,-0.12266909,0.20277628
KLHDC1,0.0,0.0,0.0,-0.12266909,0.20277628
ANP32A,6.074294e-06,1.0,6.074294e-06,-0.049139343,0.093429826
CETN2,3.6237288e-06,8.0,3.6237288e-06,-0.07880361,-1.082749
FAR1,4.969368e-07,1.0,4.969368e-07,-0.116653636,0.042487238
SLC35E1,0.0,0.0,0.0,-0.12266909,0.20277628
DOCK9,0.0,0.0,0.0,-0.12266909,0.20277628
IDO2,1.8800613e-07,1.0,1.8800613e-07,-0.12039326,0.039665524
SLC35B1,0.0,0.0,0.0,-0.12266909,0.20277628
TAGLN2,1.9828152e-05,1.0,1.9828152e-05,0.11735205,0.2190551
HAPLN1,5.443445e-07,1.0,5.443445e-07,-0.11607976,0.042920247
LYL1,0.0,0.0,0.0,-0.12266909,0.20277628
DNAJC2,4.559864e-07,1.0,4.559864e-07,-0.117149346,0.0421132
CBS,5.859253e-06,2.0,5.859253e-06,-0.051742427,-0.073362306
GFOD1,0.0,0.0,0.0,-0.12266909,0.20277628
PARN,3.9348117e-07,2.0,3.9348117e-07,-0.117905974,-0.1232857
PTPRO,0.0,0.0,0.0,-0.12266909,0.20277628
RB1CC1,4.946632e-09,1.0,4.946632e-09,-0.12260921,0.037993483
U2AF1L4,1.3135799e-05,4.0,1.3135799e-05,0.03634066,-0.3365556
IPO11,0.0,0.0,0.0,-0.12266909,0.20277628
RPL26,1.1456727e-06,12.0,1.1456727e-06,-0.10880064,-1.7646952
WDR83OS,0.0,0.0,0.0,-0.12266909,0.20277628
EXTL3,4.5083615e-07,1.0,4.5083615e-07,-0.117211685,0.042066164
FBXO33,0.0,0.0,0.0,-0.12266909,0.20277628
ALDH16A1,0.0,0.0,0.0,-0.12266909,0.20277628
DCAF5,1.8412864e-08,1.0,1.8412864e-08,-0.1224462,0.038116477
RPS6KA4,4.4640765e-06,1.0,4.4640765e-06,-0.06863114,0.07872239
ASAP2,0.0,0.0,0.0,-0.12266909,0.20277628
MOAP1,0.0,0.0,0.0,-0.12266909,0.20277628
LPP,0.0,0.0,0.0,-0.12266909,0.20277628
ADAM19,9.896554e-07,1.0,9.896554e-07,-0.11068924,0.046987645
CAMTA2,0.0,0.0,0.0,-0.12266909,0.20277628
RSRC2,0.0,0.0,0.0,-0.12266909,0.20277628
MTRF1L,7.368955e-08,1.0,7.368955e-08,-0.12177707,0.038621377
GPR65,0.0,0.0,0.0,-0.12266909,0.20277628
RAB43,6.065761e-07,2.0,6.065761e-07,-0.11532645,-0.12133933
ZSWIM4,0.0,0.0,0.0,-0.12266909,0.20277628
CDC23,8.447798e-05,9.0,8.447798e-05,0.89994264,-0.50906867
FCGRT,0.0,0.0,0.0,-0.12266909,0.20277628
NFATC4,0.0,0.0,0.0,-0.12266909,0.20277628
CTSH,5.831606e-06,3.0,5.831606e-06,-0.0520771,-0.23844282
ARHGAP25,8.843193e-05,1.0,8.843193e-05,0.94780546,0.84566987
RUVBL1,2.3551765e-06,4.0,2.3551765e-06,-0.09415952,-0.4350239
PATE3,0.0,0.0,0.0,-0.12266909,0.20277628
ZNF362,0.0,0.0,0.0,-0.12266909,0.20277628
ANKFY1,0.0,0.0,0.0,-0.12266909,0.20277628
RPS12,3.1644806e-06,15.0,3.1644806e-06,-0.08436284,-2.2407396
BUD13,0.0,0.0,0.0,-0.12266909,0.20277628
AXIN2,6.1438106e-05,5.0,6.1438106e-05,0.62104344,-0.060198963
ZNF281,0.0,0.0,0.0,-0.12266909,0.20277628
BEX1,0.0,0.0,0.0,-0.12266909,0.20277628
CTU2,0.0,0.0,0.0,-0.12266909,0.20277628
PTTG1IP,0.0,0.0,0.0,-0.12266909,0.20277628
TMEM177,0.0,0.0,0.0,-0.12266909,0.20277628
EFR3A,0.0,0.0,0.0,-0.12266909,0.20277628
POLE2,1.4125013e-06,11.0,1.4125013e-06,-0.10557066,-1.59743
MDN1,0.0,0.0,0.0,-0.12266909,0.20277628
PSIP1,5.441476e-07,3.0,5.441476e-07,-0.11608215,-0.2867375
PDIA5,1.16922536e-07,1.0,1.16922536e-07,-0.12125374,0.03901626
OSGEP,0.0,0.0,0.0,-0.12266909,0.20277628
LEPR,4.035407e-09,1.0,4.035407e-09,-0.12262024,0.037985157
PPP1R12A,1.2094063e-05,3.0,1.2094063e-05,0.023730373,-0.18124266
XPOT,3.323744e-07,1.0,3.323744e-07,-0.11864567,0.040984154
PRPF19,7.136015e-06,4.0,7.136015e-06,-0.03628714,-0.39135656
ALPI,4.6896042e-07,1.0,4.6896042e-07,-0.116992295,0.042231705
TECPR1,0.0,0.0,0.0,-0.12266909,0.20277628
TRIM23,0.0,0.0,0.0,-0.12266909,0.20277628
TRAPPC3,4.0895856e-07,2.0,4.0895856e-07,-0.117718615,-0.12314433
MSRA,9.666475e-07,1.0,9.666475e-07,-0.110967755,0.04677749
TMCO1,0.0,0.0,0.0,-0.12266909,0.20277628
STRADB,1.4222567e-08,1.0,1.4222567e-08,-0.122496925,0.03807821
SUPT16H,5.251206e-06,5.0,5.251206e-06,-0.05910288,-0.5734001
YWHAE,1.0004991e-05,14.0,1.0004991e-05,-0.0015579868,-2.0134315
UBQLN1,3.4067135e-08,1.0,3.4067135e-08,-0.12225671,0.038259473
KIF3B,1.609474e-05,5.0,1.609474e-05,0.07215884,-0.47435713
ZFAND6,0.0,0.0,0.0,-0.12266909,0.20277628
ALDH9A1,1.5092537e-07,1.0,1.5092537e-07,-0.12084213,0.039326828
AKAP11,0.0,0.0,0.0,-0.12266909,0.20277628
COMMD1,1.468484e-09,1.0,1.468484e-09,-0.12265131,0.037961725
SFXN3,0.0,0.0,0.0,-0.12266909,0.20277628
DHX30,0.0,0.0,0.0,-0.12266909,0.20277628
PIGH,4.816265e-11,1.0,4.816265e-11,-0.122668505,0.037948743
TPK1,2.8099106e-07,1.0,2.8099106e-07,-0.11926767,0.040514827
FCRL2,0.0,0.0,0.0,-0.12266909,0.20277628
EIF4E3,2.4373344e-07,1.0,2.4373344e-07,-0.11971868,0.04017453
