,coef
R-HSA-1266738,0.0002512204
R-HSA-73894,0.00086212147
R-HSA-1852241,1.2470455e-05
R-HSA-8953897,3.5831476e-05
R-HSA-168256,0.007487356
R-HSA-8963743,3.1365876e-06
R-HSA-74160,0.00026171358
R-HSA-162582,0.0033729093
R-HSA-4839726,1.6512919e-05
R-HSA-1474244,4.291083e-06
R-HSA-5653656,1.1084357e-05
R-HSA-1640170,0.00014123727
R-HSA-1474165,2.5397581e-08
R-HSA-382551,0.0019302412
R-HSA-392499,1.836544e-06
R-HSA-1500931,4.586572e-05
R-HSA-397014,6.407742e-05
R-HSA-1430728,0.0006406377
R-HSA-112316,4.4223566e-06
R-HSA-5357801,0.00046920427
R-HSA-8953854,0.0006448177
R-HSA-400253,0.00026269653
R-HSA-109582,0.0009882607
R-HSA-1643685,0.0013893478
R-HSA-69306,0.00016560171
R-HSA-5205647,1.2640521e-07
