,coef
R-HSA-110362,1.8251421e-05
R-HSA-5651801,1.040491e-05
R-HSA-73930,5.879177e-08
R-HSA-111461,3.318235e-07
R-HSA-264870,2.3628552e-05
R-HSA-351906,4.2459664e-10
R-HSA-352238,1.190918e-06
R-HSA-111469,1.5406768e-07
R-HSA-111885,6.0435814e-05
R-HSA-111933,3.2224705e-08
R-HSA-112399,3.332031e-08
R-HSA-110056,1.2814106e-06
R-HSA-112411,7.879812e-07
R-HSA-113510,6.948723e-05
R-HSA-111446,1.502055e-08
R-HSA-111447,1.1663214e-09
R-HSA-111448,1.6534052e-09
R-HSA-139910,2.2210642e-10
R-HSA-139915,3.1955846e-08
R-HSA-1169091,2.3263115e-06
R-HSA-1169092,4.1590282e-09
R-HSA-2025928,6.969363e-08
R-HSA-1169408,0.00017069082
R-HSA-1222387,0.0
R-HSA-1222449,0.0
R-HSA-1222538,0.0
R-HSA-1222541,0.0
R-HSA-1234158,5.920965e-09
R-HSA-1234162,7.964227e-10
R-HSA-1234176,2.3296721e-05
R-HSA-1236973,5.2111277e-06
R-HSA-1236974,2.5489377e-05
R-HSA-1236977,1.4856499e-06
R-HSA-1236978,6.7641117e-06
R-HSA-1296041,1.9951196e-06
R-HSA-141333,0.0
R-HSA-141334,0.0
R-HSA-211227,0.0006875207
R-HSA-3371378,1.3500351e-06
R-HSA-69416,3.318076e-06
R-HSA-141430,7.816361e-08
R-HSA-141444,6.185085e-06
R-HSA-1461957,2.9356715e-06
R-HSA-1462054,1.1541334e-06
R-HSA-1482788,3.6502666e-07
R-HSA-1482798,3.2633454e-06
R-HSA-1482801,1.966573e-08
R-HSA-1482839,1.2078276e-06
R-HSA-1482883,9.425449e-08
R-HSA-1482922,8.208134e-09
R-HSA-1482925,1.3910321e-08
R-HSA-1483076,1.0809682e-08
R-HSA-1483101,0.0
R-HSA-1483115,7.77883e-08
R-HSA-1483148,2.904007e-06
R-HSA-1483152,4.6857632e-08
R-HSA-1483166,3.531122e-06
R-HSA-1483171,0.0
R-HSA-1483191,1.6891998e-05
R-HSA-1483196,9.669438e-07
R-HSA-1483213,5.2438794e-05
R-HSA-1483226,3.434926e-08
R-HSA-1483248,4.999485e-06
R-HSA-1660499,3.6074154e-05
R-HSA-1660502,0.0
R-HSA-1660508,0.0
R-HSA-1660510,0.0
R-HSA-1660514,4.7575268e-05
R-HSA-1660516,6.7466485e-06
R-HSA-1660517,6.438577e-07
R-HSA-1660524,0.0
R-HSA-1660537,0.0
R-HSA-6814848,5.9509017e-05
R-HSA-8847453,3.6407639e-07
R-HSA-1362277,0.00014946751
R-HSA-1362300,9.2769806e-05
R-HSA-159424,2.5211286e-10
R-HSA-173599,0.0
R-HSA-174403,7.04079e-05
R-HSA-159227,4.673674e-08
R-HSA-159230,2.5064132e-06
R-HSA-159231,8.990361e-08
R-HSA-159740,0.0
R-HSA-159763,0.0
R-HSA-159782,3.1738718e-09
R-HSA-1606341,1.9234924e-06
R-HSA-1810476,4.4903945e-06
R-HSA-1614517,3.7687405e-11
R-HSA-162594,2.4418628e-06
R-HSA-162599,2.3224975e-05
R-HSA-164952,6.557096e-06
R-HSA-176033,2.7476515e-06
R-HSA-176034,6.281249e-08
R-HSA-177243,3.117698e-05
R-HSA-180534,8.179844e-05
R-HSA-180585,9.810274e-07
