,coef
TBL1XR1,0.00012360212
RBFA,0.0
ZNF354A,0.0
ALG1,0.0
KLHDC1,0.0
ANP32A,6.074294e-06
CETN2,3.6237288e-06
FAR1,4.969368e-07
SLC35E1,0.0
DOCK9,0.0
IDO2,1.8800613e-07
SLC35B1,0.0
TAGLN2,1.9828152e-05
HAPLN1,5.443445e-07
LYL1,0.0
DNAJC2,4.559864e-07
CBS,5.859253e-06
GFOD1,0.0
PARN,3.9348117e-07
PTPRO,0.0
RB1CC1,4.946632e-09
U2AF1L4,1.3135799e-05
IPO11,0.0
RPL26,1.1456727e-06
WDR83OS,0.0
EXTL3,4.5083615e-07
FBXO33,0.0
ALDH16A1,0.0
DCAF5,1.8412864e-08
RPS6KA4,4.4640765e-06
ASAP2,0.0
MOAP1,0.0
LPP,0.0
ADAM19,9.896554e-07
CAMTA2,0.0
RSRC2,0.0
MTRF1L,7.368955e-08
GPR65,0.0
RAB43,6.065761e-07
ZSWIM4,0.0
CDC23,8.447798e-05
FCGRT,0.0
NFATC4,0.0
CTSH,5.831606e-06
ARHGAP25,8.843193e-05
RUVBL1,2.3551765e-06
PATE3,0.0
ZNF362,0.0
ANKFY1,0.0
RPS12,3.1644806e-06
BUD13,0.0
AXIN2,6.1438106e-05
ZNF281,0.0
BEX1,0.0
CTU2,0.0
PTTG1IP,0.0
TMEM177,0.0
EFR3A,0.0
POLE2,1.4125013e-06
MDN1,0.0
PSIP1,5.441476e-07
PDIA5,1.16922536e-07
OSGEP,0.0
LEPR,4.035407e-09
PPP1R12A,1.2094063e-05
XPOT,3.323744e-07
PRPF19,7.136015e-06
ALPI,4.6896042e-07
TECPR1,0.0
TRIM23,0.0
TRAPPC3,4.0895856e-07
MSRA,9.666475e-07
TMCO1,0.0
STRADB,1.4222567e-08
SUPT16H,5.251206e-06
YWHAE,1.0004991e-05
UBQLN1,3.4067135e-08
KIF3B,1.609474e-05
ZFAND6,0.0
ALDH9A1,1.5092537e-07
AKAP11,0.0
COMMD1,1.468484e-09
SFXN3,0.0
DHX30,0.0
PIGH,4.816265e-11
TPK1,2.8099106e-07
FCRL2,0.0
EIF4E3,2.4373344e-07
MAP3K6,0.0
CFAP58,0.0
POLR3B,4.2162583e-06
ZNF480,0.0
TMEM64,0.0
VDAC3,1.756023e-06
MPHOSPH8,0.0
GYS1,4.716075e-05
PRDM16,3.958148e-09
ATG4C,2.7052494e-08
PDCD2L,0.0
MRPL44,9.519653e-09
GAS2L1,0.0
RPL5,4.1767442e-05
FTO,0.0
TNNI2,6.8170966e-06
SHISA5,3.152978e-07
MDC1,2.2126062e-06
COX7C,5.0418976e-08
IL17RB,0.0
HDAC2,2.1205398e-05
TRAF7,9.952656e-08
MYL12B,0.00018375089
OR4K13,2.4540304e-08
CHRNE,2.22015e-08
RFXAP,0.0
MET,1.8560131e-05
POMP,0.0
PLA2G12A,1.4370366e-07
FTSJ1,0.0
IMP4,2.058332e-11
ZNF484,0.0
ZKSCAN2,0.0
PACS2,0.0
RAB10,1.1313685e-06
