,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
TPRG1L,0.0,0.0,0.0,-0.042423286,0.24390465
TADA3,4.576971e-08,2.0,4.576971e-08,-0.042404294,-0.053152923
MFSD11,0.0,0.0,0.0,-0.042423286,0.24390465
CAPN10,0.0,0.0,0.0,-0.042423286,0.24390465
ELOVL7,1.8283796e-09,1.0,1.8283796e-09,-0.04242253,0.09536943
VPS37D,8.0921353e-07,2.0,8.0921353e-07,-0.042087503,-0.052918907
GOSR1,1.0742157e-06,2.0,1.0742157e-06,-0.041977536,-0.052837674
MPPED1,0.0,0.0,0.0,-0.042423286,0.24390465
GBA2,4.0504045e-10,1.0,4.0504045e-10,-0.042423118,0.09536899
FOXJ3,0.0,0.0,0.0,-0.042423286,0.24390465
EIF3I,1.1435609e-12,6.0,1.1435609e-12,-0.042423286,-0.6473102
GABPB1,2.9980668e-10,1.0,2.9980668e-10,-0.042423163,0.09536896
ANXA3,0.0,0.0,0.0,-0.042423286,0.24390465
CDK10,0.0,0.0,0.0,-0.042423286,0.24390465
DDX21,1.8284691e-06,1.0,1.8284691e-06,-0.041664556,0.09592933
CD24,0.0,0.0,0.0,-0.042423286,0.24390465
GHDC,0.00016903423,1.0,0.00016903423,0.027718166,0.1471821
NUP88,4.5011056e-05,18.0,4.5011056e-05,-0.023745762,-2.415943
ZNF518A,0.0,0.0,0.0,-0.042423286,0.24390465
HOOK3,0.0,0.0,0.0,-0.042423286,0.24390465
FLAD1,8.4754853e-10,1.0,8.4754853e-10,-0.042422935,0.09536912
NUBP2,2.6946727e-06,1.0,2.6946727e-06,-0.04130512,0.096194856
MTMR11,0.0,0.0,0.0,-0.042423286,0.24390465
ACSBG1,2.4389922e-07,1.0,2.4389922e-07,-0.04232208,0.09544363
TPM2,4.2461838e-07,2.0,4.2461838e-07,-0.04224709,-0.053036798
WNK1,0.0,0.0,0.0,-0.042423286,0.24390465
KDELR1,9.585714e-06,2.0,9.585714e-06,-0.03844565,-0.050228693
PTPRA,0.0,0.0,0.0,-0.042423286,0.24390465
IFT20,3.2687574e-06,1.0,3.2687574e-06,-0.0410669,0.09637082
GALC,1.7885766e-06,1.0,1.7885766e-06,-0.04168111,0.09591711
PIFO,0.0,0.0,0.0,-0.042423286,0.24390465
ZNF341,0.0,0.0,0.0,-0.042423286,0.24390465
MASTL,3.66428e-06,1.0,3.66428e-06,-0.04090278,0.09649205
OR13C9,1.5887403e-11,1.0,1.5887403e-11,-0.04242328,0.09536887
SOX21,0.0,0.0,0.0,-0.042423286,0.24390465
IL7R,6.0514344e-06,2.0,6.0514344e-06,-0.039912216,-0.051312033
IDH2,7.249313e-10,2.0,7.249313e-10,-0.042422984,-0.05316673
NPHP3,0.00021209785,1.0,0.00021209785,0.045587588,0.16038218
CXCR6,1.2261915e-09,1.0,1.2261915e-09,-0.042422775,0.095369235
ZAN,0.0,0.0,0.0,-0.042423286,0.24390465
NECAP1,1.3190268e-09,2.0,1.3190268e-09,-0.04242274,-0.053166546
MED4,1.1976245e-10,1.0,1.1976245e-10,-0.042423237,0.0953689
ME2,7.3791733e-09,1.0,7.3791733e-09,-0.042420223,0.09537113
RNF20,0.00019438751,1.0,0.00019438751,0.03823861,0.15495351
CCDC117,0.0,0.0,0.0,-0.042423286,0.24390465
TMEM63B,0.0,0.0,0.0,-0.042423286,0.24390465
CPNE8,0.0,0.0,0.0,-0.042423286,0.24390465
FMNL1,3.6197534e-07,1.0,3.6197534e-07,-0.04227308,0.095479816
LARS2,1.3584109e-06,1.0,1.3584109e-06,-0.04185961,0.09578525
HESX1,0.0,0.0,0.0,-0.042423286,0.24390465
PILRA,5.9449426e-06,1.0,5.9449426e-06,-0.039956406,0.09719114
ZBTB24,0.0,0.0,0.0,-0.042423286,0.24390465
BRIX1,0.0,0.0,0.0,-0.042423286,0.24390465
TRAPPC10,3.73429e-06,2.0,3.73429e-06,-0.04087373,-0.0520223
NOD1,5.79367e-13,6.0,5.79367e-13,-0.042423286,-0.6473102
TBC1D4,1.6252893e-06,1.0,1.6252893e-06,-0.041748866,0.09586706
NCOA5,0.0,0.0,0.0,-0.042423286,0.24390465
EWSR1,0.0,0.0,0.0,-0.042423286,0.24390465
FCER1G,9.381307e-05,4.0,9.381307e-05,-0.0034951668,-0.32148254
CRLF1,2.3812588e-10,2.0,2.3812588e-10,-0.042423185,-0.053166874
NFATC3,2.7214135e-06,3.0,2.7214135e-06,-0.041294027,-0.20086859
PSMD2,0.00023785591,47.0,5.060764e-06,-0.040323302,-6.66437
NSD1,7.3278903e-07,1.0,7.3278903e-07,-0.042119212,0.09559348
CARD11,1.4968325e-11,3.0,1.4968325e-11,-0.04242328,-0.20170277
GPX4,3.3873139e-06,7.0,3.3873139e-06,-0.041017707,-0.79480773
NUDT22,0.0,0.0,0.0,-0.042423286,0.24390465
HYAL1,0.00010840353,2.0,0.00010840353,0.0025592062,-0.019938553
ZNF225,0.0,0.0,0.0,-0.042423286,0.24390465
ZNF557,0.0,0.0,0.0,-0.042423286,0.24390465
NDRG1,2.7106878e-06,1.0,2.7106878e-06,-0.041298475,0.096199766
WDR18,7.48944e-12,1.0,7.48944e-12,-0.04242328,0.09536887
REXO1,0.0,0.0,0.0,-0.042423286,0.24390465
GPRC5B,0.0,0.0,0.0,-0.042423286,0.24390465
HSPA13,3.9893106e-07,1.0,3.9893106e-07,-0.04225775,0.09549115
PRMT7,6.280784e-13,1.0,6.280784e-13,-0.042423286,0.09536887
SMIM13,0.0,0.0,0.0,-0.042423286,0.24390465
MKLN1,0.0,0.0,0.0,-0.042423286,0.24390465
NOC3L,0.0,0.0,0.0,-0.042423286,0.24390465
ABTB1,0.0,0.0,0.0,-0.042423286,0.24390465
M6PR,1.9884827e-05,3.0,1.9884827e-05,-0.034171995,-0.19560757
SDS,8.747126e-05,1.0,8.747126e-05,-0.006126728,0.122181
SEC61B,1.9196017e-05,3.0,1.9196017e-05,-0.034457818,-0.19581872
CSRP1,1.5031713e-06,1.0,1.5031713e-06,-0.04179954,0.09582963
UBAC1,5.1837923e-10,1.0,5.1837923e-10,-0.042423073,0.095369026
NOS2,0.0,2.0,0.0,-0.042423286,-0.053166952
OR2Y1,2.2254947e-07,1.0,2.2254947e-07,-0.04233094,0.09543708
SAMD10,0.0,0.0,0.0,-0.042423286,0.24390465
LYZL6,0.0,0.0,0.0,-0.042423286,0.24390465
SAMD4B,0.0,0.0,0.0,-0.042423286,0.24390465
TIAL1,3.056932e-10,1.0,3.056932e-10,-0.04242316,0.09536896
LGALS3,3.5973977e-07,4.0,3.5973977e-07,-0.042274013,-0.35012832
TARM1,9.349243e-05,1.0,9.349243e-05,-0.0036282162,0.12402664
PIK3CB,0.00018159904,16.0,0.00018159904,0.032931983,-2.0770035
KLHL25,0.000791727,2.0,0.000791727,0.2861071,0.18951723
SPDYE6,0.0,0.0,0.0,-0.042423286,0.24390465
ZNF576,0.0,0.0,0.0,-0.042423286,0.24390465
EIF2B3,5.4610127e-06,1.0,5.4610127e-06,-0.040157218,0.0970428
ZNF70,0.0,0.0,0.0,-0.042423286,0.24390465
ANGPT1,2.5839288e-08,1.0,2.5839288e-08,-0.042412564,0.09537678
TOB2,0.0,0.0,0.0,-0.042423286,0.24390465
SH3BGRL2,0.0,0.0,0.0,-0.042423286,0.24390465
AVP,0.0005476774,7.0,0.0005476774,0.18483771,-0.62796915
HBP1,0.0,0.0,0.0,-0.042423286,0.24390465
IFIT2,0.0,0.0,0.0,-0.042423286,0.24390465
LRRC8B,1.748494e-06,1.0,1.748494e-06,-0.04169774,0.09590482
ABHD6,2.0893643e-12,1.0,2.0893643e-12,-0.042423286,0.09536887
FRMD4B,0.0,0.0,0.0,-0.042423286,0.24390465
RAVER1,0.0,0.0,0.0,-0.042423286,0.24390465
MTHFS,3.818522e-06,1.0,3.818522e-06,-0.040838774,0.09653934
GLI3,1.2562382e-05,3.0,1.2562382e-05,-0.037210472,-0.1978521
FAM24B,0.0,0.0,0.0,-0.042423286,0.24390465
SMAD4,1.6862248e-08,9.0,1.6862248e-08,-0.04241629,-1.0929124
FAM13B,2.997152e-08,1.0,2.997152e-08,-0.04241085,0.09537805
CCDC88A,0.0,0.0,0.0,-0.042423286,0.24390465
PFKL,1.0724262e-08,1.0,1.0724262e-08,-0.042418838,0.095372155
ZNF217,1.1090469e-06,1.0,1.1090469e-06,-0.04196308,0.09570882
NDUFA2,6.42697e-05,1.0,6.42697e-05,-0.01575431,0.11506914
TATDN2,2.9972913e-08,1.0,2.9972913e-08,-0.04241085,0.09537805
FLNA,9.551717e-08,3.0,9.551717e-08,-0.042383652,-0.2016735
USP44,3.116227e-06,1.0,3.116227e-06,-0.041130196,0.09632407
TMEM144,0.0,0.0,0.0,-0.042423286,0.24390465
SSBP4,0.0,0.0,0.0,-0.042423286,0.24390465
DPH2,1.5303723e-06,1.0,1.5303723e-06,-0.04178825,0.095837966
RNF146,4.2340116e-06,3.0,4.2340116e-06,-0.040666368,-0.20040494
CREBBP,1.3598575e-05,21.0,1.3598575e-05,-0.036780503,-2.8711789
PGM3,0.0,0.0,0.0,-0.042423286,0.24390465
LSM11,2.9091104e-06,3.0,2.9091104e-06,-0.04121614,-0.20081107
MEA1,0.0,0.0,0.0,-0.042423286,0.24390465
ALKBH4,0.0,0.0,0.0,-0.042423286,0.24390465
ADPRM,1.0852769e-08,1.0,1.0852769e-08,-0.04241878,0.0953722
MEGF6,0.0,0.0,0.0,-0.042423286,0.24390465
MUC1,9.248468e-06,6.0,9.248468e-06,-0.038585596,-0.6444753
RDH10,7.09237e-10,1.0,7.09237e-10,-0.042422995,0.09536908
PPP2R2C,0.0,0.0,0.0,-0.042423286,0.24390465
KCTD2,0.0,0.0,0.0,-0.042423286,0.24390465
UTP14A,5.684284e-06,2.0,5.684284e-06,-0.04006457,-0.051424574
PTK6,9.4276975e-06,11.0,9.4276975e-06,-0.038511224,-1.3870994
MRPL30,6.731665e-06,3.0,6.731665e-06,-0.039629955,-0.19963937
OR4C12,7.610912e-09,1.0,7.610912e-09,-0.042420126,0.095371194
ARHGAP1,1.5265152e-07,1.0,1.5265152e-07,-0.042359944,0.09541565
GNL2,0.0,0.0,0.0,-0.042423286,0.24390465
TDO2,1.4198357e-06,1.0,1.4198357e-06,-0.04183412,0.09580408
DAP3,2.5281686e-05,3.0,2.5281686e-05,-0.031932544,-0.1939533
SHMT1,2.2180172e-06,2.0,2.2180172e-06,-0.04150291,-0.052487075
NEDD4,4.159704e-05,5.0,4.159704e-05,-0.025162423,-0.48602387
PPP2R5D,0.00015510483,25.0,0.00015510483,0.021938104,-3.421947
LPAR2,6.593167e-08,1.0,6.593167e-08,-0.042395927,0.095389076
KPNA3,0.00035960088,2.0,0.00035960088,0.10679458,0.05705974
HTRA2,0.0,0.0,0.0,-0.042423286,0.24390465
NSRP1,0.0,0.0,0.0,-0.042423286,0.24390465
PMPCB,2.1233802e-06,2.0,2.1233802e-06,-0.04154218,-0.052516084
CYB5R3,0.0,2.0,0.0,-0.042423286,-0.053166952
MTG1,0.0,0.0,0.0,-0.042423286,0.24390465
PNKP,6.612925e-07,1.0,6.612925e-07,-0.04214888,0.09557156
IPO4,0.0,0.0,0.0,-0.042423286,0.24390465
ZNF496,0.0,0.0,0.0,-0.042423286,0.24390465
JAK1,0.0007044913,18.0,0.0007044913,0.24990827,-2.2137957
DUS2,0.0,0.0,0.0,-0.042423286,0.24390465
PYROXD2,0.0,0.0,0.0,-0.042423286,0.24390465
ZNF280B,0.0,0.0,0.0,-0.042423286,0.24390465
LMO4,0.0,0.0,0.0,-0.042423286,0.24390465
EIF1AX,8.139477e-07,6.0,8.139477e-07,-0.042085536,-0.6470607
SCP2,7.590649e-07,4.0,7.590649e-07,-0.04210831,-0.35000592
PKNOX1,1.1026353e-05,1.0,1.1026353e-05,-0.037847858,0.09874872
CTTN,3.6198664e-09,1.0,3.6198664e-09,-0.042421784,0.09536997
CEP85L,0.0,0.0,0.0,-0.042423286,0.24390465
ATF5,0.0,0.0,0.0,-0.042423286,0.24390465
VWA7,0.0,0.0,0.0,-0.042423286,0.24390465
CD40,1.9254412e-06,2.0,1.9254412e-06,-0.041624315,-0.05257675
RBBP4,2.5158904e-05,12.0,2.5158904e-05,-0.0319835,-1.5308131
NFIX,0.0,0.0,0.0,-0.042423286,0.24390465
ABHD10,0.0,0.0,0.0,-0.042423286,0.24390465
