,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
5-Phosphoribose 1-diphosphate biosynthesis,1.6046508e-06,2.0,1.6046508e-06,-0.08962669,0.10322727
ABC transporters in lipid homeostasis,0.00022685187,2.0,0.00022685187,0.02399375,0.18321979
ADP signalling through P2Y purinoceptor 1,7.377107e-08,2.0,7.377107e-08,-0.09039891,0.10268362
ADP signalling through P2Y purinoceptor 12,3.5942048e-08,2.0,3.5942048e-08,-0.09041799,0.10267018
AKT phosphorylates targets in the cytosol,1.7864925e-06,2.0,1.7864925e-06,-0.08953497,0.103291854
AKT phosphorylates targets in the nucleus,6.548457e-08,2.0,6.548457e-08,-0.09040309,0.10268067
AKT-mediated inactivation of FOXO1A,2.0529075e-08,2.0,2.0529075e-08,-0.09042577,0.1026647
ALKBH2 mediated reversal of alkylation damage,0.0,2.0,0.0,-0.09043612,0.102657415
ALKBH3 mediated reversal of alkylation damage,2.1206957e-07,2.0,2.1206957e-07,-0.09032915,0.102732725
AMER1 mutants destabilize the destruction complex,1.9170634e-06,3.0,1.9170634e-06,-0.089469105,-0.4387013
AMPK inhibits chREBP transcriptional activation activity,8.038789e-08,2.0,8.038789e-08,-0.09039558,0.10268596
APC/C-mediated degradation of cell cycle proteins,1.7918949e-06,5.0,1.7918949e-06,-0.08953225,-1.522825
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,1.5619049e-05,2.0,1.5619049e-05,-0.08255748,0.10820424
ARL13B-mediated ciliary trafficking of INPP5E,4.5385455e-05,2.0,4.5385455e-05,-0.06754254,0.11877524
ATF4 activates genes,8.3045904e-07,2.0,8.3045904e-07,-0.090017214,0.10295233
ATF6 (ATF6-alpha) activates chaperone genes,3.477096e-05,2.0,3.477096e-05,-0.07289676,0.11500569
ATP sensitive Potassium channels,1.0131778e-06,2.0,1.0131778e-06,-0.08992505,0.103017226
AUF1 (hnRNP D0) binds and destabilizes mRNA,0.00036881084,2.0,0.00036881084,0.09560147,0.233634
"AXIN mutants destabilize the destruction complex, activating WNT signaling",6.896346e-08,3.0,6.896346e-08,-0.09040134,-0.43935767
Abacavir metabolism,2.053238e-05,2.0,2.053238e-05,-0.08007907,0.10994912
Abacavir transmembrane transport,0.0,2.0,0.0,-0.09043612,0.102657415
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,4.6281742e-11,2.0,4.6281742e-11,-0.0904361,0.10265744
Acetylation,0.0,2.0,0.0,-0.09043612,0.102657415
Acetylcholine Neurotransmitter Release Cycle,3.9615347e-06,2.0,3.9615347e-06,-0.08843782,0.104064286
Acetylcholine binding and downstream events,1.5371368e-05,2.0,1.5371368e-05,-0.082682416,0.10811628
Acetylcholine regulates insulin secretion,2.6777033e-07,2.0,2.6777033e-07,-0.09030105,0.1027525
Acrosome Reaction,0.0,2.0,0.0,-0.09043612,0.102657415
Activated NOTCH1 Transmits Signal to the Nucleus,2.1439229e-08,2.0,2.1439229e-08,-0.09042531,0.10266503
Activation and oligomerization of BAK protein,3.7117285e-08,2.0,3.7117285e-08,-0.0904174,0.10267059
Activation of ATR in response to replication stress,3.720979e-06,2.0,3.720979e-06,-0.088559166,0.10397886
Activation of BH3-only proteins,3.1992868e-06,6.0,3.1992868e-06,-0.08882232,-2.0643644
Activation of C3 and C5,0.0,2.0,0.0,-0.09043612,0.102657415
Activation of Matrix Metalloproteinases,4.471612e-08,2.0,4.471612e-08,-0.09041356,0.1026733
Activation of NMDA receptor and postsynaptic events,5.251371e-05,3.0,5.251371e-05,-0.063946865,-0.42073283
