,coef
TPRG1L,0.0
TADA3,4.576971e-08
MFSD11,0.0
CAPN10,0.0
ELOVL7,1.8283796e-09
VPS37D,8.0921353e-07
GOSR1,1.0742157e-06
MPPED1,0.0
GBA2,4.0504045e-10
FOXJ3,0.0
EIF3I,1.1435609e-12
GABPB1,2.9980668e-10
ANXA3,0.0
CDK10,0.0
DDX21,1.8284691e-06
CD24,0.0
GHDC,0.00016903423
NUP88,4.5011056e-05
ZNF518A,0.0
HOOK3,0.0
FLAD1,8.4754853e-10
NUBP2,2.6946727e-06
MTMR11,0.0
ACSBG1,2.4389922e-07
TPM2,4.2461838e-07
WNK1,0.0
KDELR1,9.585714e-06
PTPRA,0.0
IFT20,3.2687574e-06
GALC,1.7885766e-06
PIFO,0.0
ZNF341,0.0
MASTL,3.66428e-06
OR13C9,1.5887403e-11
SOX21,0.0
IL7R,6.0514344e-06
IDH2,7.249313e-10
NPHP3,0.00021209785
CXCR6,1.2261915e-09
ZAN,0.0
NECAP1,1.3190268e-09
MED4,1.1976245e-10
ME2,7.3791733e-09
RNF20,0.00019438751
CCDC117,0.0
TMEM63B,0.0
CPNE8,0.0
FMNL1,3.6197534e-07
LARS2,1.3584109e-06
HESX1,0.0
PILRA,5.9449426e-06
ZBTB24,0.0
BRIX1,0.0
TRAPPC10,3.73429e-06
NOD1,5.79367e-13
TBC1D4,1.6252893e-06
NCOA5,0.0
EWSR1,0.0
FCER1G,9.381307e-05
CRLF1,2.3812588e-10
NFATC3,2.7214135e-06
PSMD2,0.00023785591
NSD1,7.3278903e-07
CARD11,1.4968325e-11
GPX4,3.3873139e-06
NUDT22,0.0
HYAL1,0.00010840353
ZNF225,0.0
ZNF557,0.0
NDRG1,2.7106878e-06
WDR18,7.48944e-12
REXO1,0.0
GPRC5B,0.0
HSPA13,3.9893106e-07
PRMT7,6.280784e-13
SMIM13,0.0
MKLN1,0.0
NOC3L,0.0
ABTB1,0.0
M6PR,1.9884827e-05
SDS,8.747126e-05
SEC61B,1.9196017e-05
CSRP1,1.5031713e-06
UBAC1,5.1837923e-10
NOS2,0.0
OR2Y1,2.2254947e-07
SAMD10,0.0
LYZL6,0.0
SAMD4B,0.0
TIAL1,3.056932e-10
LGALS3,3.5973977e-07
TARM1,9.349243e-05
PIK3CB,0.00018159904
KLHL25,0.000791727
SPDYE6,0.0
ZNF576,0.0
EIF2B3,5.4610127e-06
ZNF70,0.0
ANGPT1,2.5839288e-08
TOB2,0.0
SH3BGRL2,0.0
AVP,0.0005476774
HBP1,0.0
IFIT2,0.0
LRRC8B,1.748494e-06
ABHD6,2.0893643e-12
FRMD4B,0.0
RAVER1,0.0
MTHFS,3.818522e-06
GLI3,1.2562382e-05
FAM24B,0.0
SMAD4,1.6862248e-08
FAM13B,2.997152e-08
CCDC88A,0.0
PFKL,1.0724262e-08
ZNF217,1.1090469e-06
NDUFA2,6.42697e-05
TATDN2,2.9972913e-08
FLNA,9.551717e-08
USP44,3.116227e-06
TMEM144,0.0
SSBP4,0.0
DPH2,1.5303723e-06
RNF146,4.2340116e-06
CREBBP,1.3598575e-05
PGM3,0.0
LSM11,2.9091104e-06
MEA1,0.0
ALKBH4,0.0
ADPRM,1.0852769e-08
MEGF6,0.0
MUC1,9.248468e-06
RDH10,7.09237e-10
PPP2R2C,0.0
KCTD2,0.0
UTP14A,5.684284e-06
PTK6,9.4276975e-06
MRPL30,6.731665e-06
OR4C12,7.610912e-09
ARHGAP1,1.5265152e-07
GNL2,0.0
TDO2,1.4198357e-06
DAP3,2.5281686e-05
SHMT1,2.2180172e-06
NEDD4,4.159704e-05
PPP2R5D,0.00015510483
LPAR2,6.593167e-08
KPNA3,0.00035960088
HTRA2,0.0
NSRP1,0.0
PMPCB,2.1233802e-06
CYB5R3,0.0
MTG1,0.0
PNKP,6.612925e-07
IPO4,0.0
ZNF496,0.0
JAK1,0.0007044913
DUS2,0.0
PYROXD2,0.0
ZNF280B,0.0
LMO4,0.0
EIF1AX,8.139477e-07
SCP2,7.590649e-07
PKNOX1,1.1026353e-05
CTTN,3.6198664e-09
CEP85L,0.0
ATF5,0.0
VWA7,0.0
CD40,1.9254412e-06
RBBP4,2.5158904e-05
NFIX,0.0
ABHD10,0.0
CIAO1,1.2628043e-07
NPRL3,0.0
ISCA1,0.0
REV1,3.42264e-07
TGDS,0.0
TRIM6,0.0
AGPAT3,2.6131401e-08
SAP30BP,6.5134486e-06
KATNAL1,0.0
TCTN3,8.885589e-08
MANBAL,0.0
EPB41,6.8506567e-10
HACL1,5.608045e-16
CHGA,0.0
GSTCD,0.0
IP6K1,2.1839246e-09
FAM122B,0.0
CMSS1,0.0
FAM98C,0.0
NBPF1,0.0
ZSWIM4,0.0
CCDC121,0.0
ZNF236,0.0
EED,0.00029975662
CCDC65,0.0
GMPS,3.801534e-09
TFE3,0.0
HIF1A,0.00017446713
NOL10,0.0
SMNDC1,0.00023204598
EIF4EBP2,0.0
RNF31,0.0
ABCA3,5.2669225e-06
GSR,1.0158385e-06
CEP19,0.0
MAN1C1,2.0055075e-05
PLCB2,1.2392739e-09
HNRNPA3,1.29861455e-05
PRR19,0.0
WBP11,0.00024068568
ZBTB39,0.0
CES2,0.0
CNBP,0.0
IFI35,0.0
GATA2,4.6448932e-07
KLF4,0.0
SERPINI1,0.0
PLEK2,0.0
KAT2A,0.005103354
PPFIBP1,9.398186e-07
VIPAS39,0.0
BNIP2,5.47423e-07
CD248,0.0
RALGPS1,0.0
TSPYL1,0.0
TUBE1,0.0
NDUFA4,2.7800359e-13
RGS21,0.0
PARL,1.1918257e-08
STK40,0.0
SYS1,1.2275497e-07
SWSAP1,0.0
VEZT,0.0
ZCCHC7,0.0
MMACHC,4.1963936e-05
SDHAF3,0.0
KLHL1,0.0
GTSF1,0.0
FHIT,0.0
ERC1,0.0
FAM126B,0.0
ZNF317,0.0
GCLM,1.0033707e-08
DENND2D,2.9656385e-05
SPINK2,0.0
G2E3,0.0
COX17,4.217928e-08
TMEM230,0.0
RAB1B,5.3852403e-07
NSUN7,0.0
