,coef
R-HSA-5655332,7.30402e-08
R-HSA-2559580,0.0003085095
R-HSA-162909,1.5543169e-07
R-HSA-109688,9.011169e-05
R-HSA-5358606,9.786864e-08
R-HSA-1234174,0.0002926839
R-HSA-5602571,1.2013576e-09
R-HSA-983170,1.6301053e-06
R-HSA-8851680,1.7724307e-06
R-HSA-168799,7.9318966e-08
R-HSA-432047,3.1191645e-09
R-HSA-8951664,0.00033755388
R-HSA-202427,5.6782967e-05
R-HSA-9013700,1.3982531e-08
R-HSA-1855196,0.0
R-HSA-418885,7.4546238e-06
R-HSA-211728,8.1816566e-08
R-HSA-2197563,1.3488935e-08
R-HSA-5619083,0.0
R-HSA-72764,1.2395021e-06
R-HSA-1296052,1.3112322e-07
R-HSA-1237044,5.2823438e-08
R-HSA-5659898,0.0
R-HSA-5637812,2.6952023e-08
R-HSA-6814122,2.7849868e-05
R-HSA-209822,0.0
R-HSA-5609978,0.0
R-HSA-8866376,3.0524234e-07
R-HSA-5210891,5.725984e-09
R-HSA-499943,3.3837848e-06
R-HSA-447041,2.8058609e-09
R-HSA-114294,5.661728e-07
R-HSA-5656169,3.2850006e-05
R-HSA-1592389,4.471612e-08
R-HSA-8878166,1.7923672e-05
R-HSA-4720489,0.0
R-HSA-209905,0.0
R-HSA-210500,6.690814e-06
R-HSA-5619111,0.0
R-HSA-168255,1.866388e-08
R-HSA-5619042,0.0
R-HSA-4755609,0.0
R-HSA-5610783,6.2559997e-07
R-HSA-156581,1.08757395e-05
R-HSA-3296469,1.1702432e-09
R-HSA-426117,1.5644628e-07
R-HSA-532668,4.701109e-05
R-HSA-9035968,0.0
R-HSA-8849175,8.747166e-05
R-HSA-1250342,3.377419e-08
R-HSA-5250924,0.01542197
R-HSA-2408550,1.8122488e-09
R-HSA-4085011,0.0
R-HSA-8866427,1.3435964e-05
R-HSA-936837,8.4207436e-08
R-HSA-6802952,3.4128736e-06
R-HSA-2206281,0.0
R-HSA-425561,9.591727e-05
R-HSA-5679001,0.0
R-HSA-5578996,0.0
R-HSA-430039,4.0246996e-06
R-HSA-1963642,8.406152e-09
R-HSA-196780,2.939928e-06
R-HSA-203641,1.8584e-07
R-HSA-4720475,0.0
R-HSA-194840,4.5306697e-07
R-HSA-3560796,0.0
R-HSA-168164,2.4543178e-05
R-HSA-2142845,0.0001832115
R-HSA-5339717,2.2580544e-07
R-HSA-389977,2.069296e-08
R-HSA-948021,6.409081e-05
R-HSA-77387,1.07161195e-08
R-HSA-913709,0.0001563566
R-HSA-5693548,9.966767e-06
R-HSA-73776,2.6886906e-07
R-HSA-168176,0.0
R-HSA-1251985,8.954257e-08
R-HSA-400042,2.5330076e-09
R-HSA-5673001,5.2674272e-06
R-HSA-69017,5.045129e-07
R-HSA-8981373,0.0
R-HSA-162791,5.91125e-07
R-HSA-983189,2.6685916e-07
R-HSA-5579030,0.0
R-HSA-447043,2.8390152e-08
R-HSA-5579024,0.0
R-HSA-6782861,2.0984217e-10
R-HSA-8849474,1.5994092e-10
R-HSA-111471,2.1071794e-06
R-HSA-433692,0.0001493765
R-HSA-6791226,3.735663e-05
R-HSA-2424491,5.2774e-06
R-HSA-5619085,0.0
R-HSA-5626467,1.3063962e-07
R-HSA-9036866,2.2484126e-06
R-HSA-8857538,9.067934e-08
R-HSA-181430,5.095941e-05
R-HSA-5656121,4.634869e-06
R-HSA-1855184,0.0
R-HSA-2586552,1.8130058e-06
R-HSA-77108,5.168197e-13
R-HSA-68911,4.781135e-07
R-HSA-8866652,1.2843625e-05
R-HSA-428542,0.0
R-HSA-8849471,9.352511e-08
R-HSA-352230,3.806397e-09
R-HSA-5576894,4.2299922e-07
R-HSA-5578995,0.0
R-HSA-1483206,1.3815345e-05
R-HSA-2892245,2.6262998e-09
R-HSA-5579014,0.0
R-HSA-5679096,0.0
R-HSA-5340588,3.6591168e-11
R-HSA-1299316,0.0
R-HSA-3371497,2.7662164e-08
R-HSA-5602415,0.0
R-HSA-5619072,0.0
R-HSA-933543,5.912643e-05
R-HSA-264642,3.9615347e-06
R-HSA-69473,7.815234e-08
R-HSA-217271,7.3133666e-11
R-HSA-5674400,3.4051215e-08
R-HSA-73927,2.6992675e-09
R-HSA-447038,9.598924e-10
R-HSA-6783589,1.4991274e-06
R-HSA-210747,0.0
R-HSA-4043911,0.0
R-HSA-5619099,4.035167e-09
R-HSA-3928664,1.8684012e-05
R-HSA-159236,4.7507543e-05
R-HSA-6806664,1.12726415e-08
R-HSA-3000471,6.3671206e-07
R-HSA-3134973,3.430489e-05
R-HSA-8849468,7.0055153e-06
R-HSA-5696400,2.414906e-05
R-HSA-8849472,1.7589667e-07
R-HSA-166663,6.7568435e-05
R-HSA-975957,0.00010610938
R-HSA-392517,4.2911768e-05
R-HSA-8949613,2.6750203e-07
R-HSA-68952,1.8531502e-05
R-HSA-76071,1.0632035e-05
R-HSA-5579004,0.0
R-HSA-1236975,2.503249e-07
R-HSA-210993,1.6514105e-07
R-HSA-1660662,1.9632218e-06
R-HSA-1299503,0.0
R-HSA-5602566,0.0
R-HSA-5357956,8.749406e-07
R-HSA-1855167,8.0148554e-10
R-HSA-933542,3.0019186e-05
R-HSA-6807878,8.227348e-05
R-HSA-8876725,4.2891565e-07
R-HSA-5362798,2.4329978e-08
R-HSA-112308,4.794749e-06
R-HSA-9018679,1.4580341e-06
R-HSA-4755583,0.0
R-HSA-373080,2.4210874e-07
R-HSA-72187,4.0388928e-05
R-HSA-196819,2.9254037e-05
R-HSA-8849473,5.5170393e-08
R-HSA-199220,7.9231896e-08
R-HSA-2408557,1.7741573e-05
R-HSA-8875878,1.6461031e-06
R-HSA-68949,3.2976295e-08
R-HSA-70688,0.0
R-HSA-5601884,6.2035186e-05
R-HSA-8865999,1.6153333e-06
R-HSA-5660883,0.0
R-HSA-5683826,2.6133475e-07
R-HSA-141424,9.1436095e-06
R-HSA-674695,6.813765e-05
R-HSA-5675482,6.540963e-06
R-HSA-76061,3.637663e-07
R-HSA-8963889,5.2398373e-06
R-HSA-4341670,0.0
R-HSA-1606322,0.0006255501
R-HSA-400685,0.00033131734
R-HSA-8850843,4.7159634e-07
R-HSA-6785807,5.1814044e-05
R-HSA-5576890,8.970357e-08
R-HSA-379401,1.0098382e-08
R-HSA-5610785,1.0175712e-07
R-HSA-3560801,6.784296e-10
R-HSA-428559,0.0
R-HSA-3656234,0.0
R-HSA-5660489,1.791374e-07
R-HSA-111452,3.7117285e-08
R-HSA-189200,7.242106e-06
R-HSA-5576892,2.6621287e-08
R-HSA-5340573,0.0
R-HSA-381038,5.2045925e-06
R-HSA-5368598,7.101864e-07
R-HSA-2129379,7.08914e-05
R-HSA-5660686,0.0
R-HSA-5578998,0.0
R-HSA-5619094,0.0
R-HSA-75108,2.095634e-06
R-HSA-5635851,9.031847e-06
R-HSA-5655291,0.0
R-HSA-8856688,1.1298455e-06
R-HSA-209931,0.0
R-HSA-6791465,0.0
R-HSA-917729,3.150001e-05
R-HSA-6783310,0.0024114042
R-HSA-4839744,3.588172e-08
R-HSA-5579019,0.0
R-HSA-399956,4.100009e-05
R-HSA-5545619,6.689943e-08
R-HSA-194068,1.6704604e-05
R-HSA-445355,7.7914103e-07
R-HSA-877300,0.000315863
R-HSA-5696394,8.685299e-06
R-HSA-212676,4.774525e-07
R-HSA-5339716,1.4128888e-07
R-HSA-3214858,3.2607324e-05
R-HSA-5362768,2.431696e-07
R-HSA-5688354,1.5729791e-10
R-HSA-428543,1.1391474e-05
R-HSA-379716,4.5808752e-05
R-HSA-6802949,2.1198778e-08
R-HSA-947581,5.6778077e-08
R-HSA-1296072,3.601875e-07
