,coef
R-HSA-174824,0.0001654678
R-HSA-76002,5.358317e-05
R-HSA-5663202,1.1714063e-06
R-HSA-212165,0.053384226
R-HSA-75892,7.2294746e-08
R-HSA-1368108,1.6008844e-05
R-HSA-5260271,1.8559886e-06
R-HSA-983712,8.2792496e-05
R-HSA-1280218,0.021306427
R-HSA-391160,3.5656265e-07
R-HSA-168249,0.0028450112
R-HSA-1474290,4.1425432e-05
R-HSA-445355,7.791348e-07
R-HSA-5576891,0.000117249874
R-HSA-428359,5.7804147e-05
R-HSA-9033241,2.7390266e-05
R-HSA-5676934,6.9300518e-06
R-HSA-189445,6.8948707e-06
R-HSA-8949215,6.839304e-06
R-HSA-1280215,0.0022890582
R-HSA-2586552,1.81315e-06
R-HSA-983231,2.663592e-07
R-HSA-186712,2.1238126e-08
R-HSA-9006927,6.0620578e-06
R-HSA-390522,0.00014911081
R-HSA-391251,4.1410854e-06
R-HSA-2173782,5.0574632e-05
R-HSA-9006931,5.486589e-06
R-HSA-73886,7.935702e-07
R-HSA-72312,0.00016867358
R-HSA-69278,2.6282367e-05
R-HSA-5683826,2.6169383e-07
R-HSA-446728,1.6308752e-05
R-HSA-75944,4.3487136e-05
R-HSA-5693532,0.007496593
R-HSA-75067,4.0172845e-06
R-HSA-977225,0.002114956
R-HSA-112307,4.4313656e-06
R-HSA-9006921,7.707235e-06
R-HSA-8963676,0.0
R-HSA-69620,3.792819e-05
R-HSA-69239,2.0837208e-05
R-HSA-373753,3.8504545e-06
R-HSA-1475029,6.181381e-08
R-HSA-525793,4.510032e-06
R-HSA-1362409,6.029392e-07
R-HSA-71387,0.0019776027
R-HSA-73864,0.0015453533
R-HSA-5358351,1.3233222e-05
R-HSA-1483249,7.4738095e-06
R-HSA-73884,1.5773392e-05
R-HSA-211000,0.001062
R-HSA-418346,2.0857572e-06
R-HSA-381340,3.430826e-07
R-HSA-381119,4.3289106e-06
R-HSA-165159,1.4431218e-05
R-HSA-445717,0.00013856427
R-HSA-1632852,6.196499e-07
R-HSA-1566948,7.089086e-05
R-HSA-194315,9.1125636e-05
R-HSA-109581,5.4308704e-05
R-HSA-8935690,1.6256461e-06
R-HSA-425407,0.00024203207
R-HSA-202733,0.001056628
R-HSA-74158,9.566992e-06
R-HSA-71291,0.00041242558
R-HSA-72086,4.632357e-07
R-HSA-5668914,4.564398e-07
R-HSA-1592230,6.9285916e-06
R-HSA-6794362,2.0644722e-05
R-HSA-199991,0.00011911044
R-HSA-556833,4.5591176e-05
R-HSA-1500620,0.0014260204
R-HSA-422475,0.0002871466
R-HSA-71737,0.0
R-HSA-2564830,4.8876764e-06
R-HSA-452723,2.3491783e-08
R-HSA-3000171,0.00011255261
R-HSA-3781865,1.0353522e-08
R-HSA-1368082,5.4164005e-08
R-HSA-9006925,4.587189e-05
R-HSA-6783310,0.0024114056
R-HSA-216083,0.00051923364
R-HSA-163685,2.2561348e-05
R-HSA-1428517,2.7035027e-05
R-HSA-5660526,1.7895483e-07
R-HSA-5358508,1.0363757e-05
R-HSA-8981607,0.0
R-HSA-73942,2.797223e-07
R-HSA-597592,0.0016184403
R-HSA-157118,3.6881593e-06
R-HSA-15869,2.8055647e-06
R-HSA-5218859,6.5417303e-06
R-HSA-5663205,3.6229292e-07
R-HSA-73893,0.0002739124
R-HSA-1480926,3.2260792e-07
R-HSA-927802,9.2932554e-05
R-HSA-73887,5.8618552e-06
R-HSA-372790,2.2430626e-05
R-HSA-429914,0.00015251142
R-HSA-5619507,8.897804e-05
R-HSA-72203,0.0028104614
R-HSA-8934903,1.6558783e-05
R-HSA-382556,0.00020181791
R-HSA-2980736,0.000120073295
R-HSA-3000157,1.7459788e-05
R-HSA-75072,5.435931e-07
R-HSA-3247509,0.0003766359
R-HSA-140877,1.794248e-05
R-HSA-68874,0.00059233233
R-HSA-450531,0.00038714748
R-HSA-8863678,2.389427e-07
R-HSA-1296071,1.595519e-05
R-HSA-2161522,2.0532781e-05
R-HSA-9006934,0.00048895983
R-HSA-194441,4.2987357e-11
R-HSA-2262752,0.00041853462
R-HSA-196854,0.0010653236
R-HSA-195721,5.457134e-05
R-HSA-1268020,1.8096896e-06
R-HSA-5696398,0.0013109607
R-HSA-3000178,0.00018855609
R-HSA-211859,0.0006466006
R-HSA-5617833,1.22984475e-05
R-HSA-5423599,4.0451698e-10
R-HSA-381426,1.6982632e-06
R-HSA-73857,0.0038595747
R-HSA-5619115,7.66476e-07
R-HSA-112315,7.845257e-06
R-HSA-9006936,7.281629e-06
R-HSA-1181150,3.8027534e-05
R-HSA-5205685,7.2826815e-06
R-HSA-8941237,6.0104658e-06
R-HSA-202131,2.45558e-07
R-HSA-2028269,3.1154475e-08
R-HSA-75205,7.3979386e-08
R-HSA-5682910,8.603206e-07
R-HSA-6805567,0.0008010223
R-HSA-1474228,7.0551e-07
R-HSA-1566977,0.0
R-HSA-72306,4.2247075e-06
R-HSA-1187000,6.8795664e-08
R-HSA-72766,0.00018611016
R-HSA-917937,2.2029722e-05
R-HSA-5683057,8.555365e-06
R-HSA-1368071,0.0
R-HSA-5223345,8.184017e-06
