,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
ARL5B,0.0,0.0,0.0,-0.18023841,0.1563648
UBE2D2,8.80516e-05,10.0,8.80516e-05,0.089932404,-1.2825106
PLCXD1,0.0,0.0,0.0,-0.18023841,0.1563648
IKZF5,0.0,0.0,0.0,-0.18023841,0.1563648
PRKAB1,3.6960562e-05,6.0,3.6960562e-05,-0.06683144,-0.7463776
CT47A1,0.0,0.0,0.0,-0.18023841,0.1563648
CETN2,3.3068358e-05,8.0,3.3068358e-05,-0.07877398,-1.0875583
DCTN6,0.00011378473,3.0,0.00011378473,0.16888997,-0.058299508
DNM1L,0.0,0.0,0.0,-0.18023841,0.1563648
COMMD3,5.486195e-05,2.0,5.486195e-05,-0.011904188,-0.038888697
TP53I3,1.06432545e-07,1.0,1.06432545e-07,-0.17991184,-0.009127677
CCNYL1,0.0,0.0,0.0,-0.18023841,0.1563648
STT3A,0.0,0.0,0.0,-0.18023841,0.1563648
PEG3,0.0,0.0,0.0,-0.18023841,0.1563648
TYSND1,5.2179195e-07,1.0,5.2179195e-07,-0.17863739,-0.008096043
TP53BP2,1.7450247e-06,3.0,1.7450247e-06,-0.1748841,-0.33657163
MLLT11,0.0,0.0,0.0,-0.18023841,0.1563648
HADHA,0.00010259085,2.0,0.00010259085,0.13454352,0.07965519
OCIAD1,0.0,0.0,0.0,-0.18023841,0.1563648
MPP7,0.0,0.0,0.0,-0.18023841,0.1563648
RNASEH2C,0.0,0.0,0.0,-0.18023841,0.1563648
CCDC88C,2.6623184e-09,1.0,2.6623184e-09,-0.18023023,-0.009385412
GFM2,5.6747517e-06,1.0,5.6747517e-06,-0.16282643,0.004702316
TCHP,0.0,0.0,0.0,-0.18023841,0.1563648
TOB2,0.0,0.0,0.0,-0.18023841,0.1563648
DIABLO,3.1128902e-06,2.0,3.1128902e-06,-0.17068705,-0.16741742
JUN,1.0528832e-06,12.0,1.0528832e-06,-0.17700782,-1.8301023
RNF113A,0.0,0.0,0.0,-0.18023841,0.1563648
PHLDB1,0.0,0.0,0.0,-0.18023841,0.1563648
GIT2,0.0,0.0,0.0,-0.18023841,0.1563648
TOR1A,2.7411443e-05,1.0,2.7411443e-05,-0.09613123,0.058689553
NRSN2,0.0,0.0,0.0,-0.18023841,0.1563648
YOD1,0.00018796345,1.0,0.00018796345,0.39649427,0.45745122
GOLGA7B,0.0,0.0,0.0,-0.18023841,0.1563648
DMXL2,0.0,0.0,0.0,-0.18023841,0.1563648
RAVER1,0.0,0.0,0.0,-0.18023841,0.1563648
BOLA1,0.0,0.0,0.0,-0.18023841,0.1563648
RELL2,0.0,0.0,0.0,-0.18023841,0.1563648
ERG,0.0,0.0,0.0,-0.18023841,0.1563648
NACC1,0.0,0.0,0.0,-0.18023841,0.1563648
POSTN,0.0,0.0,0.0,-0.18023841,0.1563648
GNG5,1.1374051e-05,19.0,1.1374051e-05,-0.14533915,-2.9647658
TMCO1,0.0,0.0,0.0,-0.18023841,0.1563648
HAX1,0.0,0.0,0.0,-0.18023841,0.1563648
ANKRD54,0.0,0.0,0.0,-0.18023841,0.1563648
MRPS28,8.806369e-05,3.0,8.806369e-05,0.089969486,-0.12218266
SLC25A28,0.0,0.0,0.0,-0.18023841,0.1563648
EZR,0.0001701847,1.0,0.0001701847,0.34194335,0.4132944
PSME3,8.360396e-06,46.0,1.8174775e-07,-0.17968075,-7.4476857
AAAS,7.774216e-06,18.0,7.774216e-06,-0.1563846,-2.8079498
WDR81,0.0,0.0,0.0,-0.18023841,0.1563648
ZBTB33,0.0,0.0,0.0,-0.18023841,0.1563648
EXD2,0.0,0.0,0.0,-0.18023841,0.1563648
CREBL2,0.0,0.0,0.0,-0.18023841,0.1563648
XRCC5,3.711642e-05,3.0,3.711642e-05,-0.06635322,-0.24871998
ZHX1,0.0,0.0,0.0,-0.18023841,0.1563648
BNIP3,0.0,0.0,0.0,-0.18023841,0.1563648
TAPBPL,0.0,0.0,0.0,-0.18023841,0.1563648
LEPR,7.3742524e-07,1.0,7.3742524e-07,-0.17797574,-0.0075604874
CYLD,2.4902843e-06,4.0,2.4902843e-06,-0.17259741,-0.5004775
EPM2A,3.9462503e-08,2.0,3.9462503e-08,-0.18011732,-0.17505087
CARS2,0.00017404766,1.0,0.00017404766,0.35379612,0.42288876
NCAN,1.3191631e-05,12.0,1.3191631e-05,-0.13976221,-1.7999535
PHOSPHO2,0.0,0.0,0.0,-0.18023841,0.1563648
SAV1,6.5542474e-07,1.0,6.5542474e-07,-0.17822735,-0.0077641485
RPL3,4.615838e-05,12.0,4.615838e-05,-0.038609557,-1.7180742
MFSD9,0.0,0.0,0.0,-0.18023841,0.1563648
ZNF414,0.0,0.0,0.0,-0.18023841,0.1563648
TRIM13,1.9295885e-06,1.0,1.9295885e-06,-0.1743178,-0.0045995205
DERL2,1.0770044e-06,3.0,1.0770044e-06,-0.17693381,-0.33823076
THUMPD2,0.0,0.0,0.0,-0.18023841,0.1563648
VWA7,0.0,0.0,0.0,-0.18023841,0.1563648
USP40,0.0,0.0,0.0,-0.18023841,0.1563648
CABP7,0.0,0.0,0.0,-0.18023841,0.1563648
HAPLN1,8.6363e-07,1.0,8.6363e-07,-0.17758851,-0.0072470396
DTNA,0.0,0.0,0.0,-0.18023841,0.1563648
MAGEL2,0.0,0.0,0.0,-0.18023841,0.1563648
TRMT10C,4.5202534e-05,2.0,4.5202534e-05,-0.041542403,-0.062879704
WNK1,0.0,0.0,0.0,-0.18023841,0.1563648
PLSCR3,0.0,0.0,0.0,-0.18023841,0.1563648
EAF1,6.687911e-06,2.0,6.687911e-06,-0.15971772,-0.15853818
GHDC,6.9604175e-05,1.0,6.9604175e-05,0.03332973,0.1634833
RHOT1,4.3628086e-05,2.0,4.3628086e-05,-0.04637332,-0.066790156
SPSB1,9.092561e-07,2.0,9.092561e-07,-0.17744851,-0.17289057
CR2,3.5795754e-05,1.0,3.5795754e-05,-0.070405446,0.0795136
CDCP1,0.0,0.0,0.0,-0.18023841,0.1563648
COPG1,0.00022862,2.0,0.00022862,0.5212417,0.3926728
ASAP1,7.511351e-06,1.0,7.511351e-06,-0.15719114,0.00926385
CPNE2,0.0,0.0,0.0,-0.18023841,0.1563648
TMC3,0.0,0.0,0.0,-0.18023841,0.1563648
GPBP1L1,0.0,0.0,0.0,-0.18023841,0.1563648
FADD,2.2883016e-05,9.0,2.2883016e-05,-0.11002591,-1.2786125
IRF5,0.0,0.0,0.0,-0.18023841,0.1563648
EPN1,0.00013024756,2.0,0.00013024756,0.21940324,0.14834593
DCK,2.6092598e-06,2.0,2.6092598e-06,-0.17223234,-0.16866829
SRM,0.0,0.0,0.0,-0.18023841,0.1563648
DPYSL2,0.000198047,2.0,0.000198047,0.42743385,0.31673884
CBFA2T2,0.0,0.0,0.0,-0.18023841,0.1563648
SIAE,0.0,0.0,0.0,-0.18023841,0.1563648
ABHD3,0.00011394136,1.0,0.00011394136,0.16937056,0.2736032
ANXA2,0.0007377299,3.0,0.0007377299,2.0833557,1.4913881
CLTCL1,1.5889696e-05,3.0,1.5889696e-05,-0.13148367,-0.3014406
SRXN1,0.0,0.0,0.0,-0.18023841,0.1563648
NSUN6,0.0,0.0,0.0,-0.18023841,0.1563648
NUDT6,0.0,0.0,0.0,-0.18023841,0.1563648
NRIP3,0.0,0.0,0.0,-0.18023841,0.1563648
GABRB3,1.4803796e-09,1.0,1.4803796e-09,-0.18023387,-0.009388356
MPHOSPH6,1.6404636e-07,1.0,1.6404636e-07,-0.17973505,-0.008984586
SIDT2,0.0,0.0,0.0,-0.18023841,0.1563648
FBLN7,0.0,0.0,0.0,-0.18023841,0.1563648
CCDC85C,0.0,0.0,0.0,-0.18023841,0.1563648
RTN4IP1,0.0,0.0,0.0,-0.18023841,0.1563648
AJAP1,0.0,0.0,0.0,-0.18023841,0.1563648
SH3GL1,1.433813e-05,4.0,1.433813e-05,-0.13624439,-0.4710511
TMED2,6.292924e-05,4.0,6.292924e-05,0.012848871,-0.3503657
TMOD3,1.8423763e-06,1.0,1.8423763e-06,-0.17458539,-0.004816125
EHBP1,0.0,0.0,0.0,-0.18023841,0.1563648
OR5K4,2.0413094e-07,1.0,2.0413094e-07,-0.17961207,-0.008885023
HCN3,2.9915217e-08,1.0,2.9915217e-08,-0.18014662,-0.009317723
ZNF594,0.0,0.0,0.0,-0.18023841,0.1563648
PHF1,5.0680325e-07,1.0,5.0680325e-07,-0.17868337,-0.008133273
PPP4R1,0.0,0.0,0.0,-0.18023841,0.1563648
SBNO1,0.0,0.0,0.0,-0.18023841,0.1563648
DGKZ,0.0,0.0,0.0,-0.18023841,0.1563648
PRICKLE1,5.59136e-07,1.0,5.59136e-07,-0.1785228,-0.008003312
GPX8,2.5337942e-08,1.0,2.5337942e-08,-0.18016066,-0.009329102
TMEM170B,0.0,0.0,0.0,-0.18023841,0.1563648
EIF4EBP2,0.0,0.0,0.0,-0.18023841,0.1563648
DAZAP2,0.0,0.0,0.0,-0.18023841,0.1563648
DSCAM,0.00024072175,1.0,0.00024072175,0.5583738,0.5884867
SCML1,0.0,0.0,0.0,-0.18023841,0.1563648
CTSH,1.2523699e-05,3.0,1.2523699e-05,-0.14181164,-0.3098007
CSNK1D,3.6308822e-05,7.0,3.6308822e-05,-0.06883119,-0.91375315
SCAP,0.0,0.0,0.0,-0.18023841,0.1563648
CD99L2,0.0,0.0,0.0,-0.18023841,0.1563648
APAF1,5.035761e-05,4.0,5.035761e-05,-0.025724966,-0.38158977
HIST1H2BE,0.0,0.0,0.0,-0.18023841,0.1563648
PSIP1,3.1820455e-06,3.0,3.1820455e-06,-0.17047486,-0.3330025
RUVBL1,3.0774983e-05,4.0,3.0774983e-05,-0.085810795,-0.430227
MAPKAPK5,1.1528183e-05,3.0,1.1528183e-05,-0.14486621,-0.31227326
NSRP1,0.0,0.0,0.0,-0.18023841,0.1563648
DESI2,0.0,0.0,0.0,-0.18023841,0.1563648
TPD52,6.0320268e-05,1.0,6.0320268e-05,0.0048436974,0.14042495
IL17RD,5.427006e-09,1.0,5.427006e-09,-0.18022175,-0.009378542
OR5D14,6.8389994e-08,1.0,6.8389994e-08,-0.18002856,-0.009222172
ZMYND12,0.0,0.0,0.0,-0.18023841,0.1563648
ZNF507,0.0,0.0,0.0,-0.18023841,0.1563648
HOXB6,0.0,0.0,0.0,-0.18023841,0.1563648
NUDT5,4.2406746e-06,1.0,4.2406746e-06,-0.16722664,0.0011405027
TATDN3,0.0,0.0,0.0,-0.18023841,0.1563648
