,coef
ARL5B,0.0
UBE2D2,8.80516e-05
PLCXD1,0.0
IKZF5,0.0
PRKAB1,3.6960562e-05
CT47A1,0.0
CETN2,3.3068358e-05
DCTN6,0.00011378473
DNM1L,0.0
COMMD3,5.486195e-05
TP53I3,1.06432545e-07
CCNYL1,0.0
STT3A,0.0
PEG3,0.0
TYSND1,5.2179195e-07
TP53BP2,1.7450247e-06
MLLT11,0.0
HADHA,0.00010259085
OCIAD1,0.0
MPP7,0.0
RNASEH2C,0.0
CCDC88C,2.6623184e-09
GFM2,5.6747517e-06
TCHP,0.0
TOB2,0.0
DIABLO,3.1128902e-06
JUN,1.0528832e-06
RNF113A,0.0
PHLDB1,0.0
GIT2,0.0
TOR1A,2.7411443e-05
NRSN2,0.0
YOD1,0.00018796345
GOLGA7B,0.0
DMXL2,0.0
RAVER1,0.0
BOLA1,0.0
RELL2,0.0
ERG,0.0
NACC1,0.0
POSTN,0.0
GNG5,1.1374051e-05
TMCO1,0.0
HAX1,0.0
ANKRD54,0.0
MRPS28,8.806369e-05
SLC25A28,0.0
EZR,0.0001701847
PSME3,8.360396e-06
AAAS,7.774216e-06
WDR81,0.0
ZBTB33,0.0
EXD2,0.0
CREBL2,0.0
XRCC5,3.711642e-05
ZHX1,0.0
BNIP3,0.0
TAPBPL,0.0
LEPR,7.3742524e-07
CYLD,2.4902843e-06
EPM2A,3.9462503e-08
CARS2,0.00017404766
NCAN,1.3191631e-05
PHOSPHO2,0.0
SAV1,6.5542474e-07
RPL3,4.615838e-05
MFSD9,0.0
ZNF414,0.0
TRIM13,1.9295885e-06
DERL2,1.0770044e-06
THUMPD2,0.0
VWA7,0.0
USP40,0.0
CABP7,0.0
HAPLN1,8.6363e-07
DTNA,0.0
MAGEL2,0.0
TRMT10C,4.5202534e-05
WNK1,0.0
PLSCR3,0.0
EAF1,6.687911e-06
GHDC,6.9604175e-05
RHOT1,4.3628086e-05
SPSB1,9.092561e-07
CR2,3.5795754e-05
CDCP1,0.0
COPG1,0.00022862
ASAP1,7.511351e-06
CPNE2,0.0
TMC3,0.0
GPBP1L1,0.0
FADD,2.2883016e-05
IRF5,0.0
EPN1,0.00013024756
DCK,2.6092598e-06
SRM,0.0
DPYSL2,0.000198047
CBFA2T2,0.0
SIAE,0.0
ABHD3,0.00011394136
ANXA2,0.0007377299
CLTCL1,1.5889696e-05
SRXN1,0.0
NSUN6,0.0
NUDT6,0.0
NRIP3,0.0
GABRB3,1.4803796e-09
MPHOSPH6,1.6404636e-07
SIDT2,0.0
FBLN7,0.0
CCDC85C,0.0
RTN4IP1,0.0
AJAP1,0.0
SH3GL1,1.433813e-05
TMED2,6.292924e-05
TMOD3,1.8423763e-06
EHBP1,0.0
OR5K4,2.0413094e-07
HCN3,2.9915217e-08
ZNF594,0.0
PHF1,5.0680325e-07
PPP4R1,0.0
SBNO1,0.0
DGKZ,0.0
PRICKLE1,5.59136e-07
GPX8,2.5337942e-08
TMEM170B,0.0
EIF4EBP2,0.0
DAZAP2,0.0
DSCAM,0.00024072175
SCML1,0.0
CTSH,1.2523699e-05
CSNK1D,3.6308822e-05
SCAP,0.0
CD99L2,0.0
APAF1,5.035761e-05
HIST1H2BE,0.0
PSIP1,3.1820455e-06
RUVBL1,3.0774983e-05
