,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Apoptosis,1.7485758e-05,5.0,1.7485758e-05,-0.38281998,-0.5901834
Cellular responses to stress,4.9697137e-06,6.0,4.9697137e-06,-0.39342123,-0.8992376
Intracellular oxygen transport,0.0,2.0,0.0,-0.39763063,0.29997963
M/G1 Transition,9.675896e-05,2.0,9.675896e-05,-0.31567457,0.36503154
Regulation of mRNA stability by proteins that bind AU-rich elements,0.00011648787,6.0,0.00011648787,-0.29896396,-0.824263
Translation,0.0017781781,7.0,0.0017781781,1.1085085,-0.0077340114
Myogenesis,0.00020149266,2.0,0.00020149266,-0.22696385,0.43544486
Signaling by Non-Receptor Tyrosine Kinases,5.747916e-07,2.0,5.747916e-07,-0.39714378,0.30036607
Signaling by NOTCH,1.652936e-05,6.0,1.652936e-05,-0.38363007,-0.89146596
"Platelet activation, signaling and aggregation",3.5935473e-06,8.0,3.5935473e-06,-0.39458686,-1.501442
mRNA Editing,8.838839e-08,3.0,8.838839e-08,-0.39755577,-0.00060055853
Protein folding,0.0013839877,3.0,0.0013839877,0.7746242,0.9298069
Neurodegenerative Diseases,6.3121576e-07,2.0,6.3121576e-07,-0.397096,0.30040398
Unfolded Protein Response (UPR),6.9720976e-05,5.0,6.9720976e-05,-0.33857608,-0.5550652
tRNA processing,0.00017392868,5.0,0.00017392868,-0.25031087,-0.48500547
Cell Cycle Checkpoints,0.001087684,4.0,0.001087684,0.52365124,0.42995965
Mitochondrial protein import,6.8965693e-07,2.0,6.8965693e-07,-0.3970465,0.3004433
Pyrophosphate hydrolysis,0.0,2.0,0.0,-0.39763063,0.29997963
Diseases of glycosylation,2.2434027e-05,5.0,2.2434027e-05,-0.37862876,-0.58685666
Macroautophagy,1.9118967e-05,2.0,1.9118967e-05,-0.38143662,0.3128335
Collagen formation,8.847057e-06,3.0,8.847057e-06,-0.39013705,0.005287986
"Plasma lipoprotein assembly, remodeling, and clearance",1.1561334e-05,4.0,1.1561334e-05,-0.38783807,-0.29352683
Binding and Uptake of Ligands by Scavenger Receptors,3.2594195e-05,6.0,3.2594195e-05,-0.37002295,-0.8806654
Epigenetic regulation of gene expression,0.0016344427,6.0,0.0016344427,0.98676276,0.19627109
O2/CO2 exchange in erythrocytes,2.2707216e-07,3.0,2.2707216e-07,-0.39743832,-0.0005073329
Transcriptional regulation of white adipocyte differentiation,6.426994e-05,2.0,6.426994e-05,-0.3431932,0.34318885
Metabolism of amino acids and derivatives,9.107091e-05,12.0,9.107091e-05,-0.32049245,-2.6451888
Cardiac conduction,0.0001589716,8.0,0.0001589716,-0.26297972,-1.39698
mRNA Capping,1.7784577e-06,2.0,1.7784577e-06,-0.39612427,0.3011753
Dissolution of Fibrin Clot,1.10144356e-07,2.0,1.10144356e-07,-0.39753732,0.30005372
Elastic fibre formation,3.382825e-05,2.0,3.382825e-05,-0.3689777,0.32272264
Diseases of Mismatch Repair (MMR),2.8710142e-06,6.0,2.8710142e-06,-0.39519885,-0.9006486
Innate Immune System,0.00038614683,14.0,0.00038614683,-0.070559464,-3.048086
Metabolism of nitric oxide,4.2371553e-06,2.0,4.2371553e-06,-0.39404172,0.3028283
Cell junction organization,0.00015836325,4.0,0.00015836325,-0.263495,-0.19483063
Pink/Parkin Mediated Mitophagy,1.8833776e-05,2.0,1.8833776e-05,-0.3816782,0.31264174
Signaling by Nuclear Receptors,0.00012643506,3.0,0.00012643506,-0.29053858,0.084343374
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.005619729,2.0,0.005619729,4.36235,4.0781717
NR1D1 (REV-ERBA) represses gene expression,9.399644e-09,2.0,9.399644e-09,-0.39762267,0.29998595
mTOR signalling,1.8399312e-05,4.0,1.8399312e-05,-0.3820462,-0.28892958
Factors involved in megakaryocyte development and platelet production,3.052937e-06,2.0,3.052937e-06,-0.39504477,0.30203214
Mitochondrial calcium ion transport,1.5401755e-08,2.0,1.5401755e-08,-0.3976176,0.29998997
Fanconi Anemia Pathway,0.00038908195,2.0,0.00038908195,-0.06807338,0.5615628
Invadopodia formation,1.3320033e-05,2.0,1.3320033e-05,-0.3863484,0.3089348
Membrane Trafficking,0.00088947656,9.0,0.00088947656,0.3557671,-1.2064948
Protein repair,0.004843522,2.0,0.004843522,3.7048926,3.5563207
Metabolism of lipids,0.006264934,12.0,0.006264934,4.9088464,1.5055523
Regulation of beta-cell development,5.9182486e-05,5.0,5.9182486e-05,-0.34750232,-0.5621503
Integrin cell surface interactions,1.0291495e-06,2.0,1.0291495e-06,-0.39675894,0.30067152
Biological oxidations,2.4862342e-05,4.0,2.4862342e-05,-0.37657192,-0.28458443
Signaling by Hedgehog,8.76519e-05,4.0,8.76519e-05,-0.3233884,-0.2423705
Mitochondrial biogenesis,8.439417e-05,4.0,8.439417e-05,-0.32614774,-0.24456069
Nephrin family interactions,6.0650206e-07,2.0,6.0650206e-07,-0.39711693,0.30038738
DNA Double-Strand Break Repair,0.0011553052,4.0,0.0011553052,0.5809273,0.47542202
MAPK family signaling cascades,2.889105e-07,3.0,2.889105e-07,-0.39738593,-0.00046574682
Base Excision Repair,0.00093052845,3.0,0.00093052845,0.39053854,0.6249423
Potassium Channels,3.1078346e-06,6.0,3.1078346e-06,-0.39499828,-0.90048933
Metabolism of porphyrins,7.884054e-06,3.0,7.884054e-06,-0.39095274,0.0046405396
DNA Damage Bypass,5.0424183e-05,3.0,5.0424183e-05,-0.35492072,0.033240635
Aquaporin-mediated transport,7.543943e-07,4.0,7.543943e-07,-0.39699164,-0.3007924
Metabolism of nucleotides,0.00016150612,5.0,0.00016150612,-0.26083294,-0.49335724
Infectious disease,0.0036979872,6.0,0.0036979872,2.7346106,1.5836097
Formation of Fibrin Clot (Clotting Cascade),3.8555268e-06,4.0,3.8555268e-06,-0.39436495,-0.29870752
Deadenylation-dependent mRNA decay,0.003910555,4.0,0.003910555,2.914658,2.3278
Signaling by Leptin,2.2355032e-06,2.0,2.2355032e-06,-0.39573714,0.3014826
Nonsense-Mediated Decay (NMD),0.00011347878,3.0,0.00011347878,-0.3015127,0.07563277
Meiosis,0.00059486437,4.0,0.00059486437,0.1062269,0.09863281
SLC-mediated transmembrane transport,6.618739e-06,5.0,6.618739e-06,-0.3920245,-0.59748936
Death Receptor Signalling,1.6981929e-05,5.0,1.6981929e-05,-0.38324672,-0.59052205
Post-translational protein modification,0.0015458503,13.0,0.0015458503,0.91172385,-1.9677676
Signaling by Hippo,3.0029855e-07,2.0,3.0029855e-07,-0.3973763,0.3001815
Peptide hormone metabolism,5.8390757e-05,6.0,5.8390757e-05,-0.34817293,-0.8633222
Integration of energy metabolism,0.00031299697,8.0,0.00031299697,-0.1325183,-1.2934273
Integrin signaling,0.000107547006,2.0,0.000107547006,-0.30653697,0.3722844
"Cell Cycle, Mitotic",0.002394444,6.0,0.002394444,1.6304934,0.7072265
Transcription from mitochondrial promoters,1.0162814e-05,3.0,1.0162814e-05,-0.3890226,0.006172577
Ion channel transport,5.093502e-07,3.0,5.093502e-07,-0.3971992,-0.00031754622
Regulated Necrosis,3.5798118e-06,2.0,3.5798118e-06,-0.3945985,0.30238634
Fertilization,2.2043158e-09,6.0,2.2043158e-09,-0.39762875,-0.9025772
RNA Polymerase III Transcription,0.00025794742,5.0,0.00025794742,-0.17914596,-0.42851895
Signaling by TGF-beta family members,0.00018090353,4.0,0.00018090353,-0.2444031,-0.1796766
ECM proteoglycans,4.3925957e-06,2.0,4.3925957e-06,-0.39391008,0.3029328
Miscellaneous transport and binding events,4.8251154e-06,2.0,4.8251154e-06,-0.3935437,0.3032236
Signaling by WNT,0.00020042321,5.0,0.00020042321,-0.22786969,-0.46719295
Adaptive Immune System,0.0015590752,9.0,0.0015590752,0.92292553,-0.756318
Digestion,2.391174e-07,3.0,2.391174e-07,-0.3974281,-0.0004992191
Signaling by NODAL,0.0,2.0,0.0,-0.39763063,0.29997963
Transmission across Chemical Synapses,5.6931816e-07,6.0,5.6931816e-07,-0.3971484,-0.902196
Inositol phosphate metabolism,0.00025702978,13.0,0.00025702978,-0.1799232,-2.8342528
Intestinal absorption,0.0,3.0,0.0,-0.39763063,-0.0006599807
Cilium Assembly,0.00019963761,4.0,0.00019963761,-0.2285351,-0.16708152
Smooth Muscle Contraction,0.0057884804,2.0,0.0057884804,4.5052843,4.1916246
RORA activates gene expression,4.7390506e-05,2.0,4.7390506e-05,-0.3574903,0.33184066
Activation of HOX genes during differentiation,8.646736e-06,2.0,8.646736e-06,-0.39030674,0.3057929
Reversible hydration of carbon dioxide,6.7239114e-07,2.0,6.7239114e-07,-0.3970611,0.3004317
Degradation of the extracellular matrix,6.2023655e-06,3.0,6.2023655e-06,-0.39237714,0.0035099331
Axon guidance,0.0045112125,9.0,0.0045112125,3.4234226,1.2284293
Metabolism of non-coding RNA,1.4084196e-05,2.0,1.4084196e-05,-0.38570115,0.30944857
Laminin interactions,6.8252245e-07,2.0,6.8252245e-07,-0.39705256,0.3004385
Chromosome Maintenance,0.00015543579,3.0,0.00015543579,-0.26597458,0.10384083
RNA Polymerase I Transcription,1.7758998e-06,4.0,1.7758998e-06,-0.39612645,-0.30010566
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,4.4036893e-05,2.0,4.4036893e-05,-0.36033085,0.329586
Metabolism of carbohydrates,0.0007898581,10.0,0.0007898581,0.27138904,-1.5741088
Processing of Capped Intronless Pre-mRNA,3.6907873e-05,4.0,3.6907873e-05,-0.36636922,-0.27648613
Striated Muscle Contraction,1.2203109e-05,2.0,1.2203109e-05,-0.38729444,0.3081839
Diseases of metabolism,6.397534e-05,7.0,6.397534e-05,-0.34344274,-1.1602073
Diseases of signal transduction,0.0005082284,10.0,0.0005082284,0.032845132,-1.7634511
DNA Damage Reversal,1.9889922e-06,3.0,1.9889922e-06,-0.39594594,0.0006772313
Non-integrin membrane-ECM interactions,2.4185192e-05,2.0,2.4185192e-05,-0.37714547,0.31623957
Iron uptake and transport,4.9026397e-08,2.0,4.9026397e-08,-0.3975891,0.30001262
Protein-protein interactions at synapses,2.6978012e-06,4.0,2.6978012e-06,-0.39534557,-0.29948586
Intracellular signaling by second messengers,0.0009248245,3.0,0.0009248245,0.38570726,0.62110746
Metabolism of vitamins and cofactors,0.0006814967,4.0,0.0006814967,0.17960556,0.15687647
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",4.250704e-07,2.0,4.250704e-07,-0.39727062,0.3002654
Signal regulatory protein family interactions,1.0596864e-06,2.0,1.0596864e-06,-0.39673308,0.30069205
Cytosolic iron-sulfur cluster assembly,4.738533e-05,2.0,4.738533e-05,-0.35749468,0.33183718
Transcriptional regulation of pluripotent stem cells,2.1319234e-05,3.0,2.1319234e-05,-0.379573,0.013673114
Mitochondrial iron-sulfur cluster biogenesis,2.7483706e-05,2.0,2.7483706e-05,-0.3743516,0.31845716
Amyloid fiber formation,5.328653e-07,2.0,5.328653e-07,-0.3971793,0.30033788
The citric acid (TCA) cycle and respiratory electron transport,0.0051150587,3.0,0.0051150587,3.934888,3.438238
Transmission across Electrical Synapses ,3.2324453e-05,2.0,3.2324453e-05,-0.37025142,0.32171166
Chromatin modifying enzymes,0.00019977664,6.0,0.00019977664,-0.22841734,-0.7682673
Processing of Capped Intron-Containing Pre-mRNA,0.000110457,4.0,0.000110457,-0.3040722,-0.22703844
Signaling by Rho GTPases,0.0002531364,3.0,0.0002531364,-0.18322097,0.16952577
Peroxisomal protein import,2.8816672e-07,2.0,2.8816672e-07,-0.39738658,0.30017334
Platelet Adhesion to exposed collagen,3.3516354e-08,2.0,3.3516354e-08,-0.39760223,0.3000022
Gene Silencing by RNA,3.4487704e-05,6.0,3.4487704e-05,-0.3684191,-0.8793924
Signaling by Receptor Tyrosine Kinases,0.00012329653,13.0,0.00012329653,-0.29319692,-2.9241626
Response to metal ions,1.6285564e-07,3.0,1.6285564e-07,-0.39749268,-0.0005504802
Diseases of Immune System,0.0004969452,2.0,0.0004969452,0.023288164,0.6340802
Mismatch Repair,8.569444e-05,3.0,8.569444e-05,-0.32504636,0.056953132
Cell surface interactions at the vascular wall,5.4277923e-08,4.0,5.4277923e-08,-0.39758468,-0.30126312
LGI-ADAM interactions,2.4806863e-05,2.0,2.4806863e-05,-0.37661892,0.31665748
RNA Polymerase II Transcription,0.0003587154,9.0,0.0003587154,-0.093794234,-1.5633302
ABC-family proteins mediated transport,4.687665e-06,3.0,4.687665e-06,-0.39366013,0.0024915712
Surfactant metabolism,9.707957e-06,2.0,9.707957e-06,-0.38940787,0.30650637
Signaling by GPCR,0.0011496171,3.0,0.0011496171,0.5761094,0.7722375
Cytokine Signaling in Immune system,0.0024072921,6.0,0.0024072921,1.6413758,0.7158643
Platelet homeostasis,1.173237e-08,5.0,1.173237e-08,-0.3976207,-0.60193133
Receptor Mediated Mitophagy,0.0005664521,2.0,0.0005664521,0.08216135,0.6808103
Keratinization,0.00017128454,2.0,0.00017128454,-0.2525505,0.4151357
Disorders of transmembrane transporters,0.00021744985,3.0,0.00021744985,-0.2134479,0.14553341
rRNA processing,4.2605857e-06,3.0,4.2605857e-06,-0.39402187,0.0022044429
Abacavir transport and metabolism,1.9064142e-05,3.0,1.9064142e-05,-0.38148308,0.012156996
Synthesis of DNA,2.0954238e-05,4.0,2.0954238e-05,-0.37988216,-0.28721192
Nucleotide Excision Repair,9.658459e-05,3.0,9.658459e-05,-0.3158223,0.06427465
Fibronectin matrix formation,0.0,2.0,0.0,-0.39763063,0.29997963
