,coef
R-HSA-3656248,0.0
R-HSA-5579024,0.0
R-HSA-1855170,0.0
R-HSA-69206,2.3975792e-05
R-HSA-5545483,5.246694e-06
R-HSA-1638091,2.3251243e-05
R-HSA-72187,2.8287835e-05
R-HSA-5682910,1.0627301e-08
R-HSA-6807878,5.155602e-06
R-HSA-5362798,4.8838177e-05
R-HSA-5619047,0.0
R-HSA-5656121,2.926608e-06
R-HSA-1299316,0.0
R-HSA-5626978,5.4851483e-07
R-HSA-8849175,3.8091034e-07
R-HSA-416482,0.0011391485
R-HSA-5545619,1.0519807e-10
R-HSA-5687868,0.0
R-HSA-8949613,8.6193216e-07
R-HSA-5674400,4.3121026e-06
R-HSA-5675482,0.0018479578
R-HSA-5250924,1.5081548e-09
R-HSA-4420332,3.7699195e-07
R-HSA-111997,8.735277e-05
R-HSA-198693,0.0007706455
R-HSA-6803544,1.0009527e-06
R-HSA-1306955,2.245009e-05
R-HSA-1253288,3.7743548e-06
R-HSA-140534,4.4556156e-05
R-HSA-5619072,0.0
R-HSA-209931,0.0
R-HSA-6782135,0.0060367477
R-HSA-72737,0.01197966
R-HSA-73780,1.1250745e-05
R-HSA-5619104,0.0
R-HSA-4641257,3.945482e-05
R-HSA-1296067,7.380244e-07
R-HSA-6802955,8.1880205e-07
R-HSA-110357,4.5116103e-05
R-HSA-5602415,0.0
R-HSA-432047,4.3875934e-05
R-HSA-392170,0.00011771858
R-HSA-4086400,0.00015611648
R-HSA-8849472,5.106067e-11
R-HSA-8849470,7.873471e-08
R-HSA-418457,1.8323919e-05
R-HSA-5607764,6.719956e-07
R-HSA-5339716,2.3270626e-05
R-HSA-3656244,0.0
R-HSA-5579032,0.0
R-HSA-110314,1.814609e-05
R-HSA-2160456,0.0
R-HSA-2028269,1.0629918e-07
R-HSA-447043,8.1698704e-07
R-HSA-3928662,2.8600349e-05
R-HSA-6791465,0.0
R-HSA-72163,7.555398e-05
R-HSA-391160,0.00045023905
R-HSA-390918,7.657003e-07
R-HSA-4420097,0.0003077156
R-HSA-5362768,1.6880404e-05
R-HSA-5579028,0.0
R-HSA-964975,5.702611e-08
R-HSA-445095,2.546649e-08
R-HSA-418597,0.0004854778
R-HSA-1606322,1.0627283e-08
R-HSA-390471,0.0004623918
R-HSA-8941237,6.434075e-06
R-HSA-196780,0.00023790143
R-HSA-1632852,1.7031016e-06
R-HSA-5619035,0.0
R-HSA-5619085,0.0
R-HSA-428359,5.4930787e-08
R-HSA-450520,6.462527e-05
R-HSA-174362,1.0853719e-07
R-HSA-162909,0.00011654256
R-HSA-5576892,2.7075239e-05
R-HSA-75896,6.334145e-08
R-HSA-3299685,6.366441e-05
R-HSA-2871809,2.1157957e-05
R-HSA-1679131,3.9300733e-07
R-HSA-201722,3.1582456e-06
R-HSA-75157,0.00010224632
R-HSA-1299503,0.0
R-HSA-3560796,0.0
R-HSA-5682294,0.0
R-HSA-5655302,8.597707e-06
R-HSA-70221,9.750282e-06
R-HSA-1300652,3.438157e-08
R-HSA-3214847,5.666319e-05
R-HSA-5578998,0.0
R-HSA-4839748,1.1192805e-05
R-HSA-1855167,1.6704507e-10
R-HSA-426496,1.2403179e-07
R-HSA-5578997,0.0
R-HSA-3656225,0.0
R-HSA-5619076,0.0
R-HSA-6793080,7.559208e-07
R-HSA-5603041,0.0001285287
R-HSA-2046104,1.0310638e-05
R-HSA-2408508,2.8125942e-05
R-HSA-8981607,0.0
R-HSA-4793950,0.0
R-HSA-76061,3.871138e-07
R-HSA-1855229,0.0
R-HSA-5619114,0.0
R-HSA-196071,5.0805766e-06
R-HSA-5578995,0.0
R-HSA-156588,0.0
R-HSA-140179,0.0
R-HSA-2473224,3.6632488e-07
R-HSA-3134975,0.0
R-HSA-8866652,1.9641488e-05
R-HSA-5658471,0.0
