,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
CCDC174,0.0,0.0,0.0,-0.12914613,0.19664365
PEG3,0.0,0.0,0.0,-0.12914613,0.19664365
ATXN1,0.0,0.0,0.0,-0.12914613,0.19664365
IL12RB2,1.1032753e-06,2.0,1.1032753e-06,-0.1277894,-0.13414064
ACVRL1,6.522362e-08,1.0,6.522362e-08,-0.12906592,0.030767985
PSD4,0.0,0.0,0.0,-0.12914613,0.19664365
VPS16,0.0,0.0,0.0,-0.12914613,0.19664365
EPHA1,1.5964886e-07,2.0,1.5964886e-07,-0.1289498,-0.13507868
RSAD2,0.0,0.0,0.0,-0.12914613,0.19664365
EXO5,0.0,0.0,0.0,-0.12914613,0.19664365
HADH,2.5899953e-07,1.0,2.5899953e-07,-0.12882762,0.030960616
CEP97,0.0001809754,1.0,0.0001809754,0.09340552,0.21060799
SNX3,0.00037875303,2.0,0.00037875303,0.33661944,0.24127516
RTBDN,0.0,0.0,0.0,-0.12914613,0.19664365
SMAP2,0.0,0.0,0.0,-0.12914613,0.19664365
GALE,4.088103e-06,1.0,4.088103e-06,-0.12411884,0.034767073
MEGF6,0.0,0.0,0.0,-0.12914613,0.19664365
ARAF,0.0009290654,7.0,0.0009290654,1.0133574,-0.04137042
ZNF768,0.0,0.0,0.0,-0.12914613,0.19664365
PARP1,5.779251e-05,7.0,5.779251e-05,-0.0580767,-0.9074894
ME3,9.376972e-06,1.0,9.376972e-06,-0.11761495,0.040024646
SWAP70,0.0,0.0,0.0,-0.12914613,0.19664365
DPY19L1,0.0,0.0,0.0,-0.12914613,0.19664365
ZNF780B,0.0,0.0,0.0,-0.12914613,0.19664365
GLUL,1.9806701e-10,1.0,1.9806701e-10,-0.12914589,0.030703342
UNC5B,1.1014301e-08,2.0,1.1014301e-08,-0.12913258,-0.13522643
F8,1.1686847e-05,5.0,1.1686847e-05,-0.11477441,-0.62144125
PRR32,0.0,0.0,0.0,-0.12914613,0.19664365
