,coef
R-HSA-400253,2.0761834e-05
R-HSA-392499,0.0176239
R-HSA-109582,0.008665072
R-HSA-73894,0.02490271
R-HSA-162582,0.0151306
R-HSA-1430728,0.0040445616
R-HSA-1474244,0.0023500272
R-HSA-8953897,0.0050533353
R-HSA-168256,0.0016210513
R-HSA-382551,0.016600871
R-HSA-74160,6.0497703e-05
R-HSA-5653656,0.008864158
R-HSA-112316,2.4882731e-06
R-HSA-4839726,0.0008164137
R-HSA-1474165,8.6069165e-05
R-HSA-1266738,0.0004699071
R-HSA-1852241,0.0024295766
R-HSA-5357801,0.0025752007
R-HSA-8953854,0.0012197247
R-HSA-1640170,0.008319264
R-HSA-5205647,0.0006124116
R-HSA-1500931,0.00042228584
R-HSA-69306,0.0032757567
R-HSA-397014,0.013872331
R-HSA-8963743,0.00472005
R-HSA-1643685,0.004247927
