,coef
CCDC174,0.0
PEG3,0.0
ATXN1,0.0
IL12RB2,1.1032753e-06
ACVRL1,6.522362e-08
PSD4,0.0
VPS16,0.0
EPHA1,1.5964886e-07
RSAD2,0.0
EXO5,0.0
HADH,2.5899953e-07
CEP97,0.0001809754
SNX3,0.00037875303
RTBDN,0.0
SMAP2,0.0
GALE,4.088103e-06
MEGF6,0.0
ARAF,0.0009290654
ZNF768,0.0
PARP1,5.779251e-05
ME3,9.376972e-06
SWAP70,0.0
DPY19L1,0.0
ZNF780B,0.0
GLUL,1.9806701e-10
UNC5B,1.1014301e-08
F8,1.1686847e-05
PRR32,0.0
NDUFA2,0.00066765945
EBPL,0.0
BRPF3,1.1789857e-05
SUZ12,0.0007580637
MTFR1,0.0
GGA1,0.0036632365
COMMD8,6.9465805e-06
EPS8L2,0.0
SP100,0.00046331552
FAM209A,0.0
KREMEN1,1.7491809e-07
RTN4RL1,0.0
TMEM161B,0.0
KDM5C,1.1619493e-06
PDHA1,7.3270853e-06
HIRA,3.541084e-06
RGPD3,0.0
IDH3A,2.0121124e-05
FAM24B,0.0
FAM172A,0.0
BOD1,0.0
TMEM59L,0.0
PPIAL4C,0.0
RETNLB,0.0
PRDM2,0.0
SRPK2,0.0
MYB,4.6527744e-06
NIT1,0.0
P2RX7,7.7098986e-07
GTF3C4,3.8868698e-06
FRAT1,0.0002558785
LONRF1,1.4532106e-06
TGFBI,0.0012053521
EIF2B1,4.393408e-06
RECQL5,0.0
MAD2L1BP,0.0
BEX4,0.0
CCP110,0.00026910397
SSH1,0.0
PPDPF,0.0
FZD7,3.3418954e-05
CTSL,5.578065e-05
RGR,1.07367136e-07
PTPRF,3.0793217e-06
ATP6V1B2,0.00022051006
SUMO2,3.546276e-05
SMC3,3.857033e-05
CASP3,4.7968715e-05
ZDHHC12,0.0
ZNF280C,0.0
PON2,1.787478e-08
RCOR3,0.0
PRICKLE1,0.00015879469
SIDT2,0.0
DENND6B,1.7187916e-05
POLR3E,2.930605e-07
CCDC121,0.0
ZC3H14,0.0
TRAK1,2.0394634e-06
GMIP,4.556394e-07
MPV17L2,0.0
LAIR1,6.641431e-06
SLC33A1,0.0
MYPN,0.0
GOLPH3,0.0
MEN1,0.0012823782
WDR83,0.00044197036
ORM1,1.015321e-05
CENPO,0.0010655732
ZFYVE27,0.0
CAV1,0.0016415119
TPM4,0.0011171298
RFC4,0.0010479003
ELP5,1.5656118e-06
RAD21,5.5688728e-05
FAM53A,0.0
STAT5A,0.00015730748
KMT2B,4.053995e-05
SLC25A43,0.0
DSTYK,0.0
LRRCC1,0.0
ARHGEF3,2.2694467e-06
CCDC84,0.0
HNRNPM,0.0003510727
INSL5,6.4943792e-06
DDX42,1.7548804e-06
SIRT5,3.8494063e-06
NFU1,0.0
VPS37B,3.1627944e-05
ADPRM,1.7531538e-06
CEP95,0.0
RPS12,0.00043260373
IFIT5,0.0
MYC,0.00020081659
TP53I13,0.0
PPIL3,4.449034e-06
USP51,0.0
CROCC,0.0
RAP1GAP2,2.4037724e-06
ZBED6CL,0.0
SHISA4,0.0
SMAD9,4.616086e-07
RIC8A,0.0
MCEE,1.5784721e-07
DYSF,0.0008596131
PLEKHG2,1.5390646e-06
PPIL1,6.6498683e-06
ARID1A,3.9676775e-07
L2HGDH,6.116505e-06
KIF1BP,0.0
RMDN3,0.0
CRKL,0.0011001569
PRMT6,2.0406333e-07
ZNF564,0.0
ZNF791,0.0
THAP2,0.0
ZNF513,0.0
CIITA,0.0
GPAM,3.2373788e-05
RANBP2,0.0013396258
NT5DC3,0.0
ACP1,0.0
RNF41,7.714776e-05
NUP35,0.00050717377
TIMMDC1,0.00025520398
CCDC151,0.0
CTTN,6.518716e-08
EIF2A,0.0
