,coef
R-HSA-110362,2.444398e-05
R-HSA-5651801,0.00022828649
R-HSA-73930,9.1713554e-07
R-HSA-111461,0.00013944291
R-HSA-264870,0.00026828554
R-HSA-351906,0.00016747047
R-HSA-352238,7.141584e-05
R-HSA-111469,3.862588e-05
R-HSA-111885,3.6290817e-07
R-HSA-111933,5.231595e-07
R-HSA-112399,9.367833e-06
R-HSA-110056,3.987838e-08
R-HSA-112411,1.9137253e-06
R-HSA-113510,4.0717205e-05
R-HSA-111446,3.9634864e-07
R-HSA-111447,0.00023746802
R-HSA-111448,4.1734716e-06
R-HSA-139910,5.289026e-07
R-HSA-139915,5.647579e-06
R-HSA-1169091,2.3630992e-07
R-HSA-1169092,3.9273406e-08
R-HSA-2025928,1.384431e-06
R-HSA-1169408,0.014869915
R-HSA-1222387,0.0
R-HSA-1222449,0.0
R-HSA-1222538,0.0
R-HSA-1222541,0.0
R-HSA-1234158,5.452218e-06
R-HSA-1234162,4.4568623e-08
R-HSA-1234176,3.911061e-05
R-HSA-1236973,0.0009968928
R-HSA-1236974,0.0033687965
R-HSA-1236977,0.04193553
R-HSA-1236978,0.00088677846
R-HSA-1296041,2.3769526e-07
R-HSA-141333,0.0
R-HSA-141334,0.0
R-HSA-211227,7.383983e-05
R-HSA-3371378,0.00022337725
R-HSA-69416,0.0003762925
R-HSA-141430,0.00021769568
R-HSA-141444,7.312903e-05
R-HSA-1461957,1.3084673e-07
R-HSA-1462054,8.616739e-06
R-HSA-1482788,3.2402502e-06
R-HSA-1482798,4.1394674e-07
R-HSA-1482801,1.7698132e-07
R-HSA-1482839,3.843434e-06
R-HSA-1482883,1.5362151e-05
R-HSA-1482922,7.1463924e-06
R-HSA-1482925,1.8550381e-06
R-HSA-1483076,1.3229595e-07
R-HSA-1483101,0.0
R-HSA-1483115,3.6106985e-06
R-HSA-1483148,8.4617e-06
R-HSA-1483152,2.0530335e-09
R-HSA-1483166,5.7844736e-05
R-HSA-1483171,0.0
R-HSA-1483191,6.176637e-05
R-HSA-1483196,7.0439405e-08
R-HSA-1483213,1.0565549e-05
R-HSA-1483226,3.708256e-08
R-HSA-1483248,8.842583e-07
R-HSA-1660499,3.0348023e-05
R-HSA-1660502,0.0
R-HSA-1660508,0.0
R-HSA-1660510,0.0
R-HSA-1660514,1.455105e-06
R-HSA-1660516,1.0203603e-05
R-HSA-1660517,3.0579567e-08
R-HSA-1660524,0.0
R-HSA-1660537,0.0
R-HSA-6814848,1.261887e-07
R-HSA-8847453,2.1943407e-07
R-HSA-1362277,5.5372293e-06
R-HSA-1362300,1.121031e-06
R-HSA-159424,5.275067e-11
R-HSA-173599,0.0
R-HSA-174403,0.00025823605
R-HSA-159227,1.937671e-06
R-HSA-159230,1.757096e-05
R-HSA-159231,7.195792e-06
R-HSA-159740,0.0
R-HSA-159763,0.0
R-HSA-159782,5.9608474e-06
R-HSA-1606341,1.0242428e-05
R-HSA-1810476,2.2449974e-05
R-HSA-1614517,3.6066147e-08
R-HSA-162594,2.2054526e-07
R-HSA-162599,6.9443945e-06
R-HSA-164952,9.814381e-07
R-HSA-176033,1.7010383e-06
R-HSA-176034,2.0367187e-08
R-HSA-177243,3.2666682e-07
R-HSA-180534,8.3619113e-07
R-HSA-180585,2.9004779e-09
R-HSA-180689,2.4664546e-09
R-HSA-2022854,3.388641e-08
R-HSA-2022857,1.6230512e-08
R-HSA-1971475,1.2541949e-06
R-HSA-2022928,3.36384e-07
R-HSA-2024096,7.841137e-07
R-HSA-2426168,0.00022845918
R-HSA-166020,0.0
R-HSA-166166,8.903338e-05
R-HSA-445989,3.7209406e-06
R-HSA-450294,1.1437321e-05
R-HSA-167826,0.0
R-HSA-167827,0.0
R-HSA-166786,0.001755022
R-HSA-173736,1.4933784e-07
R-HSA-975155,0.0017560716
R-HSA-168927,9.084654e-05
R-HSA-9013957,1.0887521e-06
R-HSA-9013973,2.3263917e-06
R-HSA-9014325,2.8370207e-05
R-HSA-168276,5.1910105e-05
R-HSA-168277,0.0
R-HSA-168268,0.0
R-HSA-168270,0.0
