,coef
R-HSA-5617472,3.331247e-05
R-HSA-192456,1.4085707e-09
R-HSA-389542,0.0
R-HSA-4720475,0.0
R-HSA-4717374,0.0
R-HSA-5676594,5.2561545e-06
R-HSA-77387,0.00014041613
R-HSA-112126,2.6430649e-05
R-HSA-5619101,0.0
R-HSA-390471,0.0004380109
R-HSA-1170546,2.0075695e-06
R-HSA-75158,0.0011270234
R-HSA-8849175,0.0004348989
R-HSA-6806664,1.6952416e-06
R-HSA-428930,2.2154163e-05
R-HSA-5661231,8.88231e-06
R-HSA-447043,4.8449925e-05
R-HSA-8849469,0.000759664
R-HSA-5602410,2.6235343e-09
R-HSA-8963896,4.812045e-06
R-HSA-8864260,2.5738105e-05
R-HSA-264876,0.00025278528
R-HSA-5652227,1.8062537e-09
R-HSA-159236,3.6288708e-05
R-HSA-350054,0.00012017413
R-HSA-6802949,2.270249e-05
R-HSA-426048,2.608813e-07
R-HSA-8853659,0.0013008688
R-HSA-2151209,6.5759696e-06
R-HSA-4549380,0.0
R-HSA-5609976,0.0
R-HSA-1237044,3.1696056e-06
R-HSA-2022377,2.5484632e-09
R-HSA-8875878,4.493713e-06
R-HSA-5579032,0.0
R-HSA-168164,0.00037723785
R-HSA-201722,5.05434e-07
R-HSA-189483,0.0
R-HSA-72737,0.00021210783
R-HSA-5579019,0.0
R-HSA-6783984,2.7600836e-05
R-HSA-5619041,0.0
R-HSA-373080,5.1378237e-08
R-HSA-114452,2.3584966e-05
R-HSA-162710,1.2490837e-06
R-HSA-4839743,0.00019134021
R-HSA-69656,0.0015994953
R-HSA-8951664,0.0011159315
R-HSA-8876198,8.3376915e-05
R-HSA-418555,1.4102467e-05
R-HSA-427359,4.8501596e-07
R-HSA-2892245,2.095388e-06
R-HSA-77111,5.7433624e-07
R-HSA-141405,7.0773463e-06
R-HSA-8852405,3.0836857e-11
R-HSA-3595177,7.52174e-12
R-HSA-140837,7.8939074e-08
R-HSA-2453864,0.0
R-HSA-5619107,0.0
R-HSA-8963888,7.391105e-08
R-HSA-75108,3.2025016e-09
R-HSA-5625970,3.1856652e-07
R-HSA-352230,0.00057838304
R-HSA-5578775,5.6888464e-05
R-HSA-171306,3.330342e-05
R-HSA-918233,1.0251192e-06
R-HSA-3656237,0.0005308073
R-HSA-5621480,6.323451e-05
R-HSA-6783589,8.259998e-06
R-HSA-1855229,0.0
R-HSA-5686938,2.3433678e-07
R-HSA-5579016,0.0
R-HSA-8985586,5.960011e-10
R-HSA-450520,1.16174924e-07
R-HSA-375170,1.7118089e-05
R-HSA-5654741,1.1018281e-05
R-HSA-2122948,0.00013137807
R-HSA-264642,3.5504094e-05
R-HSA-5610780,7.161899e-05
R-HSA-9604323,2.1294447e-05
R-HSA-5603037,7.0707284e-09
R-HSA-212676,3.5860567e-06
R-HSA-75157,0.00029489156
R-HSA-1296053,9.191672e-07
R-HSA-156582,0.0
R-HSA-381340,8.266083e-05
R-HSA-5657560,0.0
R-HSA-3000178,0.0001857617
R-HSA-4086398,2.1186171e-08
R-HSA-4086400,1.5903656e-06
R-HSA-418990,9.2831815e-06
R-HSA-947581,0.00025256258
R-HSA-2555396,0.00071827293
R-HSA-5619076,0.0
R-HSA-373076,0.00012995214
R-HSA-5619049,0.0
R-HSA-3322077,6.2057093e-06
R-HSA-5619085,0.0
R-HSA-5607764,9.866082e-05
R-HSA-198323,1.0419447e-08
R-HSA-975956,0.00020861211
R-HSA-68877,0.00029777267
R-HSA-163680,0.002042332
R-HSA-8856825,0.0005119811
R-HSA-2978092,0.0
R-HSA-5619046,0.0
R-HSA-6802948,0.00028364468
R-HSA-204998,0.0022131335
R-HSA-2206281,0.0
R-HSA-8964038,0.00037885152
R-HSA-9010642,0.000121795434
R-HSA-2219530,0.00028313993
R-HSA-917729,0.000809221
R-HSA-512988,1.681336e-05
R-HSA-6798163,0.0
R-HSA-193697,3.432317e-05
R-HSA-3560783,0.00024300377
R-HSA-203615,0.0004945314
R-HSA-5083635,3.190854e-07
R-HSA-211897,9.214789e-06
R-HSA-8849471,0.0004015304
R-HSA-191859,9.893056e-05
R-HSA-5602566,2.2140062e-10
R-HSA-373753,0.00034649888
R-HSA-2173793,0.0005347773
R-HSA-5579002,0.0
R-HSA-163282,8.184721e-10
R-HSA-5578995,0.0
R-HSA-73614,9.62136e-06
R-HSA-5083629,0.0
R-HSA-5624958,2.7141565e-05
R-HSA-5610785,0.0046226033
R-HSA-2028269,0.000979037
R-HSA-1299308,9.889391e-09
R-HSA-450604,0.00010304799
