,coef
R-HSA-110362,0.0005878066
R-HSA-5651801,6.151311e-05
R-HSA-73930,7.987744e-07
R-HSA-111461,5.9349055e-05
R-HSA-264870,1.1240204e-05
R-HSA-351906,1.7338629e-05
R-HSA-352238,1.2701994e-06
R-HSA-111469,5.594952e-06
R-HSA-111885,8.2095276e-08
R-HSA-111933,1.10206955e-08
R-HSA-112399,2.1917733e-06
R-HSA-110056,7.825163e-09
R-HSA-112411,2.1476293e-08
R-HSA-113510,1.7971769e-06
R-HSA-111446,4.011379e-06
R-HSA-111447,3.7875296e-05
R-HSA-111448,0.00037117253
R-HSA-139910,4.938248e-06
R-HSA-139915,0.0005439321
R-HSA-1169091,6.054348e-06
R-HSA-1169092,8.5381485e-05
R-HSA-2025928,5.918857e-05
R-HSA-1169408,0.0019196843
R-HSA-1222387,0.0
R-HSA-1222449,0.0
R-HSA-1222538,0.0
R-HSA-1222541,0.0
R-HSA-1234158,1.0852474e-06
R-HSA-1234162,1.8588992e-07
R-HSA-1234176,2.2236956e-07
R-HSA-1236973,9.185064e-06
R-HSA-1236974,2.0136313e-06
R-HSA-1236977,3.123061e-06
R-HSA-1236978,1.6079468e-06
R-HSA-1296041,3.9488956e-08
R-HSA-141333,0.0
R-HSA-141334,0.0
R-HSA-211227,0.00069327094
R-HSA-3371378,9.237695e-05
R-HSA-69416,0.00045485486
R-HSA-141430,1.15173e-07
R-HSA-141444,1.05687974e-07
R-HSA-1461957,4.49247e-09
R-HSA-1462054,2.13968e-10
R-HSA-1482788,8.46857e-06
R-HSA-1482798,5.719371e-06
R-HSA-1482801,2.6162045e-06
R-HSA-1482839,3.575914e-05
R-HSA-1482883,2.6339729e-05
R-HSA-1482922,3.0570752e-06
R-HSA-1482925,2.3802559e-05
R-HSA-1483076,7.085778e-07
R-HSA-1483101,0.0
R-HSA-1483115,6.825894e-06
R-HSA-1483148,5.0274524e-05
R-HSA-1483152,4.2187563e-07
R-HSA-1483166,1.5233951e-07
R-HSA-1483171,0.0
R-HSA-1483191,2.6223015e-05
R-HSA-1483196,1.8345304e-07
R-HSA-1483213,0.00016744698
R-HSA-1483226,2.275165e-07
R-HSA-1483248,4.0565413e-07
R-HSA-1660499,5.8499036e-06
R-HSA-1660502,0.0
R-HSA-1660508,0.0
R-HSA-1660510,0.0
R-HSA-1660514,4.3163246e-07
R-HSA-1660516,6.85927e-06
R-HSA-1660517,8.5761735e-07
R-HSA-1660524,0.0
R-HSA-1660537,0.0
R-HSA-6814848,3.1553113e-06
R-HSA-8847453,5.224435e-08
R-HSA-1362277,3.1201319e-06
R-HSA-1362300,4.048843e-07
R-HSA-159424,2.4127428e-07
R-HSA-173599,0.0
R-HSA-174403,1.4054006e-08
R-HSA-159227,7.147536e-05
R-HSA-159230,5.79919e-05
R-HSA-159231,8.897624e-05
R-HSA-159740,0.0
R-HSA-159763,0.0
R-HSA-159782,2.3578549e-08
R-HSA-1606341,1.7743138e-06
