,coef
R-HSA-4839726,0.033501934
R-HSA-1474165,4.004327e-05
R-HSA-73894,0.0031608013
R-HSA-5653656,0.0015385821
R-HSA-109582,0.0001117622
R-HSA-1266738,2.2742082e-05
R-HSA-1430728,0.007639179
R-HSA-8953854,0.0007508936
R-HSA-162582,8.885425e-06
R-HSA-400253,7.5578095e-07
R-HSA-392499,0.0027730614
R-HSA-397014,1.5153943e-05
R-HSA-5205647,1.4841156e-07
R-HSA-1640170,0.0054319766
R-HSA-1643685,0.00020823418
R-HSA-69306,0.00011889214
R-HSA-382551,0.0004900859
R-HSA-1852241,0.00040188027
R-HSA-5357801,0.0022743796
R-HSA-1474244,7.029785e-05
R-HSA-8953897,0.0011658948
R-HSA-8963743,1.5839871e-06
R-HSA-74160,0.0029617753
R-HSA-168256,0.0012776895
R-HSA-1500931,4.241505e-05
R-HSA-112316,0.00010940253
