,coef
R-HSA-2262752,0.0010421516
R-HSA-9006931,3.729324e-06
R-HSA-76002,2.0995492e-05
R-HSA-5663202,0.00011999736
R-HSA-422475,0.00040262035
R-HSA-1187000,1.9434372e-05
R-HSA-9006925,8.4052104e-08
R-HSA-5660526,1.6283835e-07
R-HSA-382556,8.579413e-06
R-HSA-163685,0.00020093544
R-HSA-202131,4.8991245e-07
R-HSA-3000178,5.493839e-05
R-HSA-157118,4.105464e-07
R-HSA-72766,0.0004501911
R-HSA-983712,0.00010426573
R-HSA-69278,6.7649744e-05
R-HSA-3000157,1.5713448e-06
R-HSA-5576891,1.5393032e-05
R-HSA-73886,0.005595183
R-HSA-2173782,0.00091876637
R-HSA-8963676,0.0
R-HSA-3247509,0.033501916
R-HSA-74158,2.6968217e-05
R-HSA-73884,0.0003295202
R-HSA-1296071,2.168261e-06
R-HSA-1566948,8.200545e-09
R-HSA-199991,0.00061982253
R-HSA-418346,7.5864926e-07
R-HSA-68874,4.3802193e-05
R-HSA-1362409,6.1656206e-06
R-HSA-1483249,0.00035291928
R-HSA-3000171,6.235237e-07
R-HSA-3781865,8.427245e-05
R-HSA-445717,6.8364956e-05
R-HSA-140877,2.1003554e-05
R-HSA-917937,2.475886e-05
R-HSA-381119,0.0026610042
R-HSA-211859,1.01774285e-05
R-HSA-373753,1.6856393e-05
R-HSA-75067,5.3135216e-05
R-HSA-75944,0.00038238618
R-HSA-1475029,1.117976e-07
R-HSA-194441,2.284666e-07
R-HSA-5619115,6.8824994e-07
R-HSA-194315,1.1774457e-05
R-HSA-597592,0.00053369737
R-HSA-71291,0.005330618
R-HSA-8941237,3.0428282e-08
R-HSA-5260271,1.8510053e-06
R-HSA-9033241,5.0222898e-06
R-HSA-1566977,0.0
R-HSA-72306,2.3991863e-05
R-HSA-1368108,7.537166e-07
R-HSA-73942,2.1988313e-05
R-HSA-428359,5.2700244e-08
R-HSA-75205,5.316396e-07
R-HSA-8934903,7.0961637e-10
R-HSA-5423599,2.9832147e-08
R-HSA-1368071,1.5785958e-09
R-HSA-1480926,0.0007183874
R-HSA-8981607,0.0
R-HSA-1632852,0.00012356654
R-HSA-168249,0.0010576127
R-HSA-9006936,6.95231e-08
R-HSA-6805567,3.1018364e-05
R-HSA-1268020,6.3262094e-05
R-HSA-71387,0.00015265055
R-HSA-429914,2.6505457e-05
R-HSA-977225,3.9524816e-06
R-HSA-1368082,7.106476e-10
R-HSA-8949215,7.67102e-06
R-HSA-8935690,1.5795598e-06
R-HSA-216083,3.6502877e-06
R-HSA-525793,0.00022676375
R-HSA-5696398,5.787281e-05
R-HSA-1280215,0.0013783602
R-HSA-2980736,2.053771e-05
R-HSA-112315,0.00010189948
R-HSA-391160,2.6361571e-05
R-HSA-1474228,2.8828044e-05
R-HSA-112307,5.6838917e-07
R-HSA-196854,0.0030616685
R-HSA-1592230,3.5424848e-05
R-HSA-5619507,1.2661144e-05
R-HSA-174824,4.3805954e-05
R-HSA-109581,0.002266242
R-HSA-9006921,1.4107108e-08
R-HSA-983231,2.2470925e-07
R-HSA-9006927,4.125743e-09
R-HSA-445355,5.4477687e-06
R-HSA-6794362,9.102682e-06
R-HSA-5682910,5.1912775e-07
R-HSA-5358351,1.5546156e-08
R-HSA-202733,2.6577329e-05
R-HSA-212165,0.00012056892
R-HSA-71737,1.26822915e-05
R-HSA-390522,3.6007383e-05
R-HSA-5676934,2.2625406e-08
R-HSA-6783310,0.0001092695
R-HSA-73887,5.371392e-07
R-HSA-5668914,5.2872188e-06
R-HSA-5663205,2.599044e-07
R-HSA-372790,7.655221e-08
R-HSA-73864,0.00036067417
R-HSA-1500620,1.930063e-05
R-HSA-69239,0.00016269158
R-HSA-165159,2.1734719e-08
R-HSA-5683826,3.130858e-08
R-HSA-425407,0.0012414424
R-HSA-15869,0.00023319726
R-HSA-195721,1.7549385e-06
R-HSA-450531,0.00023521054
R-HSA-8863678,2.7153744e-06
R-HSA-5218859,8.169487e-06
R-HSA-2028269,3.270346e-11
R-HSA-9006934,5.153862e-07
R-HSA-73857,0.0030757897
R-HSA-2586552,5.1664404e-07
R-HSA-452723,0.00016757008
R-HSA-72086,5.8104142e-05
R-HSA-2564830,2.9773784e-05
R-HSA-5683057,4.319488e-10
R-HSA-72203,0.0012335753
R-HSA-75892,8.410764e-05
R-HSA-381340,2.0969723e-05
R-HSA-556833,0.00035347062
R-HSA-446728,7.983671e-07
R-HSA-1181150,1.7942079e-05
R-HSA-381426,0.00018618633
R-HSA-75072,1.2304439e-06
R-HSA-189445,2.6348905e-09
R-HSA-211000,1.18056605e-05
R-HSA-69620,9.6888725e-05
R-HSA-5223345,1.0014025e-08
R-HSA-391251,9.206669e-05
R-HSA-927802,2.5069518e-05
R-HSA-1428517,0.00046955486
R-HSA-5358508,3.1942686e-06
R-HSA-1280218,0.0011582838
R-HSA-5693532,8.204938e-05
R-HSA-72312,0.0003322382
R-HSA-73893,0.0027650155
R-HSA-1474290,1.0743703e-05
R-HSA-186712,3.6059893e-07
R-HSA-2161522,1.8920437e-06
R-HSA-5617833,0.000437313
R-HSA-5205685,1.4899177e-07
