,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
5-Phosphoribose 1-diphosphate biosynthesis,1.810754e-09,2.0,1.810754e-09,-0.08330915,0.10719561
ABC transporters in lipid homeostasis,1.717623e-05,2.0,1.717623e-05,-0.06648676,0.11911262
ADP signalling through P2Y purinoceptor 1,2.076712e-06,2.0,2.076712e-06,-0.08127678,0.10863534
ADP signalling through P2Y purinoceptor 12,1.0764671e-07,2.0,1.0764671e-07,-0.083205484,0.10726905
AKT phosphorylates targets in the cytosol,1.0477238e-07,2.0,1.0477238e-07,-0.0832083,0.10726705
AKT phosphorylates targets in the nucleus,6.539612e-08,2.0,6.539612e-08,-0.08324687,0.10723973
AKT-mediated inactivation of FOXO1A,1.0870657e-08,2.0,1.0870657e-08,-0.08330028,0.10720189
ALKBH2 mediated reversal of alkylation damage,1.329807e-08,2.0,1.329807e-08,-0.08329789,0.10720359
ALKBH3 mediated reversal of alkylation damage,2.200165e-05,2.0,2.200165e-05,-0.06176025,0.12246088
AMER1 mutants destabilize the destruction complex,4.415144e-07,3.0,4.415144e-07,-0.08287846,-0.43892637
AMPK inhibits chREBP transcriptional activation activity,2.270513e-06,2.0,2.270513e-06,-0.08108695,0.10876981
APC/C-mediated degradation of cell cycle proteins,1.4887041e-06,5.0,1.4887041e-06,-0.081852734,-1.5310539
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,0.00039388976,2.0,0.00039388976,0.3025051,0.380507
ARL13B-mediated ciliary trafficking of INPP5E,4.7880667e-06,2.0,4.7880667e-06,-0.078621,0.110516705
ATF4 activates genes,0.0005612345,2.0,0.0005612345,0.4664197,0.49662435
ATF6 (ATF6-alpha) activates chaperone genes,0.0020608867,2.0,0.0020608867,1.9353328,1.5372047
ATP sensitive Potassium channels,1.3312672e-12,2.0,1.3312672e-12,-0.083310924,0.10719435
AUF1 (hnRNP D0) binds and destabilizes mRNA,1.2924249e-06,2.0,1.2924249e-06,-0.08204499,0.108091146
"AXIN mutants destabilize the destruction complex, activating WNT signaling",8.825805e-06,3.0,8.825805e-06,-0.07466603,-0.43310863
Abacavir metabolism,1.887422e-06,2.0,1.887422e-06,-0.08146219,0.108504
Abacavir transmembrane transport,0.0,2.0,0.0,-0.083310924,0.10719435
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,1.7117065e-08,2.0,1.7117065e-08,-0.08329415,0.107206225
Acetylation,0.0,2.0,0.0,-0.083310924,0.10719435
Acetylcholine Neurotransmitter Release Cycle,7.7489485e-06,2.0,7.7489485e-06,-0.07572081,0.1125712
Acetylcholine binding and downstream events,4.132321e-09,2.0,4.132321e-09,-0.08330688,0.10719722
Acetylcholine regulates insulin secretion,0.00011812785,2.0,0.00011812785,0.032395605,0.18916103
Acrosome Reaction,0.0,2.0,0.0,-0.083310924,0.10719435
Activated NOTCH1 Transmits Signal to the Nucleus,2.7530753e-10,2.0,2.7530753e-10,-0.083310656,0.10719454
Activation and oligomerization of BAK protein,2.0220558e-07,2.0,2.0220558e-07,-0.083112866,0.10733466
Activation of ATR in response to replication stress,0.000120686906,2.0,0.000120686906,0.034902208,0.19093673
Activation of BH3-only proteins,0.0008682797,6.0,0.0008682797,0.76717126,-1.4760308
Activation of C3 and C5,0.0,2.0,0.0,-0.083310924,0.10719435
Activation of Matrix Metalloproteinases,1.0737382e-06,2.0,1.0737382e-06,-0.0822592,0.1079394
Activation of NMDA receptor and postsynaptic events,2.06751e-06,3.0,2.06751e-06,-0.0812858,-0.4377981
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,3.6428013e-05,2.0,3.6428013e-05,-0.04762959,0.13247105
Activation of RAC1,3.7209722e-06,2.0,3.7209722e-06,-0.07966622,0.109776266
Activation of SMO,7.499146e-08,2.0,7.499146e-08,-0.08323747,0.1072464
Activation of anterior HOX genes in hindbrain development during early embryogenesis,1.2660818e-05,2.0,1.2660818e-05,-0.07090962,0.115979455
Activation of kainate receptors upon glutamate binding,1.4389386e-06,3.0,1.4389386e-06,-0.08190148,-0.43823424
Activation of the pre-replicative complex,1.0739428e-05,2.0,1.0739428e-05,-0.07279163,0.11464623
"Activation, myristolyation of BID and translocation to mitochondria",7.5502976e-05,2.0,7.5502976e-05,-0.009355567,0.15958443
"Activation, translocation and oligomerization of BAX",1.9280164e-05,2.0,1.9280164e-05,-0.06442596,0.12057249
Adherens junctions interactions,2.1531274e-07,2.0,2.1531274e-07,-0.08310003,0.107343756
Adrenaline signalling through Alpha-2 adrenergic receptor,3.056057e-11,2.0,3.056057e-11,-0.083310895,0.10719437
"Adrenaline,noradrenaline inhibits insulin secretion",0.00022746973,2.0,0.00022746973,0.13949625,0.2650313
Advanced glycosylation endproduct receptor signaling,1.0854055e-06,2.0,1.0854055e-06,-0.082247764,0.10794749
Aflatoxin activation and detoxification,3.4203017e-06,2.0,3.4203017e-06,-0.079960726,0.109567635
