,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
TMEM86B,1.2622073e-05,1.0,1.2622073e-05,-0.04245294,0.09346743
DLAT,8.190524e-07,1.0,8.190524e-07,-0.07780522,0.06749769
MLLT11,0.0,0.0,0.0,-0.08025844,0.21602549
EXOC2,3.4239179e-06,3.0,3.4239179e-06,-0.07000315,-0.22743084
PHB,1.8242367e-06,1.0,1.8242367e-06,-0.0747945,0.06970936
CBS,7.030983e-07,2.0,7.030983e-07,-0.07815253,-0.08308739
ATP9B,1.2655883e-05,1.0,1.2655883e-05,-0.04235167,0.093541816
ERI2,0.0,0.0,0.0,-0.08025844,0.21602549
STAU1,0.0,0.0,0.0,-0.08025844,0.21602549
SGSM3,0.0,0.0,0.0,-0.08025844,0.21602549
ANKS1B,0.0,0.0,0.0,-0.08025844,0.21602549
RBBP4,0.0011169274,12.0,0.0011169274,3.2651505,0.869599
NBEA,0.0,0.0,0.0,-0.08025844,0.21602549
FLNA,4.3045577e-07,3.0,4.3045577e-07,-0.07896914,-0.23401721
HEY1,5.313529e-06,6.0,5.313529e-06,-0.06434341,-0.67426294
RAB3C,0.00027398887,1.0,0.00027398887,0.7403901,0.6685429
PEX19,3.7120121e-06,1.0,3.7120121e-06,-0.06914026,0.073862955
PDHB,5.481139e-07,1.0,5.481139e-07,-0.07861673,0.06690156
CLPP,0.0,0.0,0.0,-0.08025844,0.21602549
NSD1,2.1827846e-06,1.0,2.1827846e-06,-0.07372059,0.07049826
ABCB7,3.8897684e-05,1.0,3.8897684e-05,0.036247496,0.15128064
NEU1,2.1297083e-07,2.0,2.1297083e-07,-0.07962055,-0.0841658
STAB1,5.2815035e-06,1.0,5.2815035e-06,-0.064439334,0.077316254
MDFIC,0.0,0.0,0.0,-0.08025844,0.21602549
ZNF649,0.0,0.0,0.0,-0.08025844,0.21602549
BAK1,9.989832e-08,1.0,9.989832e-08,-0.07995922,0.06591537
MAVS,3.935484e-05,6.0,3.935484e-05,0.037616763,-0.5993632
MDH1,4.645007e-05,1.0,4.645007e-05,0.058868323,0.16789788
TMEM42,0.0,0.0,0.0,-0.08025844,0.21602549
URB2,0.0,0.0,0.0,-0.08025844,0.21602549
FARP1,0.0,0.0,0.0,-0.08025844,0.21602549
LRP3,0.0,0.0,0.0,-0.08025844,0.21602549
KLF6,0.0,0.0,0.0,-0.08025844,0.21602549
AKT1S1,1.37189e-08,2.0,1.37189e-08,-0.08021735,-0.0846042
ARID5B,7.088378e-08,1.0,7.088378e-08,-0.080046125,0.065851524
FCRL2,0.0,0.0,0.0,-0.08025844,0.21602549
PPP2R2D,9.367318e-09,1.0,9.367318e-09,-0.08023038,0.06571617
OAT,0.0,0.0,0.0,-0.08025844,0.21602549
TRIM26,0.0,0.0,0.0,-0.08025844,0.21602549
TRAF4,0.0,0.0,0.0,-0.08025844,0.21602549
SLC39A9,0.0,0.0,0.0,-0.08025844,0.21602549
PPM1L,1.6403504e-06,1.0,1.6403504e-06,-0.07534528,0.06930476
LRFN4,2.0128026e-07,1.0,2.0128026e-07,-0.079655565,0.06613843
CNIH1,3.2904304e-06,2.0,3.2904304e-06,-0.07040298,-0.07739458
VAMP4,3.239859e-06,2.0,3.239859e-06,-0.07055445,-0.07750586
