,coef
KIF2A,2.2148191e-05
CCDC77,0.0
FAM161A,0.0
NR2F6,8.5168745e-07
LPIN1,2.219473e-05
STX12,0.0
RP1,0.0
HLA-DOA,1.83012e-07
ATP6V1H,0.00023741851
SLC25A36,0.0
KLF3,0.0
QSER1,0.0
RIC8A,0.0
NOTUM,0.00020851647
MRFAP1,0.0
RNF13,0.0
ZNF562,0.0
PWP1,0.0
CNIH2,9.268459e-05
LRRC8B,2.845999e-06
NCOA2,2.8899194e-05
NAPB,6.2210594e-05
DENND6B,0.00020379174
PEX2,2.3993369e-05
TMCO1,0.0
PTPRK,0.0
MED12,1.8905185e-07
SERP1,4.5149595e-09
ANXA5,5.065002e-06
SLC30A7,8.084684e-06
PTPN11,9.3224335e-05
FRAT1,5.3026645e-07
COMMD3,5.817945e-06
COQ9,1.7946021e-06
PRF1,0.0
GPATCH4,0.0
FAM174A,0.0
ZNF689,0.0
TRIML1,0.0
SS18,0.0
PDHX,8.701641e-08
RNF11,0.0
KIF5B,6.2180516e-06
EPDR1,0.0
EMC1,0.0
SF3B6,1.0512067e-05
PRKCQ,1.6837192e-05
IL15RA,1.7478847e-09
NOS2,1.5047328e-07
MET,0.0008676109
KIAA2013,0.0
HMGXB3,0.0
ARID2,6.302783e-07
THNSL1,0.0
ABHD16A,0.0
SLC15A4,1.343862e-06
SLC35F5,0.0
TIPIN,5.2520818e-08
VRK1,3.2206103e-06
DNAJA4,1.2184881e-08
EXOC3,6.3928024e-07
IRS1,0.00016434393
THOC5,6.4217295e-07
NR2C2AP,2.8083592e-08
PIK3R1,0.00042043062
IPO4,0.0
CD44,2.0280437e-05
ZNF341,0.0
ZNF830,8.779222e-06
IRAK2,2.4888275e-06
OCRL,2.917853e-06
LPAR6,1.0892253e-08
GPT2,0.0
ORC3,4.935471e-05
NQO1,4.212299e-05
HEATR5B,0.0
GALNT4,0.0
ZBTB44,0.0
HMGCL,2.1969198e-09
TJP1,1.7280739e-06
SULT1A1,0.0
RASA2,8.2649444e-07
NBEAL2,5.9606197e-07
AGPAT3,1.1046392e-06
PEX13,6.37293e-07
RPL15,5.0474873e-06
SRA1,0.0
TAF1B,1.3920875e-06
PHF12,0.0
NGDN,0.0
TXK,1.2569922e-05
ATXN7L3B,0.0
JMJD4,0.0
METTL7A,4.6018314e-08
ST7L,0.0
PTCD2,0.0
DNAJA3,0.0
ABCA3,7.271088e-06
RCAN3,0.0
CADM4,0.0
DBNDD2,0.0
RSRC1,0.0
SUMF2,1.2973246e-07
FAM219B,0.0
SLC9A3,1.821115e-06
GPRC5C,0.0
TRAPPC2L,0.00018891219
SNX14,0.0
IRF2BPL,0.0
NUMB,9.106649e-06
DNAH1,0.0
POLH,4.576327e-06
KNSTRN,0.0
MCM4,4.8332386e-06
AOC3,0.0
NSRP1,0.0
HOMEZ,0.0
ARL17A,0.0
POU2AF1,0.0
PAQR3,1.439961e-05
DYSF,1.5880242e-06
ZNF611,0.0
NID1,2.4311066e-07
GBP1,0.0
ZNF549,0.0
CASQ1,0.0
HCN3,7.289965e-07
POLR3K,1.9582005e-06
PEX11G,0.0
TRMT2A,0.0
LRRC29,0.0
ZNF337,0.0
STX10,1.1531445e-05
UQCRFS1,0.0
TP53BP2,1.7699188e-07
EPHA1,3.9805215e-11
PCBP1,0.00020827417
ZIM3,0.0
ZFP91,0.0
IQGAP2,4.366988e-06
WDR44,0.0
FANCI,1.0922165e-06
RFWD3,0.0
LARP1B,0.0
B4GALT5,1.904785e-06
CEBPE,0.0
HPRT1,0.00010677244
ZNF596,0.0
ZFYVE26,0.0
USP47,2.0114093e-09
SLC35E3,0.0
COX8A,5.2317795e-08
CEP120,0.0
CSNK1G2,9.859872e-06
RBM28,0.0
PRKAG2,5.237096e-05
TRAPPC3,1.4616859e-05
CSAD,0.0
DNAJC19,3.4743846e-07
TMED9,1.7022375e-06
SLC25A17,2.3385426e-06
TRIM62,0.0
AMIGO1,0.0
CHCHD4,2.2423414e-09
DEFB114,1.967484e-09
RUNDC3A,0.0
ATF2,1.2134909e-05
RMND1,0.0
PDHA1,1.3027607e-06
B4GALT3,1.1488173e-05
AMZ2,0.0
AIF1L,0.0
TCL1A,0.0
GATA2,4.3570505e-08
KCND1,3.373722e-08
TEX30,0.0
TPM4,4.83648e-06
NPLOC4,7.917406e-06
SUCLG2,1.0756274e-05
EIF5A2,5.04849e-07
TAS2R41,3.0014917e-09
CHMP6,8.40776e-06
UBE2R2,9.025694e-08
MCM7,0.00012563098
TTL,1.9152233e-07
DMXL2,0.0
FBLN7,0.0
HSFX2,0.0
CCDC127,0.0
WDFY2,0.0
RHOG,4.8847305e-06
CEP85L,0.0
GATAD2A,7.7059325e-05
FBXW2,1.4787903e-06
