,coef
R-HSA-110362,6.413559e-05
R-HSA-5651801,0.00010710487
R-HSA-73930,3.3741724e-06
R-HSA-111461,3.3619247e-07
R-HSA-264870,3.1668867e-06
R-HSA-351906,4.6752868e-07
R-HSA-352238,3.4720188e-08
R-HSA-111469,4.6711296e-10
R-HSA-111885,6.0725515e-06
R-HSA-111933,3.647814e-07
R-HSA-112399,2.5745647e-08
R-HSA-110056,0.00018953509
R-HSA-112411,0.00033763348
R-HSA-113510,5.8676756e-06
R-HSA-111446,1.765518e-05
R-HSA-111447,1.0484281e-08
R-HSA-111448,3.3584056e-05
R-HSA-139910,3.822521e-07
R-HSA-139915,3.1734005e-06
R-HSA-1169091,1.2350058e-07
R-HSA-1169092,2.8858935e-08
R-HSA-2025928,7.7516177e-10
R-HSA-1169408,0.00084358605
R-HSA-1222387,0.0
R-HSA-1222449,0.0
R-HSA-1222538,0.0
R-HSA-1222541,0.0
R-HSA-1234158,4.3016767e-06
R-HSA-1234162,3.3307174e-08
R-HSA-1234176,4.78946e-06
R-HSA-1236973,6.4483856e-07
R-HSA-1236974,1.4655173e-08
R-HSA-1236977,2.7146356e-07
R-HSA-1236978,3.2062122e-08
R-HSA-1296041,5.7049867e-05
R-HSA-141333,0.0
R-HSA-141334,0.0
R-HSA-211227,1.9161688e-07
R-HSA-3371378,3.2002518e-08
R-HSA-69416,2.12152e-08
R-HSA-141430,0.00042463452
R-HSA-141444,1.3095776e-06
R-HSA-1461957,3.7862293e-08
R-HSA-1462054,1.5081482e-09
R-HSA-1482788,6.045672e-07
R-HSA-1482798,6.458636e-07
R-HSA-1482801,9.574476e-08
R-HSA-1482839,8.5188856e-07
R-HSA-1482883,4.8195176e-07
R-HSA-1482922,2.1604224e-06
R-HSA-1482925,4.8514715e-07
R-HSA-1483076,7.2423196e-09
R-HSA-1483101,0.0
R-HSA-1483115,4.389169e-07
R-HSA-1483148,6.108904e-07
R-HSA-1483152,6.770509e-08
R-HSA-1483166,2.0881891e-06
R-HSA-1483171,0.0
R-HSA-1483191,1.361455e-07
R-HSA-1483196,7.289048e-07
R-HSA-1483213,1.949729e-05
R-HSA-1483226,5.468962e-08
R-HSA-1483248,8.431502e-06
R-HSA-1660499,8.341226e-05
R-HSA-1660502,0.0
R-HSA-1660508,0.0
R-HSA-1660510,0.0
R-HSA-1660514,1.7065779e-05
R-HSA-1660516,1.9848167e-05
R-HSA-1660517,1.4406827e-05
R-HSA-1660524,0.0
R-HSA-1660537,0.0
R-HSA-6814848,9.254691e-06
R-HSA-8847453,2.8884024e-08
R-HSA-1362277,0.000113600596
R-HSA-1362300,0.00011744356
R-HSA-159424,1.340121e-06
R-HSA-173599,0.0
R-HSA-174403,3.844276e-07
R-HSA-159227,3.096142e-05
R-HSA-159230,1.3673828e-06
R-HSA-159231,1.0143463e-05
R-HSA-159740,0.0
R-HSA-159763,0.0
R-HSA-159782,2.1599956e-07
R-HSA-1606341,5.1351867e-07
R-HSA-1810476,1.7014228e-05
R-HSA-1614517,2.9841716e-05
R-HSA-162594,2.5267e-05
R-HSA-162599,9.545324e-06
R-HSA-164952,1.4553065e-05
R-HSA-176033,1.0539802e-05
R-HSA-176034,1.8393788e-06
R-HSA-177243,3.4541936e-05
R-HSA-180534,3.662467e-05
R-HSA-180585,1.2332865e-06
R-HSA-180689,9.923946e-09
R-HSA-2022854,0.000105617364
R-HSA-2022857,6.5581145e-05
R-HSA-1971475,3.2115473e-05
R-HSA-2022928,9.113068e-05
R-HSA-2024096,1.0877136e-06
R-HSA-2426168,0.00024800887
R-HSA-166020,0.0
R-HSA-166166,1.3393863e-07
R-HSA-445989,2.3987375e-06
R-HSA-450294,1.01964215e-05
R-HSA-167826,0.0
R-HSA-167827,0.0
R-HSA-166786,2.2265269e-08
R-HSA-173736,1.1670496e-08
R-HSA-975155,4.217363e-05
R-HSA-168927,8.143852e-06
R-HSA-9013957,2.8538323e-09
R-HSA-9013973,2.970981e-07
R-HSA-9014325,6.3294383e-06
R-HSA-168276,6.251348e-06
R-HSA-168277,0.0
R-HSA-168268,0.0
R-HSA-168270,0.0
R-HSA-168271,1.2492569e-07
R-HSA-168273,3.901346e-06
R-HSA-168274,3.3265115e-09
R-HSA-168275,0.0
R-HSA-5250955,9.3756e-10
R-HSA-5250958,1.0149337e-13
R-HSA-5250968,3.7479124e-11
R-HSA-5250971,2.5699947e-09
R-HSA-5250981,1.03612965e-10
R-HSA-5250982,8.993393e-15
R-HSA-5250989,2.179637e-12
R-HSA-5250992,4.659776e-12
R-HSA-174084,0.00064551306
R-HSA-174178,0.0001258929
