,coef
R-HSA-202131,8.117741e-06
R-HSA-452723,4.0257766e-09
R-HSA-2161522,2.7283238e-06
R-HSA-5358351,0.00020463468
R-HSA-71387,9.4143405e-05
R-HSA-1368082,1.9386044e-07
R-HSA-3000171,0.00054167234
R-HSA-1500620,0.0005941657
R-HSA-202733,1.8256012e-06
R-HSA-73893,8.500297e-05
R-HSA-6794362,0.000281085
R-HSA-211859,0.0008845415
R-HSA-597592,0.0051452243
R-HSA-446728,1.4298319e-09
R-HSA-1475029,3.0871288e-07
R-HSA-6783310,3.6427868e-05
R-HSA-75892,4.0797683e-08
R-HSA-391160,2.3684579e-09
R-HSA-927802,3.7742626e-05
R-HSA-3247509,0.00011532194
R-HSA-1480926,2.0491111e-06
R-HSA-1280215,0.0023092104
R-HSA-5619115,5.617552e-05
R-HSA-5683826,1.9454266e-05
R-HSA-68874,3.2682492e-05
R-HSA-2586552,6.0104526e-07
R-HSA-5617833,6.7613546e-05
R-HSA-977225,4.2709424e-05
R-HSA-6805567,6.3959686e-07
R-HSA-75067,9.128637e-05
R-HSA-1362409,1.6380537e-06
R-HSA-917937,0.0044011385
R-HSA-1483249,1.3169433e-05
R-HSA-69620,0.0003515763
R-HSA-373753,3.4082315e-10
R-HSA-112315,0.0016790901
R-HSA-8941237,2.3484727e-08
R-HSA-76002,0.0002404173
R-HSA-140877,3.2963426e-06
R-HSA-71737,0.0
R-HSA-2564830,3.8693393e-08
R-HSA-428359,1.6855012e-05
R-HSA-216083,0.0021354454
R-HSA-9006921,0.00011675826
R-HSA-195721,0.0032855999
R-HSA-5576891,5.7531124e-05
R-HSA-1181150,2.78836e-09
R-HSA-5423599,2.0867239e-05
R-HSA-9006936,9.956964e-05
R-HSA-157118,0.00013820684
R-HSA-9006925,0.00049592793
R-HSA-3000178,4.6844587e-05
R-HSA-3000157,1.4645043e-06
R-HSA-75944,1.3220755e-06
R-HSA-165159,5.3742315e-05
R-HSA-422475,2.8167504e-09
R-HSA-5660526,8.068918e-09
R-HSA-2980736,9.362477e-06
R-HSA-1566948,2.4487703e-05
R-HSA-186712,1.9899828e-08
R-HSA-72086,0.0004620983
R-HSA-983231,5.0689246e-06
R-HSA-72766,0.0018813317
R-HSA-75205,4.080194e-07
R-HSA-71291,0.0007335296
R-HSA-5668914,3.092012e-05
R-HSA-2173782,1.311381e-07
R-HSA-5663202,6.591452e-05
R-HSA-73942,7.329128e-07
R-HSA-5205685,2.07365e-05
R-HSA-168249,0.001264913
R-HSA-5260271,1.746451e-05
R-HSA-75072,4.6516075e-08
R-HSA-109581,0.00027630292
R-HSA-211000,6.737463e-05
R-HSA-556833,0.00041945343
R-HSA-5619507,2.4736204e-08
R-HSA-2262752,8.031276e-06
R-HSA-1280218,1.3345644e-05
R-HSA-72306,1.5034498e-05
R-HSA-1474290,2.4838e-07
R-HSA-9006927,3.18149e-06
R-HSA-174824,3.5182573e-05
R-HSA-73857,2.3584686e-05
R-HSA-1566977,0.0
R-HSA-382556,1.7074927e-06
R-HSA-73886,2.1908362e-07
R-HSA-1187000,1.4192447e-07
R-HSA-5358508,2.0538103e-08
R-HSA-199991,0.00034702139
R-HSA-381119,4.4389333e-07
R-HSA-425407,5.904278e-05
R-HSA-73884,0.00018376787
R-HSA-372790,2.6808528e-05
R-HSA-525793,1.5308517e-06
R-HSA-8981607,0.0
R-HSA-1428517,0.00016344608
R-HSA-9006931,0.00091801985
R-HSA-194441,9.312214e-05
R-HSA-73864,5.6709872e-05
R-HSA-2028269,1.1070198e-07
R-HSA-15869,0.00014364613
R-HSA-1474228,3.5646133e-06
R-HSA-8963676,0.0
R-HSA-5696398,0.00026155708
R-HSA-1268020,9.88796e-07
R-HSA-1632852,1.3177022e-05
R-HSA-189445,9.3732076e-08
R-HSA-212165,0.0001301375
R-HSA-1592230,1.8665827e-06
R-HSA-9006934,0.00071869494
R-HSA-5693532,3.795178e-08
R-HSA-112307,1.0839526e-06
R-HSA-381340,3.9454784e-07
R-HSA-445717,2.2138492e-08
R-HSA-3781865,1.2733667e-05
R-HSA-5683057,0.001074251
R-HSA-1368071,0.0
R-HSA-5682910,4.2295493e-08
R-HSA-196854,1.6984723e-05
R-HSA-69278,0.0010434303
R-HSA-983712,1.8819897e-05
R-HSA-5676934,2.1734856e-07
R-HSA-8949215,2.917222e-05
R-HSA-1368108,1.1289032e-05
R-HSA-5663205,6.071778e-05
R-HSA-8934903,2.5853033e-05
R-HSA-194315,0.00416685
R-HSA-390522,4.6289624e-06
R-HSA-391251,3.1965857e-05
R-HSA-5218859,5.083506e-06
R-HSA-73887,2.6926264e-06
R-HSA-450531,9.040102e-07
R-HSA-418346,6.9920015e-06
R-HSA-445355,0.000117042786
R-HSA-8863678,2.2409014e-05
R-HSA-74158,3.60858e-05
R-HSA-163685,7.064576e-05
R-HSA-5223345,4.1776868e-05
R-HSA-429914,3.0403226e-05
R-HSA-72203,0.0012741493
R-HSA-69239,7.9092666e-07
R-HSA-381426,5.7889497e-07
R-HSA-8935690,9.055701e-05
R-HSA-1296071,5.6667934e-05
R-HSA-9033241,9.542723e-06
R-HSA-72312,0.0001093025
