,coef
R-HSA-5688031,1.4787172e-07
R-HSA-399954,2.1810096e-09
R-HSA-3134973,5.6243252e-06
R-HSA-5626467,1.5084113e-05
R-HSA-5660862,0.0
R-HSA-5627083,1.2572462e-08
R-HSA-2564830,3.8671683e-08
R-HSA-8848584,2.0034777e-06
R-HSA-2173793,5.8194433e-05
R-HSA-5619056,0.0
R-HSA-1614558,2.9841793e-05
R-HSA-936440,0.0007191976
R-HSA-9018677,5.241495e-05
R-HSA-210991,3.45182e-05
R-HSA-5654743,0.00018222236
R-HSA-1306955,3.726789e-07
R-HSA-5357956,2.3685184e-06
R-HSA-76061,3.5106563e-08
R-HSA-2691230,0.00016602286
R-HSA-418594,6.0725506e-06
R-HSA-8874211,2.8389138e-07
R-HSA-446107,1.3833837e-10
R-HSA-182971,2.1130161e-05
R-HSA-5619039,0.0
R-HSA-5619068,0.0
R-HSA-429593,9.521973e-06
R-HSA-5688890,1.682755e-08
R-HSA-5578997,0.0
R-HSA-8963888,3.6446973e-08
R-HSA-75109,1.1505544e-05
R-HSA-425561,1.0339142e-05
R-HSA-1236975,8.988951e-07
R-HSA-2894858,1.9951389e-05
R-HSA-5339700,3.225139e-10
R-HSA-8850843,0.00028145508
R-HSA-5687868,0.0
R-HSA-5579031,3.2773983e-06
R-HSA-5423646,2.1825777e-05
R-HSA-210500,0.00010444638
R-HSA-6802948,0.00023381172
R-HSA-5625970,0.00024242848
R-HSA-204626,2.3376259e-07
R-HSA-977606,1.3716248e-06
R-HSA-5579006,0.0
R-HSA-201688,8.136474e-07
R-HSA-8875878,3.755976e-06
R-HSA-5602680,7.0752644e-09
R-HSA-1300644,3.9606727e-09
R-HSA-456926,0.00032458175
R-HSA-8866423,0.0
R-HSA-140179,0.0
R-HSA-5368598,2.5689717e-09
R-HSA-446388,1.3251231e-09
R-HSA-390471,4.5603295e-07
R-HSA-674695,3.040238e-08
R-HSA-5678895,5.6770554e-05
R-HSA-5579002,0.0
R-HSA-71182,7.561337e-07
R-HSA-2029485,1.7105222e-08
R-HSA-5576894,6.865993e-09
R-HSA-202424,3.5410565e-08
R-HSA-163316,5.3590743e-08
R-HSA-8866652,1.32304265e-08
R-HSA-5683371,0.0
R-HSA-73772,4.584183e-06
R-HSA-5619110,4.1226517e-10
R-HSA-8854214,2.1121325e-07
R-HSA-1638091,6.1000792e-05
R-HSA-181431,2.6071317e-10
R-HSA-5619078,0.0
R-HSA-420029,3.4682746e-09
R-HSA-5619111,0.0
R-HSA-5619095,0.0
R-HSA-447043,2.0906294e-11
R-HSA-1251985,0.00024409499
R-HSA-5678520,0.0
R-HSA-73980,3.3814246e-07
R-HSA-1855192,0.0
R-HSA-5693565,3.350797e-05
R-HSA-168638,5.184748e-05
R-HSA-1614603,4.0672757e-07
R-HSA-425410,5.7041584e-06
R-HSA-76066,3.6562687e-05
R-HSA-389356,2.0563848e-08
R-HSA-2453864,1.086165e-10
R-HSA-74751,7.928479e-07
R-HSA-114608,9.172129e-06
R-HSA-380972,8.623971e-06
R-HSA-1799339,0.00043063945
R-HSA-68949,1.4366672e-07
R-HSA-73777,4.883449e-06
R-HSA-5619081,0.0
R-HSA-4086398,0.00057864084
R-HSA-388844,0.00027302254
R-HSA-6807070,0.0005886086
R-HSA-622312,3.5820574e-06
R-HSA-6783984,1.4633457e-07
R-HSA-2029482,4.3831724e-07
R-HSA-5674404,0.0
R-HSA-373753,3.3857345e-10
R-HSA-918233,2.1132892e-06
R-HSA-191273,3.3728258e-05
R-HSA-1442490,3.5522025e-06
R-HSA-6790901,6.071681e-06
R-HSA-430039,2.0649777e-06
R-HSA-6785631,7.108855e-05
R-HSA-5619073,0.0
R-HSA-168255,4.029598e-06
R-HSA-448424,1.1525486e-06
R-HSA-194068,7.0743904e-06
R-HSA-5576893,5.886815e-07
R-HSA-5263617,1.7902357e-07
R-HSA-5619036,0.0
R-HSA-204998,1.0591133e-06
R-HSA-5250924,5.465623e-07
R-HSA-75108,1.7075945e-05
R-HSA-2197563,1.1244063e-06
R-HSA-9013695,4.1075164e-05
R-HSA-4839735,4.181928e-05
R-HSA-140534,1.078731e-08
R-HSA-8862803,2.2408918e-05
R-HSA-948021,3.874687e-05
R-HSA-437239,3.455063e-08
R-HSA-180292,9.98919e-05
R-HSA-72764,2.1432788e-08
R-HSA-4570571,0.0
R-HSA-983189,5.0717917e-06
R-HSA-1300652,1.0020845e-07
R-HSA-110314,0.00017807339
R-HSA-442660,4.101534e-06
R-HSA-1855204,7.171874e-08
R-HSA-428543,5.38418e-08
R-HSA-5658471,0.0
R-HSA-6791465,0.0
R-HSA-8964026,7.435435e-07
R-HSA-1793185,1.7242157e-06
R-HSA-1266695,0.00035935317
R-HSA-5579017,0.0
R-HSA-5083630,3.0730627e-09
R-HSA-1461973,3.9370438e-08
R-HSA-77111,4.5147863e-09
R-HSA-6785807,2.8137794e-05
R-HSA-5653890,2.5910703e-07
R-HSA-196299,1.5788208e-05
R-HSA-212718,1.410566e-07
R-HSA-446652,2.4789253e-05
R-HSA-168253,6.2513454e-06
R-HSA-5619072,0.0
R-HSA-420499,3.4855727e-10
R-HSA-391160,2.3895157e-09
R-HSA-1855156,0.0
R-HSA-5632927,4.3906292e-10
R-HSA-4839748,1.1064077e-05
R-HSA-5693548,4.1608396e-06
R-HSA-2122947,3.2358867e-06
R-HSA-5661182,0.0
R-HSA-77108,2.585529e-08
R-HSA-5579004,0.0
R-HSA-5652227,1.5525975e-06
R-HSA-418885,1.0233332e-07
R-HSA-166208,6.1965984e-05
R-HSA-165181,3.9952704e-07
R-HSA-73780,5.847186e-08
R-HSA-72187,0.00027074618
R-HSA-110320,8.112031e-06
R-HSA-72165,0.000107112646
R-HSA-933543,6.3763796e-06
R-HSA-8875360,2.8930797e-06
R-HSA-9013700,5.773339e-06
R-HSA-70370,3.314563e-07
R-HSA-5619047,0.0
R-HSA-428930,4.5662405e-06
R-HSA-5688354,5.271984e-06
R-HSA-425986,1.0609177e-05
R-HSA-77595,5.8179376e-07
R-HSA-1855215,0.0
R-HSA-912446,0.0005886502
R-HSA-5682113,0.0
R-HSA-418886,1.3107968e-09
R-HSA-5362768,6.4681e-08
R-HSA-913709,3.5074063e-07
R-HSA-4641258,9.18865e-06
R-HSA-8948216,2.4852028e-07
R-HSA-5083628,4.1298723e-08
R-HSA-5602415,0.0
R-HSA-5173214,3.5528387e-09
R-HSA-416476,1.253217e-07
R-HSA-5619035,0.0
R-HSA-432047,1.2326308e-11
R-HSA-392170,3.572145e-05
R-HSA-4724289,0.0
R-HSA-5576890,1.4905813e-09
R-HSA-111452,0.00027749635
R-HSA-389948,3.7345025e-09
R-HSA-5619063,0.0
R-HSA-5579007,0.0
R-HSA-5688399,0.0
R-HSA-5610785,1.7542952e-06
R-HSA-111465,2.7340784e-06
R-HSA-77289,3.888324e-07
R-HSA-418597,1.2865323e-06
R-HSA-5083632,1.1544893e-08
R-HSA-5083629,3.1934186e-09
R-HSA-5632968,2.3731492e-10
R-HSA-5689877,2.300673e-05
R-HSA-194306,0.0
R-HSA-71262,2.047098e-09
R-HSA-5627123,1.3318056e-08
R-HSA-75102,5.64517e-13
R-HSA-191650,1.153521e-05
R-HSA-5340573,0.0
R-HSA-70268,4.521935e-05
R-HSA-198693,6.5729546e-06
R-HSA-1299287,0.0
R-HSA-211733,2.6306754e-05
R-HSA-5610780,1.1253192e-05
R-HSA-189200,1.2801547e-05
