,coef
R-HSA-8953854,0.0048367074
R-HSA-1474165,6.966725e-05
R-HSA-392499,0.00031712645
R-HSA-1474244,6.147018e-05
R-HSA-8963743,8.7238426e-05
R-HSA-73894,0.0016216465
R-HSA-1640170,0.0001517604
R-HSA-74160,0.0035396963
R-HSA-168256,8.682575e-05
R-HSA-5653656,2.2803285e-06
R-HSA-5205647,1.784864e-06
R-HSA-1852241,3.4684574e-06
R-HSA-162582,0.0010841375
R-HSA-397014,8.319988e-06
R-HSA-112316,6.0881543e-05
R-HSA-4839726,4.3354386e-05
R-HSA-8953897,0.004157818
R-HSA-400253,1.9774739e-06
R-HSA-109582,0.0003635114
R-HSA-5357801,6.5317996e-05
R-HSA-382551,0.00030736992
R-HSA-1643685,0.0006139787
R-HSA-69306,8.239504e-05
R-HSA-1430728,0.00073273864
R-HSA-1266738,0.00026768883
R-HSA-1500931,4.898853e-05
