,coef
TDRD7,0.0
RPL13,6.6673256e-06
YES1,9.047024e-06
FAM3A,0.0
TMEM14B,0.0
P2RY8,0.0
IFITM3,0.0
CUL7,3.1717832e-07
GATC,0.0
PDCD2,0.0
SNRNP48,1.0003379e-06
CDKL1,0.0
RHOBTB1,7.026761e-11
THAP5,0.0
VTA1,1.4111439e-06
FARS2,3.4789787e-06
GMEB2,0.0
APP,7.650509e-06
KLHL1,0.0
CUL4A,1.2299458e-05
LRBA,0.0
RPS25,8.9493566e-05
SPTY2D1,0.0
CDIP1,0.0
INTS4,1.4026274e-07
AGBL5,3.388866e-07
CBWD3,0.0
ZCWPW1,0.0
RNH1,0.0
SLC43A1,4.2739625e-06
ZNF768,0.0
CAPN10,0.0
OR5AP2,6.175238e-08
ARL17A,0.0
COX17,1.416716e-05
LACTB,0.0
FLAD1,1.3615058e-08
NMRK1,0.0
PANX1,5.6163865e-09
TMEM147,0.0
TTC33,0.0
DIS3,1.5062903e-07
CARD11,8.399466e-08
PKN2,0.0
GRB7,1.7787293e-05
GATAD2B,4.5732113e-06
FAM136A,0.0
PYGB,4.0242535e-06
MYC,5.8339854e-05
RMND1,0.0
LYAR,0.0
ARMC1,0.0
TMEM79,0.0
ZNF266,0.0
HIST1H3B,0.0
DEFB114,8.707061e-09
FAM209B,0.0
DNASE1L1,1.4762471e-09
SORBS3,5.161999e-08
TSPYL2,5.224155e-07
ANKRD10,0.0
SCRIB,5.7605356e-09
INTS7,1.0290074e-07
EIF2AK1,0.0
SERINC2,7.222153e-07
TRAPPC12,2.0103912e-11
ELP5,2.42627e-06
BRIX1,0.0
CLIP1,4.8346277e-07
PM20D2,0.0
TRAPPC6B,1.7364562e-09
SIDT2,0.0
PRDM10,0.0
ALDOC,1.201308e-06
RAB3IL1,1.9607332e-10
HYAL4,0.0
ALKBH6,0.0
MPL,0.0
DND1,0.0
JAZF1,0.0
KLHL29,0.0
RNF111,6.6119446e-06
TPST2,0.0
SULT1A1,0.0
NAGA,0.0
HSPA5,3.708457e-06
ZNF687,0.0
ABR,2.2731936e-07
SUPT6H,2.3873304e-06
EIF2D,0.0
CSF1R,3.4038305e-08
TVP23C,0.0
DUSP28,0.0
DEF8,0.0
SCLY,8.366273e-07
TMEM18,0.0
SLC46A1,8.409175e-08
FANCA,2.1964182e-07
ZBTB5,0.0
ARRDC4,0.0
LIG3,1.1868073e-06
ZFAND1,0.0
CCDC34,0.0
IMPAD1,0.0
FXR1,5.0798548e-08
RBM41,0.0
HACD3,2.2964413e-08
ACVRL1,1.8937843e-06
ARL13B,1.6293737e-06
POLR2G,5.9812137e-05
OR7E24,2.7493507e-10
MAP1S,0.0
OTUB1,5.1029706e-06
CLUAP1,4.164607e-09
PRPF4,0.00022102254
NUP85,4.8251337e-07
ATP13A3,0.0
MED16,1.2482645e-06
DLAT,8.744827e-07
PLCXD2,0.0
GLYCTK,3.3839616e-08
NR1I2,3.662029e-09
ANGEL1,0.0
GTF2H1,9.258742e-05
IPO4,0.0
WRAP53,0.00010983539
HBE1,0.0
ZNF250,0.0
ARPC3,7.053707e-07
TADA1,3.1330217e-07
INO80B,1.979295e-06
STAG3,8.2788034e-08
DMC1,3.8582793e-06
PSEN2,4.1293433e-06
TCHP,0.0
CREB3L2,3.2197427e-08
PTPN13,7.0748756e-05
ARMC6,0.0
GTPBP3,1.8155568e-08
SERPINI1,0.0
CAPN1,1.056313e-05
ST8SIA2,2.3784487e-05
CCDC28A,0.0
SUGP2,0.0
NPC1,8.2878815e-09
DUSP19,0.0
OR4C45,3.5724916e-08
PIP5KL1,0.0
PLD1,3.6873265e-05
RORC,6.7692554e-09
IGF2BP2,4.6980226e-06
TBC1D9B,0.0
OR5AS1,1.8767118e-08
AKIRIN2,0.0
CNOT7,1.4057102e-06
NAALAD2,0.0
ITPA,0.0
SF3B6,0.00013403106
TBC1D22A,0.0
FBXW9,2.3752165e-05
CASP7,2.0960695e-06
P2RX4,1.2043296e-08
GMFB,0.0
CEP95,0.0
BBS4,2.8490595e-07
FCF1,7.755435e-09
MYH6,2.172103e-06
ZDHHC7,0.0
SLC35A1,2.4454666e-08
FAR1,4.7948342e-06
SGTA,0.0
GUCA1C,0.0
FUS,4.810053e-06
LRRC42,0.0
CTNNA1,0.00010423148
NEXN,0.0
ZNF180,0.0
DCBLD2,0.0
MTFMT,1.29000615e-08
EIF2S1,1.367704e-05
TRPV5,1.699846e-09
TOMM22,1.1159055e-06
SERPING1,2.2774326e-05
NOL9,6.630335e-09
PRKN,0.0
RNF115,4.833368e-07
JAK1,6.852748e-06
PDE7B,0.0
SNX3,3.9246247e-06
STK36,0.0
ATF5,0.0
DUSP13,0.0
PIGM,3.994557e-08
SLC5A3,2.21418e-12
PPARG,8.321618e-05
POLG,7.857572e-12
ZNF713,0.0
AQP10,4.330829e-08
SNX4,0.0
TRMT2A,0.0
RPIA,0.0
SCMH1,5.519527e-07
DNAH6,0.0
ACBD3,1.5497662e-13
CALU,2.7674607e-06
UTP18,2.3183314e-07
C1GALT1C1,0.0
KIAA0513,0.0
UBE2W,1.62711e-05
IFNAR2,1.0302571e-06
KPNA3,1.1233625e-06
CPT1A,4.590418e-05
MBD4,3.970932e-08
TRIM33,2.3628589e-07
ZNF345,0.0
FAM200B,0.0
MARS,8.364924e-07
IGF2R,1.2879845e-08
MEF2C,8.102743e-06
FNTB,0.0
GSKIP,0.0
MEGF9,0.0
B3GALT4,0.0
GOLGA5,1.8840819e-08
CCP110,1.2893414e-05
ALG2,0.0
KLHL7,0.0
NUDT9,8.642438e-11
RPL41,2.518214e-05
ANAPC4,6.116584e-07
RSL24D1,0.0
ZWILCH,6.144804e-07
REEP6,0.0
POGZ,0.0
HSFX2,0.0
UTP14A,2.0541203e-08
ENOPH1,7.815638e-08
ACSBG1,1.8327342e-10
CRLF2,6.949314e-09
TTC9C,0.0
ZNF124,0.0
NOL4L,0.0
PRKACA,2.5352037e-05
VPS13A,0.0
MAST4,0.0
CTDSPL,0.0
RET,7.385627e-05
MRFAP1,0.0
ATP6V1H,1.5187424e-06
ST3GAL2,3.3200632e-07
DLGAP4,7.3962426e-11
SGPL1,2.3065499e-05
PEX11B,0.0
EID2B,0.0
SPRYD7,0.0
INTS12,1.2909896e-06
ZNF57,0.0
CBLB,5.991388e-07
MRPS21,0.00012436103
CCDC115,0.0
PLAG1,0.0
TAF13,4.9793125e-06
SGSM2,0.0
RALGPS2,0.0
RHOBTB2,1.499875e-08
CLDN11,4.682205e-07
TRAF7,3.3274105e-06
ARHGEF6,2.5800225e-06
DAZAP2,0.0
STRN4,0.0
PCSK6,2.143666e-06
DNM3,2.134655e-06
DNAJC14,0.0
ACAD10,0.0
DHRS11,0.0
BEX2,0.0
INO80E,1.2282379e-06
PEX5,7.958985e-06
KRTAP19-6,0.0
TARS2,4.026027e-07
DOK1,6.440008e-06
TM6SF2,0.0
PNPO,1.5842172e-08
ANKMY1,0.0
DEDD,0.0
CCDC149,0.0
ZDHHC13,0.0
GABARAPL1,5.6024794e-07
DYNLL2,1.0369299e-06
CHMP6,6.4552216e-07
LOXL3,6.0854894e-08
ISCU,0.0
SYAP1,0.0
CCNDBP1,0.0
EVI5,0.0
YTHDF3,0.0
GID8,0.0
SMG9,4.5571838e-08
HLA-C,1.8700476e-07
AP1B1,4.986674e-07
RWDD2A,0.0
MAPK8,5.990435e-07
PMPCB,1.4371911e-05
CMTR2,0.0
NOP2,2.4310161e-08
METTL7A,2.1952323e-07
UBLCP1,0.0
STX17,5.584027e-11
PEX16,0.0
INPP5B,3.876418e-09
ZRANB1,5.9547983e-07
DR1,1.793536e-06
HNRNPA1L2,0.0
ATP2A3,1.245134e-06
HOXC13,0.0
TMEM143,0.0
HERC1,1.2194245e-06
KDM6A,1.7343704e-06
LPIN1,2.7441245e-05
HNRNPK,1.8747249e-05
FAM102A,0.0
FDFT1,2.431013e-05
TTC39B,0.0
TRIM21,2.7978328e-06
SPATA20,0.0
ZNF84,0.0
RAPGEF6,0.0
SORBS1,7.4435795e-09
RNPC3,1.1888244e-05
INPP4A,0.00010466931
STARD5,2.0678222e-08
KDM2A,2.0077615e-10
HERPUD2,0.0
ARSD,6.5177386e-07
SNX6,0.0
ZGPAT,0.0
TESK1,6.3750717e-06
YY1,7.930806e-06
VIM,1.6872473e-05
KRBOX4,0.0
ASPRV1,0.0
COL8A2,2.2935908e-06
ANXA3,0.0
PARP12,0.0
STK11,0.00015439575
YTHDF2,0.0
ATP6V0E2,5.8839472e-08
TMPPE,0.0
ZNF182,0.0
MAP3K3,0.0
MMGT1,5.1903057e-06
INPPL1,8.054044e-06
LYN,1.0648784e-05
CCDC96,0.0
RPS12,1.2037737e-05
PIGN,1.1725978e-07
DIXDC1,0.0
PYCR2,0.0
DHRS7,0.0
HSF2,0.0
CCDC18,0.0
PABPC1,1.6643909e-06
CDCA7L,0.0
GNL3,0.0
KIZ,0.0
HNRNPDL,1.7119863e-08
CNNM2,0.0
AP1G2,1.2102431e-11
ARHGEF40,5.030361e-06
MRPL15,0.00011587281
MEGF10,0.0
DNAAF2,0.0
ITGB1BP1,0.0
ZNF160,0.0
RRAS,1.6377949e-07
GIMAP1,0.0
GMPR,1.9046995e-05
TXNRD2,4.0182645e-08
FBXO45,0.0
GCC1,4.3490576e-08
VOPP1,0.0
TRIM7,0.0
APPBP2,0.0
CLUH,0.0
MEGF6,0.0
RPS4Y1,2.6967942e-05
PCSK1,3.665571e-07
RANBP10,9.412629e-06
SMC3,1.7327903e-06
HNRNPF,1.9393246e-06
MSRA,6.615788e-05
APLP2,1.6089727e-05
ALDH3A2,1.0059355e-05
ZDHHC17,0.0
PUM2,0.0
MDM4,5.695514e-05
DDX39B,0.00023828767
RNF113A,0.0
CFC1B,0.0
COX7C,6.2121658e-06
SRXN1,0.0
RRP15,0.0
CCNG2,0.0
PEG3,0.0
STEAP4,0.0
PTPN2,0.00013089644
PTAR1,0.0
IGSF8,0.0
SRSF9,2.6067371e-05
SLK,0.0
RPL17,6.30576e-06
CYP2U1,8.687889e-11
JADE3,1.0655275e-06
CAMSAP2,0.0
TEDDM1,0.0
TM9SF3,0.0
SERPINB8,8.180806e-08
HMGN4,0.0
VPS52,7.071352e-10
TMEM101,0.0
PALD1,0.0
ILF2,6.5672185e-07
LDHA,0.0
LAMA5,2.600253e-10
CACNA2D4,9.436663e-08
MBP,0.0
ARHGAP18,5.168107e-09
UST,1.455371e-07
CTNNAL1,0.0
G6PC,1.1253674e-07
WBP11,0.00070564577
FNDC3A,0.0
KLHL12,4.1736047e-07
SH3YL1,0.0
TRAPPC2L,2.916822e-09
CHMP7,1.4706886e-06
DCTN4,1.9613971e-08
HIST1H4C,0.0
SLC25A43,0.0
SH3BP5L,0.0
TMPRSS9,0.0
SHKBP1,0.0
RAD23B,9.566791e-06
BUD13,0.0
CEP68,0.0
VPS16,0.0
RAB4A,0.00016929356
TMEM8B,0.0
POSTN,0.0
