,coef
R-HSA-110362,2.181788e-06
R-HSA-5651801,6.369532e-06
R-HSA-73930,1.2764764e-07
R-HSA-111461,2.67818e-08
R-HSA-264870,4.8712413e-05
R-HSA-351906,6.4726855e-06
R-HSA-352238,1.0714593e-05
R-HSA-111469,1.8800911e-07
R-HSA-111885,1.4246049e-06
R-HSA-111933,1.905602e-05
R-HSA-112399,3.230431e-06
R-HSA-110056,2.8426664e-06
R-HSA-112411,4.5226175e-06
R-HSA-113510,3.221956e-06
R-HSA-111446,2.2318788e-07
R-HSA-111447,6.95419e-07
R-HSA-111448,9.434021e-07
R-HSA-139910,2.6803422e-08
R-HSA-139915,4.497311e-08
R-HSA-1169091,1.8497862e-07
R-HSA-1169092,5.590962e-12
R-HSA-2025928,3.8985192e-07
R-HSA-1169408,1.1501884e-06
R-HSA-1222387,0.0
R-HSA-1222449,0.0
R-HSA-1222538,0.0
R-HSA-1222541,0.0
R-HSA-1234158,3.3224034e-05
R-HSA-1234162,8.136759e-07
R-HSA-1234176,0.00014487261
R-HSA-1236973,6.609221e-08
R-HSA-1236974,4.4423922e-07
R-HSA-1236977,1.2101921e-07
R-HSA-1236978,8.69825e-08
R-HSA-1296041,1.154358e-08
R-HSA-141333,0.0
R-HSA-141334,0.0
R-HSA-211227,3.5351627e-06
R-HSA-3371378,7.3084757e-06
R-HSA-69416,2.067365e-05
R-HSA-141430,2.7847879e-08
R-HSA-141444,9.6075325e-08
R-HSA-1461957,4.691605e-07
R-HSA-1462054,3.6785966e-08
R-HSA-1482788,2.9564526e-05
R-HSA-1482798,0.00010830433
R-HSA-1482801,6.044816e-07
R-HSA-1482839,6.482081e-06
R-HSA-1482883,7.393632e-05
R-HSA-1482922,4.081941e-06
R-HSA-1482925,3.9050974e-06
R-HSA-1483076,2.7750357e-06
R-HSA-1483101,0.0
R-HSA-1483115,3.0678225e-06
R-HSA-1483148,4.3074797e-05
R-HSA-1483152,6.8167344e-07
R-HSA-1483166,7.7187855e-05
R-HSA-1483171,0.0
R-HSA-1483191,8.8736575e-05
R-HSA-1483196,1.7258748e-05
R-HSA-1483213,0.00042179163
R-HSA-1483226,1.5557609e-05
R-HSA-1483248,0.00036447594
R-HSA-1660499,0.00062375824
R-HSA-1660502,0.0
R-HSA-1660508,0.0
R-HSA-1660510,0.0
R-HSA-1660514,0.00027068987
R-HSA-1660516,0.0009192032
R-HSA-1660517,8.5156935e-05
R-HSA-1660524,0.0
R-HSA-1660537,0.0
R-HSA-6814848,1.7836863e-05
R-HSA-8847453,6.368784e-06
R-HSA-1362277,3.701194e-09
R-HSA-1362300,6.355108e-07
R-HSA-159424,1.9637307e-11
R-HSA-173599,0.0
R-HSA-174403,2.2811564e-07
R-HSA-159227,4.863548e-06
R-HSA-159230,9.777858e-05
R-HSA-159231,2.1274382e-06
R-HSA-159740,0.0
R-HSA-159763,0.0
R-HSA-159782,4.0964912e-10
R-HSA-1606341,4.1655017e-07
R-HSA-1810476,5.324623e-07
R-HSA-1614517,1.265883e-07
R-HSA-162594,2.0004333e-07
R-HSA-162599,6.5849986e-06
R-HSA-164952,0.00012696156
R-HSA-176033,2.3373015e-05
R-HSA-176034,7.103194e-09
R-HSA-177243,2.2568134e-05
R-HSA-180534,0.00023198551
R-HSA-180585,2.3160173e-06
R-HSA-180689,4.2420172e-07
R-HSA-2022854,5.079606e-06
R-HSA-2022857,1.027799e-07
R-HSA-1971475,2.3113646e-06
R-HSA-2022928,7.0327683e-06
R-HSA-2024096,5.8652074e-09
R-HSA-2426168,6.3838226e-05
R-HSA-166020,0.0
R-HSA-166166,1.4533931e-07
R-HSA-445989,4.095879e-08
R-HSA-450294,5.838418e-07
R-HSA-167826,0.0
R-HSA-167827,0.0
R-HSA-166786,5.349191e-08
R-HSA-173736,4.6077755e-09
R-HSA-975155,2.2069254e-07
R-HSA-168927,2.7701003e-10
R-HSA-9013957,5.98277e-09
R-HSA-9013973,7.67229e-09
R-HSA-9014325,2.6847559e-08
R-HSA-168276,8.8325646e-07
R-HSA-168277,0.0
R-HSA-168268,0.0
R-HSA-168270,0.0
R-HSA-168271,2.2248033e-08
R-HSA-168273,2.8541963e-05
R-HSA-168274,2.3273684e-07
R-HSA-168275,0.0
R-HSA-5250955,3.54983e-05
R-HSA-5250958,9.406482e-06
R-HSA-5250968,7.0856577e-06
R-HSA-5250971,3.4053503e-06
R-HSA-5250981,1.9364247e-06
R-HSA-5250982,3.76266e-07
R-HSA-5250989,2.3264513e-06
R-HSA-5250992,1.1223201e-05
R-HSA-174084,6.196997e-05
R-HSA-174178,1.2526572e-05
