,coef
R-HSA-3238698,3.7607279e-06
R-HSA-212300,2.1558732e-05
R-HSA-450604,2.534896e-08
R-HSA-3304351,1.0425355e-06
R-HSA-73863,5.072949e-07
R-HSA-373753,2.0479556e-08
R-HSA-72202,1.7169947e-05
R-HSA-390522,8.489125e-06
R-HSA-5358565,8.401816e-06
R-HSA-1855170,0.0
R-HSA-114508,2.3065076e-07
R-HSA-392517,0.00033840872
R-HSA-6794361,1.5864863e-08
R-HSA-2474795,9.193286e-09
R-HSA-1368108,4.38908e-07
R-HSA-8963898,3.1561094e-06
R-HSA-1502540,7.288588e-09
R-HSA-75892,2.5186174e-07
R-HSA-499943,5.98997e-06
R-HSA-72200,1.2206434e-08
R-HSA-8849175,1.5704224e-07
R-HSA-112308,6.292688e-08
R-HSA-140837,1.4519806e-06
R-HSA-3906995,8.9304547e-07
R-HSA-450520,4.5920854e-07
R-HSA-432040,6.3727866e-06
R-HSA-917729,6.4484676e-12
R-HSA-209776,2.4437393e-08
R-HSA-6806834,0.0006564082
R-HSA-162906,0.00036463828
R-HSA-165181,2.3464931e-11
R-HSA-5602358,1.9347362e-05
R-HSA-75153,3.5071767e-05
R-HSA-8981607,0.0
R-HSA-2129379,4.9006463e-08
R-HSA-163316,1.8913275e-10
R-HSA-2219528,0.00012751404
R-HSA-2892247,4.593315e-08
R-HSA-422085,9.71954e-06
R-HSA-388841,5.1586007e-06
R-HSA-6785470,1.175997e-06
R-HSA-425397,2.3708928e-07
R-HSA-112303,3.4704307e-08
R-HSA-373752,9.159292e-06
R-HSA-418360,8.962434e-08
R-HSA-189085,8.723544e-05
R-HSA-392154,9.362963e-10
R-HSA-1368082,2.4015376e-06
R-HSA-5668541,8.636076e-06
R-HSA-70614,1.7812117e-06
R-HSA-388844,1.7495204e-07
R-HSA-5620920,6.15212e-06
R-HSA-381340,0.0006751943
R-HSA-376176,3.3982793e-05
R-HSA-163841,6.0890265e-08
R-HSA-8978868,0.0001413845
R-HSA-75157,1.5810749e-05
R-HSA-140834,1.4084313e-07
R-HSA-70326,6.111213e-05
R-HSA-912446,5.005957e-05
R-HSA-1855231,0.0
R-HSA-1296065,1.554813e-08
R-HSA-186797,7.777032e-05
R-HSA-425393,7.9306614e-05
R-HSA-453279,6.8972417e-06
R-HSA-390466,5.9681784e-05
R-HSA-429947,6.130108e-06
R-HSA-9018678,7.746875e-06
R-HSA-163765,6.3033856e-11
R-HSA-77595,8.9738876e-07
R-HSA-1855167,2.5374075e-07
R-HSA-8876725,0.0005077202
R-HSA-3214847,5.53856e-05
R-HSA-674695,3.0510853e-05
R-HSA-69481,1.6698596e-05
R-HSA-8939211,6.847022e-05
R-HSA-5601884,4.0390114e-07
R-HSA-1170546,1.7814315e-06
R-HSA-163680,0.00023925953
R-HSA-190236,0.0031784077
R-HSA-428359,2.5705001e-05
R-HSA-166520,0.0003315687
R-HSA-5661270,0.0
R-HSA-8957322,2.6520236e-05
R-HSA-73980,1.8498549e-06
R-HSA-199977,2.730681e-09
R-HSA-5662702,0.0
R-HSA-3214842,2.7835236e-09
R-HSA-3371497,0.0030731466
R-HSA-1300642,4.1863888e-07
R-HSA-1369007,4.5893472e-07
R-HSA-1227986,5.971554e-08
R-HSA-76042,2.9740562e-05
R-HSA-3000170,2.9882349e-06
R-HSA-72086,1.821961e-05
R-HSA-8956321,1.0282302e-05
R-HSA-2534343,0.0
R-HSA-2682334,8.3147985e-05
R-HSA-2168880,1.9321288e-10
R-HSA-5619084,2.1232017e-05
R-HSA-75064,1.6333866e-08
R-HSA-1300644,3.909314e-08
