,coef
R-HSA-391160,1.7095952e-05
R-HSA-452723,4.2360872e-07
R-HSA-8949215,4.649963e-05
R-HSA-1474290,1.6001399e-05
R-HSA-5693532,3.3868117e-05
R-HSA-6794362,4.241638e-07
R-HSA-76002,0.00042706868
R-HSA-202131,0.001376894
R-HSA-5260271,1.934895e-05
R-HSA-69239,4.7037127e-05
R-HSA-9006936,6.676105e-05
R-HSA-418346,3.8050635e-05
R-HSA-9006921,7.1419745e-06
R-HSA-446728,3.1874555e-05
R-HSA-5619115,2.1919714e-05
R-HSA-202733,3.5800647e-07
R-HSA-194441,1.8118412e-10
R-HSA-372790,2.207909e-06
R-HSA-2161522,4.329166e-08
R-HSA-1500620,5.1215204e-05
R-HSA-73857,0.0037340587
R-HSA-5676934,7.568416e-05
R-HSA-73864,4.554311e-05
R-HSA-71387,9.524268e-05
R-HSA-1566977,0.0
R-HSA-74158,4.79853e-06
R-HSA-69620,1.6514407e-05
R-HSA-5663205,0.0004616336
R-HSA-6805567,0.00018211002
R-HSA-189445,2.8781765e-06
R-HSA-983231,2.8274913e-05
R-HSA-5683057,0.00012570263
R-HSA-163685,0.00022880647
R-HSA-1480926,4.8251957e-05
R-HSA-1268020,6.622233e-05
R-HSA-1428517,5.180675e-07
R-HSA-1632852,2.132326e-06
R-HSA-1474228,7.532651e-05
R-HSA-72203,0.0047486466
R-HSA-73893,0.0015077409
R-HSA-8863678,4.5709996e-07
R-HSA-15869,6.517391e-05
R-HSA-2173782,6.5447265e-09
R-HSA-216083,8.052663e-08
R-HSA-5223345,8.164564e-06
R-HSA-1280215,1.245156e-05
R-HSA-373753,2.1265468e-08
R-HSA-382556,9.210184e-07
R-HSA-140877,1.8384522e-06
R-HSA-157118,5.3372634e-05
R-HSA-5576891,1.0112568e-06
R-HSA-5218859,1.2879146e-07
R-HSA-5358508,9.785633e-06
R-HSA-194315,8.115709e-05
R-HSA-445355,8.4309977e-07
R-HSA-199991,2.2737843e-06
R-HSA-3247509,4.334945e-05
R-HSA-109581,6.541753e-05
R-HSA-174824,0.00026418208
R-HSA-3000171,2.988295e-06
R-HSA-1566948,4.786459e-08
R-HSA-5683826,8.988123e-08
R-HSA-73942,2.0980608e-06
R-HSA-69278,0.00022238026
R-HSA-195721,4.7606198e-05
R-HSA-73887,0.0013498571
R-HSA-75892,2.5156658e-07
R-HSA-5696398,0.00013038603
R-HSA-75205,8.28726e-07
R-HSA-1362409,5.3669834e-07
R-HSA-165159,5.0438906e-05
R-HSA-5660526,4.4657754e-06
R-HSA-450531,6.458282e-06
R-HSA-391251,5.7656245e-05
R-HSA-3000178,0.0
R-HSA-8941237,2.8840205e-07
R-HSA-1592230,1.4169123e-06
R-HSA-8934903,1.7960535e-06
R-HSA-211859,5.094782e-06
R-HSA-556833,0.00045117605
R-HSA-927802,1.48354975e-05
R-HSA-390522,8.489123e-06
R-HSA-2028269,4.5735605e-06
R-HSA-72312,2.8188435e-06
R-HSA-72086,1.8219493e-05
R-HSA-211000,0.00019903523
R-HSA-429914,3.928467e-06
R-HSA-196854,1.5771098e-05
R-HSA-71737,2.5319176e-07
R-HSA-2586552,3.299232e-06
R-HSA-2980736,1.1777252e-05
R-HSA-71291,2.9346675e-05
R-HSA-597592,0.00036028918
R-HSA-1296071,5.1716563e-07
R-HSA-72766,0.00015568906
R-HSA-73884,2.7175469e-05
R-HSA-186712,5.029172e-06
R-HSA-5617833,4.8812185e-06
R-HSA-1280218,0.0002523885
R-HSA-8981607,0.0
R-HSA-75944,2.448908e-06
R-HSA-112307,3.4848437e-08
R-HSA-2564830,1.5805168e-05
R-HSA-68874,3.535826e-05
R-HSA-9006927,0.0014677509
R-HSA-168249,0.00035166647
R-HSA-381340,0.00067519944
R-HSA-983712,4.3895536e-05
R-HSA-5682910,3.5989459e-07
R-HSA-9006931,7.413458e-05
R-HSA-1187000,1.1564066e-06
R-HSA-422475,0.00026178645
R-HSA-1368071,2.7610678e-09
R-HSA-5663202,0.0003151257
R-HSA-72306,2.126709e-06
R-HSA-2262752,0.0041554812
R-HSA-3781865,6.2068875e-06
R-HSA-5423599,3.1292922e-05
R-HSA-5358351,0.00011462587
R-HSA-6783310,2.0882483e-06
R-HSA-917937,1.13393796e-07
R-HSA-8935690,8.72343e-05
R-HSA-9006925,0.00012812526
R-HSA-112315,6.185706e-05
R-HSA-75072,2.8417999e-08
R-HSA-9033241,2.712114e-08
R-HSA-9006934,0.0011781213
R-HSA-1181150,4.8466796e-07
R-HSA-5668914,0.00040161004
R-HSA-5205685,1.1184972e-08
R-HSA-1483249,5.651044e-06
R-HSA-1368082,2.4008032e-06
R-HSA-425407,8.048705e-05
R-HSA-977225,4.1328057e-09
R-HSA-1368108,4.4145943e-07
R-HSA-8963676,0.0
R-HSA-1475029,1.9618503e-07
R-HSA-3000157,4.2465808e-07
R-HSA-212165,4.3222317e-05
R-HSA-428359,2.570528e-05
R-HSA-445717,6.4149262e-06
R-HSA-381426,7.0691836e-05
R-HSA-75067,1.9627614e-05
R-HSA-381119,1.3614918e-05
R-HSA-5619507,3.0019497e-05
R-HSA-73886,3.678694e-05
R-HSA-525793,8.05279e-07
